Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,18-Jun-2012,50.15,50.17,50.15,50.17,54921
AAC.AX,18-Jun-2012,1.08,1.09,1.065,1.07,405104
AAD.AX,18-Jun-2012,1.31,1.34,1.31,1.315,1037638
AAI.AX,18-Jun-2012,8.5,8.5,8.5,8.5,0
AAJ.AX,18-Jun-2012,0.07,0.07,0.07,0.07,0
AAK.AX,18-Jun-2012,0.001,0.001,0.001,0.001,0
AAL.AX,18-Jun-2012,0.006,0.006,0.006,0.006,0
AAR.AX,18-Jun-2012,0.006,0.007,0.006,0.007,151635
AAT.AX,18-Jun-2012,0.013,0.013,0.013,0.013,0
AAU.AX,18-Jun-2012,0.18,0.18,0.18,0.18,0
AAX.AX,18-Jun-2012,3.43,3.48,3.39,3.4,242950
ABC.AX,18-Jun-2012,3.01,3.11,3,3.11,2064090
ABP.AX,18-Jun-2012,1.93,1.955,1.92,1.955,860069
ABU.AX,18-Jun-2012,0.043,0.043,0.041,0.042,5740979
ABV.AX,18-Jun-2012,0.018,0.018,0.018,0.018,90402
ABW.AX,18-Jun-2012,1.1,1.1,1.1,1.1,0
ABY.AX,18-Jun-2012,0.445,0.48,0.445,0.48,505669
ACB.AX,18-Jun-2012,0.13,0.13,0.125,0.125,42328
ACE.AX,18-Jun-2012,0.019,0.019,0.019,0.019,0
ACG.AX,18-Jun-2012,0.08,0.08,0.08,0.08,0
ACK.AX,18-Jun-2012,0.098,0.098,0.098,0.098,0
ACL.AX,18-Jun-2012,0.435,0.445,0.425,0.44,132106
ACP.AX,18-Jun-2012,0.21,0.21,0.21,0.21,0
ACR.AX,18-Jun-2012,4.44,4.62,4.42,4.52,1115195
ACS.AX,18-Jun-2012,0.24,0.24,0.24,0.24,0
ACU.AX,18-Jun-2012,0.001,0.001,0.001,0.001,2518480
ACW.AX,18-Jun-2012,0.03,0.03,0.03,0.03,18333
ADA.AX,18-Jun-2012,0.37,0.37,0.37,0.37,0
ADD.AX,18-Jun-2012,0.014,0.014,0.014,0.014,58541
ADN.AX,18-Jun-2012,0.056,0.056,0.056,0.056,35400
ADO.AX,18-Jun-2012,0.068,0.069,0.066,0.068,510972
ADQ.AX,18-Jun-2012,0.06,0.06,0.06,0.06,0
ADX.AX,18-Jun-2012,0.077,0.077,0.074,0.077,326000
ADY.AX,18-Jun-2012,0.045,0.046,0.045,0.045,90400
AEB.AX,18-Jun-2012,0.34,0.34,0.34,0.34,11500
AED.AX,18-Jun-2012,0.145,0.145,0.145,0.145,0
AEE.AX,18-Jun-2012,0.13,0.14,0.13,0.14,53000
AEF.AX,18-Jun-2012,18.25,18.25,18.25,18.25,2910
AEI.AX,18-Jun-2012,0.165,0.165,0.165,0.165,0
AEJ.AX,18-Jun-2012,4.42,4.42,4.42,4.42,520
AES.AX,18-Jun-2012,0.035,0.035,0.035,0.035,0
AFA.AX,18-Jun-2012,0.195,0.2,0.195,0.2,72500
AFI.AX,18-Jun-2012,4.09,4.11,4.08,4.09,518884
AFIG.AX,18-Jun-2012,106,106.001,106,106,1945
AFR.AX,18-Jun-2012,0.195,0.195,0.19,0.19,1238887
AFT.AX,18-Jun-2012,0.001,0.001,0.001,0.001,0
AGD.AX,18-Jun-2012,0.15,0.15,0.15,0.15,0
AGE.AX,18-Jun-2012,0.105,0.105,0.105,0.105,0
AGF.AX,18-Jun-2012,0.68,0.68,0.675,0.675,105679
AGG.AX,18-Jun-2012,7.1,7.17,7,7,600868
AGI.AX,18-Jun-2012,2.03,2.04,1.96,2.02,402045
AGJ.AX,18-Jun-2012,0.145,0.145,0.145,0.145,3455
AGO.AX,18-Jun-2012,2.11,2.14,2.1,2.11,7024122
AGOKOQ.AX,18-Jun-2012,0.955,0.955,0.955,0.955,0
AGOKOR.AX,18-Jun-2012,1.47,1.47,1.47,1.47,0
AGR.AX,18-Jun-2012,0.18,0.18,0.18,0.18,160000
AGS.AX,18-Jun-2012,0.205,0.21,0.2,0.205,314711
AGX.AX,18-Jun-2012,0.004,0.005,0.004,0.004,4374606
AGY.AX,18-Jun-2012,0.054,0.055,0.054,0.055,8450
AHD.AX,18-Jun-2012,6.44,6.59,6.4,6.49,38119
AHK.AX,18-Jun-2012,0.1,0.1,0.1,0.1,50000
AHN.AX,18-Jun-2012,0.04,0.04,0.04,0.04,0
AHQ.AX,18-Jun-2012,0.115,0.125,0.115,0.125,225000
