Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,06-Apr-2012,50.06,50.06,50.06,50.06,0
AAC.AX,06-Apr-2012,1.34,1.34,1.34,1.34,0
AAD.AX,06-Apr-2012,1.24,1.24,1.24,1.24,0
AAI.AX,06-Apr-2012,10.2,10.2,10.2,10.2,0
AAJ.AX,06-Apr-2012,0.07,0.07,0.07,0.07,0
AAK.AX,06-Apr-2012,0.001,0.001,0.001,0.001,0
AAL.AX,06-Apr-2012,0.009,0.009,0.009,0.009,0
AAR.AX,06-Apr-2012,0.008,0.008,0.008,0.008,0
AAT.AX,06-Apr-2012,0.013,0.013,0.013,0.013,0
AAU.AX,06-Apr-2012,0.18,0.18,0.18,0.18,0
AAX.AX,06-Apr-2012,4.18,4.18,4.18,4.18,0
ABC.AX,06-Apr-2012,2.87,2.87,2.87,2.87,0
ABP.AX,06-Apr-2012,2,2,2,2,0
ABU.AX,06-Apr-2012,0.047,0.047,0.047,0.047,0
ABV.AX,06-Apr-2012,0.022,0.022,0.022,0.022,0
ABW.AX,06-Apr-2012,1.095,1.095,1.095,1.095,0
ABY.AX,06-Apr-2012,0.715,0.715,0.715,0.715,0
ACB.AX,06-Apr-2012,0.225,0.225,0.225,0.225,0
ACE.AX,06-Apr-2012,0.019,0.019,0.019,0.019,0
ACG.AX,06-Apr-2012,0.079,0.079,0.079,0.079,0
ACK.AX,06-Apr-2012,0.071,0.071,0.071,0.071,0
ACL.AX,06-Apr-2012,0.535,0.535,0.535,0.535,0
ACP.AX,06-Apr-2012,0.23,0.23,0.23,0.23,0
ACR.AX,06-Apr-2012,3.97,3.97,3.97,3.97,0
ACS.AX,06-Apr-2012,0.25,0.25,0.25,0.25,0
ACU.AX,06-Apr-2012,0.001,0.001,0.001,0.001,0
ACW.AX,06-Apr-2012,0.023,0.023,0.023,0.023,0
ADA.AX,06-Apr-2012,0.36,0.36,0.36,0.36,0
ADD.AX,06-Apr-2012,0.015,0.015,0.015,0.015,0
ADN.AX,06-Apr-2012,0.09,0.09,0.09,0.09,0
ADO.AX,06-Apr-2012,0.08,0.08,0.08,0.08,0
ADQ.AX,06-Apr-2012,0.078,0.078,0.078,0.078,0
ADX.AX,06-Apr-2012,0.092,0.092,0.092,0.092,0
ADY.AX,06-Apr-2012,0.049,0.049,0.049,0.049,0
AEB.AX,06-Apr-2012,0.38,0.38,0.38,0.38,0
AED.AX,06-Apr-2012,0.145,0.145,0.145,0.145,0
AEE.AX,06-Apr-2012,0.15,0.15,0.15,0.15,0
AEF.AX,06-Apr-2012,19.25,19.25,19.25,19.25,0
AEI.AX,06-Apr-2012,0.23,0.23,0.23,0.23,0
AEJ.AX,06-Apr-2012,4.4,4.4,4.4,4.4,0
AES.AX,06-Apr-2012,0.035,0.035,0.035,0.035,0
AFA.AX,06-Apr-2012,0.18,0.18,0.18,0.18,0
AFI.AX,06-Apr-2012,4.21,4.21,4.21,4.21,0
AFIG.AX,06-Apr-2012,104.5,104.5,104.5,104.5,0
AFR.AX,06-Apr-2012,0.28,0.28,0.28,0.28,0
AFT.AX,06-Apr-2012,0.001,0.001,0.001,0.001,0
AGD.AX,06-Apr-2012,0.22,0.22,0.22,0.22,0
AGE.AX,06-Apr-2012,0.175,0.175,0.175,0.175,0
AGF.AX,06-Apr-2012,0.69,0.69,0.69,0.69,0
AGG.AX,06-Apr-2012,6.58,6.58,6.58,6.58,0
AGI.AX,06-Apr-2012,1.65,1.65,1.65,1.65,0
AGJ.AX,06-Apr-2012,0.14,0.14,0.14,0.14,0
AGO.AX,06-Apr-2012,2.85,2.85,2.85,2.85,0
AGOKOQ.AX,06-Apr-2012,0.955,0.955,0.955,0.955,0
AGR.AX,06-Apr-2012,0.3,0.3,0.3,0.3,0
AGS.AX,06-Apr-2012,0.315,0.315,0.315,0.315,0
AGX.AX,06-Apr-2012,0.011,0.011,0.011,0.011,0
AGY.AX,06-Apr-2012,0.1,0.1,0.1,0.1,0
AHD.AX,06-Apr-2012,6.24,6.24,6.24,6.24,0
AHK.AX,06-Apr-2012,0.18,0.18,0.18,0.18,0
AHN.AX,06-Apr-2012,0.08,0.08,0.08,0.08,0
AHR.AX,06-Apr-2012,0.2,0.2,0.2,0.2,0
AHZ.AX,06-Apr-2012,0.03,0.03,0.03,0.03,0
AIA.AX,06-Apr-2012,1.93,1.93,1.93,1.93,0
AIB.AX,06-Apr-2012,1.05,1.05,1.05,1.05,0
AIK.AX,06-Apr-2012,0.065,0.065,0.065,0.065,0
AIO.AX,06-Apr-2012,4.74,4.74,4.74,4.74,0
AIOKOB.AX,06-Apr-2012,0.555,0.555,0.555,0.555,0
AIQ.AX,06-Apr-2012,0.52,0.52,0.52,0.52,0
AIR.AX,06-Apr-2012,0.5,0.5,0.5,0.5,0
AIV.AX,06-Apr-2012,0.021,0.021,0.021,0.021,0
AIY.AX,06-Apr-2012,0.01,0.01,0.01,0.01,0
AIZ.AX,06-Apr-2012,0.695,0.695,0.695,0.695,0
AJA.AX,06-Apr-2012,2.59,2.59,2.59,2.59,0
AJC.AX,06-Apr-2012,0.042,0.042,0.042,0.042,0
AJJ.AX,06-Apr-2012,0.09,0.09,0.09,0.09,0
AJL.AX,06-Apr-2012,1.06,1.06,1.06,1.06,0
AJM.AX,06-Apr-2012,0.23,0.23,0.23,0.23,0
AJO.AX,06-Apr-2012,1.79,1.79,1.79,1.79,0
AJX.AX,06-Apr-2012,0.085,0.085,0.085,0.085,0
AKF.AX,06-Apr-2012,0.16,0.16,0.16,0.16,0
AKG.AX,06-Apr-2012,0.6,0.6,0.6,0.6,0
AKK.AX,06-Apr-2012,0.029,0.029,0.029,0.029,0
AKM.AX,06-Apr-2012,0.345,0.345,0.345,0.345,0
AKP.AX,06-Apr-2012,6.38,6.38,6.38,6.38,0
AKY.AX,06-Apr-2012,99.45,99.45,99.45,99.45,0
ALF.AX,06-Apr-2012,1.155,1.155,1.155,1.155,0
ALK.AX,06-Apr-2012,1.4,1.4,1.4,1.4,0
ALL.AX,06-Apr-2012,3.17,3.17,3.17,3.17,0
ALLKOB.AX,06-Apr-2012,1.06,1.06,1.06,1.06,0
ALR.AX,06-Apr-2012,1.08,1.08,1.08,1.08,0
ALT.AX,06-Apr-2012,0.025,0.025,0.025,0.025,0
ALTO.AX,06-Apr-2012,0.003,0.003,0.003,0.003,0
ALTOA.AX,06-Apr-2012,0.003,0.003,0.003,0.003,0
ALU.AX,06-Apr-2012,0.2,0.2,0.2,0.2,0
