Symbol,Date,Open,High,Low,Close,Volume
AAC.AX,20-Feb-2012,1.385,1.4,1.385,1.39,130485
AAD.AX,20-Feb-2012,1.095,1.115,1.09,1.105,1214432
AAI.AX,20-Feb-2012,10.5,10.5,10.5,10.5,0
AAJ.AX,20-Feb-2012,0.07,0.07,0.07,0.07,0
AAK.AX,20-Feb-2012,0.002,0.002,0.002,0.002,0
AAL.AX,20-Feb-2012,0.018,0.018,0.018,0.018,0
AAR.AX,20-Feb-2012,0.01,0.01,0.009,0.009,450000
AAT.AX,20-Feb-2012,0.013,0.013,0.013,0.013,0
AAU.AX,20-Feb-2012,0.175,0.175,0.175,0.175,0
AAX.AX,20-Feb-2012,3.18,3.25,3.14,3.23,501563
ABC.AX,20-Feb-2012,3,3.01,2.97,2.99,1636133
ABP.AX,20-Feb-2012,1.85,1.87,1.845,1.855,545536
ABU.AX,20-Feb-2012,0.055,0.056,0.055,0.055,19806678
ABV.AX,20-Feb-2012,0.018,0.018,0.018,0.018,0
ABW.AX,20-Feb-2012,1.11,1.11,1.11,1.11,25200
ABY.AX,20-Feb-2012,0.75,0.77,0.75,0.77,586470
ACB.AX,20-Feb-2012,0.265,0.265,0.245,0.255,609214
ACE.AX,20-Feb-2012,0.019,0.019,0.019,0.019,0
ACG.AX,20-Feb-2012,0.095,0.095,0.095,0.095,0
ACK.AX,20-Feb-2012,0.115,0.115,0.115,0.115,130460
ACL.AX,20-Feb-2012,0.41,0.43,0.41,0.425,220795
ACP.AX,20-Feb-2012,0.2,0.2,0.2,0.2,10000
ACR.AX,20-Feb-2012,3.33,3.46,3.32,3.44,585002
ACS.AX,20-Feb-2012,0.33,0.33,0.33,0.33,1562271
ACU.AX,20-Feb-2012,0.001,0.001,0.001,0.001,0
ACW.AX,20-Feb-2012,0.052,0.052,0.052,0.052,0
ADA.AX,20-Feb-2012,0.25,0.25,0.25,0.25,16890
ADD.AX,20-Feb-2012,0.013,0.013,0.012,0.012,624000
ADN.AX,20-Feb-2012,0.068,0.068,0.068,0.068,20000
ADO.AX,20-Feb-2012,0.077,0.083,0.077,0.082,7771970
ADQ.AX,20-Feb-2012,0.069,0.069,0.061,0.061,160646
ADX.AX,20-Feb-2012,0.083,0.085,0.08,0.08,1930288
ADY.AX,20-Feb-2012,0.056,0.056,0.055,0.055,150634
AEB.AX,20-Feb-2012,0.37,0.38,0.37,0.375,68017
AED.AX,20-Feb-2012,0.145,0.145,0.145,0.145,0
AEE.AX,20-Feb-2012,0.21,0.21,0.2,0.2,206111
AEF.AX,20-Feb-2012,19.7,19.7,19.65,19.65,732
AEI.AX,20-Feb-2012,0.22,0.22,0.22,0.22,0
AEJ.AX,20-Feb-2012,2.2,2.2,2.2,2.2,30
AES.AX,20-Feb-2012,0.035,0.035,0.035,0.035,0
AFA.AX,20-Feb-2012,0.175,0.18,0.175,0.18,40550
AFI.AX,20-Feb-2012,4.18,4.22,4.18,4.2,264005
AFIG.AX,20-Feb-2012,104.45,104.7,104.45,104.45,2317
AFR.AX,20-Feb-2012,0.38,0.4,0.36,0.36,963861
AFT.AX,20-Feb-2012,0.001,0.001,0.001,0.001,0
AGD.AX,20-Feb-2012,0.22,0.22,0.22,0.22,1902
AGE.AX,20-Feb-2012,0.115,0.115,0.115,0.115,20000
AGF.AX,20-Feb-2012,0.64,0.66,0.64,0.66,81950
AGG.AX,20-Feb-2012,7.9,8,7.9,8,400
AGI.AX,20-Feb-2012,0.825,0.84,0.775,0.84,355653
AGJ.AX,20-Feb-2012,0.17,0.17,0.17,0.17,60000
AGO.AX,20-Feb-2012,3.14,3.18,3.13,3.15,5316940
AGOKOQ.AX,20-Feb-2012,0.955,0.955,0.955,0.955,0
AGR.AX,20-Feb-2012,0.48,0.5,0.48,0.49,43881
AGS.AX,20-Feb-2012,0.49,0.595,0.485,0.59,6487392
AGX.AX,20-Feb-2012,0.012,0.012,0.012,0.012,0
AGY.AX,20-Feb-2012,0.08,0.08,0.08,0.08,0
AHD.AX,20-Feb-2012,6.04,6.07,5.99,6.05,24580
AHK.AX,20-Feb-2012,0.2,0.2,0.2,0.2,50000
AHN.AX,20-Feb-2012,0.09,0.09,0.09,0.09,80000
AHR.AX,20-Feb-2012,0.22,0.22,0.22,0.22,0
AHZ.AX,20-Feb-2012,0.029,0.03,0.029,0.03,1007436
AIA.AX,20-Feb-2012,1.9,1.9,1.9,1.9,5000
AIB.AX,20-Feb-2012,1.075,1.075,1.075,1.075,0
AIK.AX,20-Feb-2012,0.075,0.075,0.075,0.075,0
AIO.AX,20-Feb-2012,4.59,4.59,4.53,4.57,3457901
AIOKOB.AX,20-Feb-2012,0.555,0.555,0.555,0.555,0
AIQ.AX,20-Feb-2012,0.5,0.5,0.5,0.5,0
AIR.AX,20-Feb-2012,0.56,0.56,0.56,0.56,34285
AIV.AX,20-Feb-2012,0.021,0.023,0.02,0.023,269376
AIY.AX,20-Feb-2012,0.01,0.01,0.01,0.01,0
AIZ.AX,20-Feb-2012,0.7,0.7,0.69,0.69,6258
AJA.AX,20-Feb-2012,2.03,2.05,2.02,2.05,63353
AJC.AX,20-Feb-2012,0.046,0.046,0.045,0.045,6632319
AJJ.AX,20-Feb-2012,0.12,0.12,0.12,0.12,0
AJL.AX,20-Feb-2012,1.25,1.25,1.25,1.25,0
AJM.AX,20-Feb-2012,0.17,0.175,0.165,0.165,831818
AJO.AX,20-Feb-2012,1.79,1.79,1.79,1.79,0
AJX.AX,20-Feb-2012,0.096,0.096,0.096,0.096,0
AKF.AX,20-Feb-2012,0.14,0.14,0.14,0.14,0
AKG.AX,20-Feb-2012,0.6,0.6,0.6,0.6,0
AKK.AX,20-Feb-2012,0.034,0.034,0.034,0.034,0
AKM.AX,20-Feb-2012,0.38,0.39,0.38,0.39,1203554
AKP.AX,20-Feb-2012,6.7,6.85,6.7,6.85,15000
AKY.AX,20-Feb-2012,99.15,99.15,99.15,99.15,0
ALF.AX,20-Feb-2012,1.135,1.135,1.135,1.135,44445
ALK.AX,20-Feb-2012,1.14,1.21,1.13,1.19,964841
ALL.AX,20-Feb-2012,2.41,2.48,2.39,2.43,1072697
ALLKOP.AX,20-Feb-2012,0.685,0.685,0.685,0.685,0
ALR.AX,20-Feb-2012,1.045,1.045,1.045,1.045,14000
ALT.AX,20-Feb-2012,0.027,0.028,0.027,0.027,344872
ALTO.AX,20-Feb-2012,0.005,0.005,0.005,0.005,0
ALTOA.AX,20-Feb-2012,0.004,0.004,0.004,0.004,0
ALU.AX,20-Feb-2012,0.185,0.185,0.185,0.185,0
ALY.AX,20-Feb-2012,0.135,0.135,0.135,0.135,69911
AMA.AX,20-Feb-2012,0.14,0.14,0.14,0.14,0
AMB.AX,20-Feb-2012,0.12,0.12,0.12,0.12,3667
AMC.AX,20-Feb-2012,7.04,7.19,7.02,7.15,6467556
AMCKOP.AX,20-Feb-2012,1.32,1.32,1.32,1.32,0
AMCKOQ.AX,20-Feb-2012,2.88,2.88,2.88,2.88,1000
AMH.AX,20-Feb-2012,0.69,0.695,0.69,0.69,24119
AMI.AX,20-Feb-2012,0.41,0.41,0.41,0.41,93100
AMO.AX,20-Feb-2012,0.25,0.25,0.25,0.25,0
AMP.AX,20-Feb-2012,4.32,4.32,4.22,4.26,8756997
AMPKOA.AX,20-Feb-2012,1.235,1.235,1.235,1.235,0
AMPKOE.AX,20-Feb-2012,0.81,0.81,0.81,0.81,0
AMPKOQ.AX,20-Feb-2012,2.44,2.44,2.44,2.44,0
AMPLOA.AX,20-Feb-2012,0.205,0.205,0.205,0.205,0
AMT.AX,20-Feb-2012,0.21,0.21,0.21,0.21,0
ANG.AX,20-Feb-2012,4.52,4.56,4.51,4.54,46277
ANN.AX,20-Feb-2012,14.47,14.63,14.39,14.54,911573
ANO.AX,20-Feb-2012,0.012,0.012,0.012,0.012,0
ANP.AX,20-Feb-2012,0.022,0.022,0.021,0.021,2960000
ANPO.AX,20-Feb-2012,0.013,0.013,0.013,0.013,0
ANQ.AX,20-Feb-2012,0.045,0.045,0.042,0.042,13206
ANW.AX,20-Feb-2012,0.03,0.03,0.03,0.03,0
ANZ.AX,20-Feb-2012,21.8,21.97,21.75,21.95,7416057
ANZKOA.AX,20-Feb-2012,1.94,1.94,1.94,1.94,0
ANZKOE.AX,20-Feb-2012,6.49,6.49,6.49,6.49,0
ANZKOF.AX,20-Feb-2012,4.23,4.23,4.23,4.23,0
ANZKOG.AX,20-Feb-2012,4.87,4.87,4.87,4.87,0
ANZKOP.AX,20-Feb-2012,4.91,4.91,4.91,4.91,0
ANZKOQ.AX,20-Feb-2012,10.43,10.43,10.43,10.43,0
ANZKOR.AX,20-Feb-2012,2.82,2.82,2.82,2.82,0
ANZKOS.AX,20-Feb-2012,3.13,3.13,3.13,3.13,3000
ANZKOT.AX,20-Feb-2012,1.45,1.45,1.45,1.45,0
ANZLOC.AX,20-Feb-2012,3.46,3.49,3.46,3.48,6399
ANZLOD.AX,20-Feb-2012,2.8,2.91,2.8,2.91,15000
ANZLOQ.AX,20-Feb-2012,2.46,2.46,2.46,2.46,0
ANZLOS.AX,20-Feb-2012,1.005,1.025,1.005,1.025,3000
ANZPA.AX,20-Feb-2012,101.05,101.489,101,101.2,15265
ANZPC.AX,20-Feb-2012,98.7,99.35,98.7,99,23948
AOA.AX,20-Feb-2012,0.2,0.2,0.2,0.2,0
AOD.AX,20-Feb-2012,0.92,0.92,0.915,0.915,67597
AOH.AX,20-Feb-2012,0.305,0.315,0.305,0.31,2649215
AOK.AX,20-Feb-2012,0.094,0.098,0.092,0.095,686681
