Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,11-Jun-2012,50.13,50.13,50.13,50.13,0
AAC.AX,11-Jun-2012,1.105,1.105,1.105,1.105,0
AAD.AX,11-Jun-2012,1.275,1.275,1.275,1.275,0
AAI.AX,11-Jun-2012,8.5,8.5,8.5,8.5,0
AAJ.AX,11-Jun-2012,0.07,0.07,0.07,0.07,0
AAK.AX,11-Jun-2012,0.001,0.001,0.001,0.001,0
AAL.AX,11-Jun-2012,0.006,0.006,0.006,0.006,0
AAR.AX,11-Jun-2012,0.006,0.006,0.006,0.006,0
AAT.AX,11-Jun-2012,0.013,0.013,0.013,0.013,0
AAU.AX,11-Jun-2012,0.17,0.17,0.17,0.17,16000
AAX.AX,11-Jun-2012,3.25,3.25,3.25,3.25,0
ABC.AX,11-Jun-2012,2.99,2.99,2.99,2.99,0
ABP.AX,11-Jun-2012,1.9,1.9,1.9,1.9,0
ABU.AX,11-Jun-2012,0.039,0.039,0.039,0.039,0
ABV.AX,11-Jun-2012,0.018,0.018,0.018,0.018,0
ABW.AX,11-Jun-2012,1.1,1.1,1.1,1.1,0
ABY.AX,11-Jun-2012,0.47,0.47,0.47,0.47,0
ACB.AX,11-Jun-2012,0.14,0.14,0.14,0.14,0
ACE.AX,11-Jun-2012,0.019,0.019,0.019,0.019,0
ACG.AX,11-Jun-2012,0.09,0.09,0.09,0.09,0
ACK.AX,11-Jun-2012,0.09,0.09,0.09,0.09,0
ACL.AX,11-Jun-2012,0.44,0.44,0.44,0.44,0
ACP.AX,11-Jun-2012,0.21,0.21,0.21,0.21,0
ACR.AX,11-Jun-2012,4.38,4.38,4.38,4.38,0
ACS.AX,11-Jun-2012,0.24,0.24,0.24,0.24,0
ACU.AX,11-Jun-2012,0.001,0.001,0.001,0.001,0
ACW.AX,11-Jun-2012,0.027,0.027,0.027,0.027,0
ADA.AX,11-Jun-2012,0.37,0.37,0.37,0.37,0
ADD.AX,11-Jun-2012,0.014,0.014,0.014,0.014,0
ADN.AX,11-Jun-2012,0.056,0.056,0.056,0.056,0
ADO.AX,11-Jun-2012,0.067,0.067,0.067,0.067,0
ADQ.AX,11-Jun-2012,0.07,0.07,0.07,0.07,0
ADX.AX,11-Jun-2012,0.086,0.086,0.086,0.086,0
ADY.AX,11-Jun-2012,0.044,0.044,0.044,0.044,0
AEB.AX,11-Jun-2012,0.34,0.34,0.34,0.34,0
AED.AX,11-Jun-2012,0.145,0.145,0.145,0.145,0
AEE.AX,11-Jun-2012,0.14,0.14,0.14,0.14,0
AEF.AX,11-Jun-2012,18,18,18,18,0
AEI.AX,11-Jun-2012,0.165,0.165,0.165,0.165,0
AEJ.AX,11-Jun-2012,4.4,4.4,4.4,4.4,0
AES.AX,11-Jun-2012,0.035,0.035,0.035,0.035,0
AFA.AX,11-Jun-2012,0.19,0.19,0.19,0.19,0
AFI.AX,11-Jun-2012,4.12,4.12,4.12,4.12,0
AFIG.AX,11-Jun-2012,106,106,106,106,0
AFR.AX,11-Jun-2012,0.205,0.205,0.205,0.205,0
AFT.AX,11-Jun-2012,0.001,0.001,0.001,0.001,0
AGD.AX,11-Jun-2012,0.15,0.15,0.15,0.15,0
AGE.AX,11-Jun-2012,0.11,0.11,0.11,0.11,0
AGF.AX,11-Jun-2012,0.675,0.675,0.675,0.675,0
AGG.AX,11-Jun-2012,7.47,7.47,7.47,7.47,0
AGI.AX,11-Jun-2012,1.77,1.77,1.77,1.77,0
AGJ.AX,11-Jun-2012,0.165,0.165,0.165,0.165,0
AGO.AX,11-Jun-2012,2.05,2.05,2.05,2.05,0
AGOKOQ.AX,11-Jun-2012,0.955,0.955,0.955,0.955,0
AGOKOR.AX,11-Jun-2012,1.47,1.47,1.47,1.47,0
AGR.AX,11-Jun-2012,0.21,0.21,0.21,0.21,0
AGS.AX,11-Jun-2012,0.23,0.23,0.23,0.23,0
AGX.AX,11-Jun-2012,0.004,0.004,0.004,0.004,0
AGY.AX,11-Jun-2012,0.057,0.057,0.057,0.057,0
AHD.AX,11-Jun-2012,6.35,6.35,6.35,6.35,0
AHK.AX,11-Jun-2012,0.12,0.12,0.12,0.12,0
AHN.AX,11-Jun-2012,0.04,0.04,0.04,0.04,0
AHQ.AX,11-Jun-2012,0.12,0.12,0.12,0.12,0
AHR.AX,11-Jun-2012,0.2,0.2,0.2,0.2,0
AHZ.AX,11-Jun-2012,0.019,0.019,0.019,0.019,0
AIA.AX,11-Jun-2012,1.94,1.94,1.94,1.94,0
AIB.AX,11-Jun-2012,1,1,1,1,0
AIK.AX,11-Jun-2012,0.045,0.045,0.045,0.045,59561
AIO.AX,11-Jun-2012,4.32,4.32,4.32,4.32,0
AIOKOB.AX,11-Jun-2012,0.555,0.555,0.555,0.555,0
AIQ.AX,11-Jun-2012,0.385,0.385,0.385,0.385,0
AIR.AX,11-Jun-2012,0.34,0.34,0.34,0.34,0
AIV.AX,11-Jun-2012,0.02,0.02,0.02,0.02,0
AIY.AX,11-Jun-2012,0.007,0.007,0.007,0.007,0
AIZ.AX,11-Jun-2012,0.655,0.655,0.655,0.655,0
AJA.AX,11-Jun-2012,2.76,2.76,2.76,2.76,0
AJC.AX,11-Jun-2012,0.03,0.03,0.03,0.03,0
AJJ.AX,11-Jun-2012,0.11,0.11,0.11,0.11,0
AJL.AX,11-Jun-2012,0.9,0.9,0.9,0.9,0
AJM.AX,11-Jun-2012,0.19,0.19,0.19,0.19,0
AJO.AX,11-Jun-2012,1.79,1.79,1.79,1.79,0
AJQ.AX,11-Jun-2012,0.36,0.36,0.36,0.36,0
AJX.AX,11-Jun-2012,0.089,0.089,0.089,0.089,0
AKF.AX,11-Jun-2012,0.155,0.155,0.155,0.155,0
AKG.AX,11-Jun-2012,0.46,0.46,0.46,0.46,0
AKK.AX,11-Jun-2012,0.02,0.02,0.02,0.02,0
AKM.AX,11-Jun-2012,0.135,0.135,0.135,0.135,0
AKP.AX,11-Jun-2012,5.5,5.5,5.5,5.5,0
AKY.AX,11-Jun-2012,83.4,83.4,83.4,83.4,0
ALF.AX,11-Jun-2012,1.14,1.14,1.14,1.14,0
ALK.AX,11-Jun-2012,0.91,0.91,0.91,0.91,0
ALL.AX,11-Jun-2012,2.87,2.87,2.87,2.87,0
