Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,17-Jul-2012,50.17,50.17,50.17,50.17,3600
AAC.AX,17-Jul-2012,1.135,1.14,1.125,1.13,88828
AAD.AX,17-Jul-2012,1.265,1.27,1.265,1.265,1199305
AAI.AX,17-Jul-2012,8.49,8.49,8.49,8.49,0
AAJ.AX,17-Jul-2012,0.07,0.07,0.07,0.07,0
AAK.AX,17-Jul-2012,0.002,0.002,0.002,0.002,0
AAL.AX,17-Jul-2012,0.006,0.006,0.006,0.006,0
AAR.AX,17-Jul-2012,0.006,0.006,0.006,0.006,0
AAT.AX,17-Jul-2012,0.013,0.013,0.013,0.013,0
AAU.AX,17-Jul-2012,0.185,0.19,0.185,0.19,36278
AAX.AX,17-Jul-2012,3.3,3.4,3.27,3.38,315723
ABC.AX,17-Jul-2012,3.26,3.29,3.25,3.26,1008841
ABP.AX,17-Jul-2012,1.97,1.97,1.942,1.955,290322
ABU.AX,17-Jul-2012,0.042,0.042,0.04,0.041,1875681
ABV.AX,17-Jul-2012,0.016,0.016,0.016,0.016,0
ABW.AX,17-Jul-2012,1.085,1.085,1.085,1.085,18000
ABY.AX,17-Jul-2012,0.455,0.455,0.44,0.44,454545
ACB.AX,17-Jul-2012,0.14,0.145,0.135,0.135,67500
ACE.AX,17-Jul-2012,0.019,0.019,0.019,0.019,0
ACG.AX,17-Jul-2012,0.06,0.06,0.06,0.06,100000
ACK.AX,17-Jul-2012,0.12,0.12,0.12,0.12,0
ACL.AX,17-Jul-2012,0.51,0.51,0.485,0.51,450539
ACP.AX,17-Jul-2012,0.19,0.19,0.18,0.18,10000
ACR.AX,17-Jul-2012,4.14,4.18,4.1,4.17,352491
ACS.AX,17-Jul-2012,0.25,0.25,0.25,0.25,0
ACU.AX,17-Jul-2012,0.001,0.001,0.001,0.001,0
ACW.AX,17-Jul-2012,0.03,0.03,0.03,0.03,0
ADA.AX,17-Jul-2012,0.385,0.385,0.385,0.385,0
ADD.AX,17-Jul-2012,0.014,0.014,0.014,0.014,0
ADN.AX,17-Jul-2012,0.047,0.047,0.047,0.047,280000
ADO.AX,17-Jul-2012,0.074,0.075,0.072,0.073,865023
ADQ.AX,17-Jul-2012,0.063,0.063,0.063,0.063,100000
ADX.AX,17-Jul-2012,0.022,0.022,0.022,0.022,235033
ADY.AX,17-Jul-2012,0.047,0.047,0.047,0.047,9800
AEB.AX,17-Jul-2012,0.32,0.32,0.32,0.32,60300
