Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,06-Sep-2012,50.11,50.11,50.11,50.11,6676
AAC.AX,06-Sep-2012,1.36,1.37,1.35,1.355,119178
AAD.AX,06-Sep-2012,1.27,1.3,1.27,1.285,1897152
AAI.AX,06-Sep-2012,8.5,8.5,8.5,8.5,0
AAJ.AX,06-Sep-2012,0.073,0.073,0.073,0.073,50000
AAK.AX,06-Sep-2012,0.002,0.002,0.002,0.002,0
AAL.AX,06-Sep-2012,0.005,0.005,0.005,0.005,0
AAR.AX,06-Sep-2012,0.009,0.009,0.009,0.009,453666
AAT.AX,06-Sep-2012,0.013,0.013,0.013,0.013,0
AAU.AX,06-Sep-2012,0.165,0.165,0.16,0.16,75167
AAX.AX,06-Sep-2012,2.9,3.05,2.9,3.02,606500
ABC.AX,06-Sep-2012,3,3.05,2.99,3.05,1412305
ABP.AX,06-Sep-2012,2.08,2.11,2.07,2.11,801987
ABU.AX,06-Sep-2012,0.045,0.047,0.045,0.046,5146416
ABV.AX,06-Sep-2012,0.018,0.018,0.018,0.018,0
ABW.AX,06-Sep-2012,1.09,1.09,1.09,1.09,5316
ABY.AX,06-Sep-2012,0.395,0.405,0.395,0.4,935041
ACB.AX,06-Sep-2012,0.115,0.13,0.115,0.13,123829
ACE.AX,06-Sep-2012,0.019,0.019,0.019,0.019,0
ACG.AX,06-Sep-2012,0.065,0.065,0.065,0.065,0
ACK.AX,06-Sep-2012,0.145,0.145,0.145,0.145,0
ACL.AX,06-Sep-2012,0.565,0.57,0.565,0.57,307948
ACP.AX,06-Sep-2012,0.18,0.18,0.18,0.18,0
ACR.AX,06-Sep-2012,3.18,3.23,3.08,3.17,2264520
ACS.AX,06-Sep-2012,0.25,0.25,0.25,0.25,0
ACU.AX,06-Sep-2012,0.001,0.001,0.001,0.001,0
ACW.AX,06-Sep-2012,0.026,0.026,0.026,0.026,0
ADA.AX,06-Sep-2012,0.33,0.33,0.33,0.33,0
ADD.AX,06-Sep-2012,0.016,0.016,0.016,0.016,0
ADN.AX,06-Sep-2012,0.035,0.035,0.035,0.035,0
ADO.AX,06-Sep-2012,0.053,0.054,0.052,0.054,72100
ADQ.AX,06-Sep-2012,0.058,0.058,0.058,0.058,0
ADX.AX,06-Sep-2012,0.018,0.018,0.018,0.018,1620000
ADY.AX,06-Sep-2012,0.04,0.04,0.04,0.04,30600
AEB.AX,06-Sep-2012,0.33,0.33,0.325,0.325,365000
AED.AX,06-Sep-2012,0.145,0.145,0.145,0.145,0
AEE.AX,06-Sep-2012,0.135,0.135,0.135,0.135,92280
AEF.AX,06-Sep-2012,18.3,18.3,18.3,18.3,0
AEI.AX,06-Sep-2012,0.17,0.17,0.17,0.17,0
AEJ.AX,06-Sep-2012,5.25,5.3,5.25,5.3,217
AES.AX,06-Sep-2012,0.035,0.035,0.035,0.035,0
AFA.AX,06-Sep-2012,0.2,0.2,0.2,0.2,0
AFI.AX,06-Sep-2012,4.35,4.39,4.33,4.35,329702
AFIG.AX,06-Sep-2012,104.7,105,104.7,105,1330
AFR.AX,06-Sep-2012,0.18,0.18,0.18,0.18,1422000
AFT.AX,06-Sep-2012,0.001,0.001,0.001,0.001,0
AGD.AX,06-Sep-2012,0.16,0.16,0.16,0.16,0
AGE.AX,06-Sep-2012,0.1,0.1,0.1,0.1,5523
AGF.AX,06-Sep-2012,0.555,0.56,0.55,0.55,11339442
AGG.AX,06-Sep-2012,6.35,6.37,6.33,6.33,78755
AGI.AX,06-Sep-2012,2.6,2.65,2.58,2.63,851600
AGJ.AX,06-Sep-2012,0.135,0.135,0.135,0.135,0
AGO.AX,06-Sep-2012,1.235,1.295,1.225,1.27,12729272
AGOKOQ.AX,06-Sep-2012,0.955,0.955,0.955,0.955,0
AGOKOR.AX,06-Sep-2012,0.825,0.825,0.825,0.825,0
AGR.AX,06-Sep-2012,0.145,0.145,0.14,0.14,175000
AGS.AX,06-Sep-2012,0.21,0.22,0.21,0.215,112668
AGX.AX,06-Sep-2012,0.003,0.003,0.003,0.003,900000
AGY.AX,06-Sep-2012,0.055,0.055,0.055,0.055,0
AHD.AX,06-Sep-2012,6.65,6.65,6.57,6.59,19937
AHK.AX,06-Sep-2012,0.1,0.1,0.1,0.1,6644
AHN.AX,06-Sep-2012,0.05,0.05,0.05,0.05,0
AHQ.AX,06-Sep-2012,0.065,0.065,0.065,0.065,0
AHR.AX,06-Sep-2012,0.19,0.19,0.19,0.19,0
AHZ.AX,06-Sep-2012,0.026,0.026,0.026,0.026,76900
AIA.AX,06-Sep-2012,2.03,2.03,2.03,2.03,1000
AIB.AX,06-Sep-2012,1.02,1.02,1.02,1.02,0
AIK.AX,06-Sep-2012,0.05,0.05,0.05,0.05,0
AIO.AX,06-Sep-2012,4.49,4.56,4.45,4.46,4955071
AIOKOB.AX,06-Sep-2012,0.555,0.555,0.555,0.555,0
AIQ.AX,06-Sep-2012,0.38,0.38,0.38,0.38,32862
AIR.AX,06-Sep-2012,0.3,0.3,0.3,0.3,10000
AIV.AX,06-Sep-2012,0.016,0.016,0.016,0.016,500000
AIY.AX,06-Sep-2012,0.012,0.012,0.012,0.012,0
AIZ.AX,06-Sep-2012,0.835,0.85,0.835,0.85,47716
AJA.AX,06-Sep-2012,2.92,2.92,2.89,2.89,182407
AJC.AX,06-Sep-2012,0.019,0.019,0.018,0.018,1501200
AJJ.AX,06-Sep-2012,0.086,0.086,0.086,0.086,5900
AJL.AX,06-Sep-2012,0.64,0.66,0.61,0.625,138056
AJM.AX,06-Sep-2012,0.145,0.145,0.145,0.145,132000
AJO.AX,06-Sep-2012,1.79,1.79,1.79,1.79,0
AJQ.AX,06-Sep-2012,0.225,0.25,0.225,0.23,879393
AJX.AX,06-Sep-2012,0.075,0.075,0.075,0.075,0
AKF.AX,06-Sep-2012,0.15,0.15,0.15,0.15,100000
AKG.AX,06-Sep-2012,0.8,0.8,0.8,0.8,0
AKK.AX,06-Sep-2012,0.021,0.023,0.021,0.023,10526580
AKM.AX,06-Sep-2012,0.1,0.1,0.097,0.097,352481
AKP.AX,06-Sep-2012,4.73,4.73,4.73,4.73,0
AKY.AX,06-Sep-2012,84.27,84.27,84.27,84.27,0
ALF.AX,06-Sep-2012,1.28,1.28,1.28,1.28,16175
ALK.AX,06-Sep-2012,0.89,0.97,0.89,0.965,334526
ALL.AX,06-Sep-2012,2.63,2.68,2.61,2.68,3869622
ALLKOB.AX,06-Sep-2012,1.06,1.06,1.06,1.06,0
ALQ.AX,06-Sep-2012,7.7,8.16,7.59,7.99,3749202
ALQKOB.AX,06-Sep-2012,1.7,1.7,1.7,1.7,1500
ALQKOP.AX,06-Sep-2012,3.06,3.06,3.05,3.05,1500
ALQKOT.AX,06-Sep-2012,12.99,12.99,12.99,12.99,0
ALR.AX,06-Sep-2012,1.02,1.02,1.02,1.02,15000
ALT.AX,06-Sep-2012,0.019,0.019,0.019,0.019,254333
ALTOA.AX,06-Sep-2012,0.001,0.001,0.001,0.001,0
ALU.AX,06-Sep-2012,0.615,0.64,0.58,0.63,85866
ALY.AX,06-Sep-2012,0.087,0.087,0.087,0.087,67000
AMA.AX,06-Sep-2012,0.205,0.205,0.205,0.205,125000
AMB.AX,06-Sep-2012,0.17,0.17,0.17,0.17,0
AMC.AX,06-Sep-2012,7.5,7.74,7.48,7.68,6825063
AMCKOP.AX,06-Sep-2012,1.59,1.59,1.59,1.59,0
AMCKOQ.AX,06-Sep-2012,1.43,1.43,1.43,1.43,0
AMH.AX,06-Sep-2012,0.73,0.73,0.725,0.73,24102
AMI.AX,06-Sep-2012,0.28,0.28,0.28,0.28,434700
AMO.AX,06-Sep-2012,0.22,0.22,0.22,0.22,20000
AMP.AX,06-Sep-2012,4.39,4.44,4.37,4.41,8897793
AMPKOA.AX,06-Sep-2012,1.345,1.345,1.345,1.345,0
AMPKOE.AX,06-Sep-2012,1.16,1.16,1.16,1.16,0
AMPKOQ.AX,06-Sep-2012,0.85,0.85,0.85,0.85,0
AMPLOC.AX,06-Sep-2012,0.81,0.81,0.81,0.81,0
AMT.AX,06-Sep-2012,0.145,0.145,0.145,0.145,10000
ANG.AX,06-Sep-2012,4.12,4.12,4.01,4.09,458454
ANN.AX,06-Sep-2012,15.83,15.95,15.79,15.92,891948
ANNKOP.AX,06-Sep-2012,2.42,2.42,2.42,2.42,0
ANO.AX,06-Sep-2012,0.008,0.008,0.008,0.008,0
ANP.AX,06-Sep-2012,0.016,0.016,0.015,0.015,3570632
ANQ.AX,06-Sep-2012,0.04,0.04,0.04,0.04,87000
ANW.AX,06-Sep-2012,0.016,0.016,0.016,0.016,0
ANZ.AX,06-Sep-2012,24.3,24.4,24.14,24.21,7859843
ANZHA.AX,06-Sep-2012,100,100.6,100,100.3,25976
ANZKOA.AX,06-Sep-2012,4.26,4.26,4.26,4.26,0
ANZKOB.AX,06-Sep-2012,3.53,3.53,3.53,3.53,0
ANZKOE.AX,06-Sep-2012,4.44,4.44,4.44,4.44,0
ANZKOF.AX,06-Sep-2012,2.83,2.83,2.83,2.83,0
ANZKOG.AX,06-Sep-2012,2.81,2.81,2.81,2.81,0
ANZKOR.AX,06-Sep-2012,2.23,2.23,2.23,2.23,0
ANZKOS.AX,06-Sep-2012,3.26,3.26,3.26,3.26,0
ANZKOU.AX,06-Sep-2012,4.76,4.76,4.76,4.76,0
ANZLOD.AX,06-Sep-2012,4.38,4.38,4.38,4.38,0
ANZLOQ.AX,06-Sep-2012,2.2,2.2,2.2,2.2,0
ANZLOR.AX,06-Sep-2012,0.97,0.97,0.97,0.97,0
ANZLOS.AX,06-Sep-2012,1.055,1.055,1.055,1.055,0
ANZLOT.AX,06-Sep-2012,1.185,1.185,1.185,1.185,0
ANZPA.AX,06-Sep-2012,98.381,98.989,98.381,98.511,7337
ANZPC.AX,06-Sep-2012,96.83,97.15,96.5,96.521,11241
AOA.AX,06-Sep-2012,0.09,0.09,0.09,0.09,0
AOD.AX,06-Sep-2012,0.915,0.915,0.915,0.915,21396
AOH.AX,06-Sep-2012,0.27,0.275,0.26,0.265,234799
AOK.AX,06-Sep-2012,0.125,0.135,0.125,0.13,291506
AON.AX,06-Sep-2012,0.03,0.033,0.03,0.033,88000
AOP.AX,06-Sep-2012,0.155,0.155,0.15,0.15,173105
APA.AX,06-Sep-2012,4.86,4.87,4.8,4.84,3445376
APAKOA.AX,06-Sep-2012,1.905,1.905,1.905,1.905,0
APAKOC.AX,06-Sep-2012,1.16,1.16,1.16,1.16,3085
