Symbol,Date,Open,High,Low,Close,Volume
AAC.AX,14-Feb-2012,1.375,1.38,1.36,1.37,671829
AAD.AX,14-Feb-2012,1.07,1.075,1.05,1.05,532080
AAI.AX,14-Feb-2012,10.5,10.5,10.5,10.5,0
AAJ.AX,14-Feb-2012,0.07,0.07,0.07,0.07,100000
AAK.AX,14-Feb-2012,0.002,0.002,0.002,0.002,300000
AAL.AX,14-Feb-2012,0.018,0.018,0.018,0.018,0
AAR.AX,14-Feb-2012,0.01,0.01,0.01,0.01,164266
AAT.AX,14-Feb-2012,0.013,0.013,0.013,0.013,0
AAU.AX,14-Feb-2012,0.17,0.17,0.17,0.17,0
AAX.AX,14-Feb-2012,3.4,3.43,3.28,3.28,360064
ABC.AX,14-Feb-2012,3,3.01,2.97,2.98,902115
ABP.AX,14-Feb-2012,1.83,1.84,1.825,1.83,1243438
ABU.AX,14-Feb-2012,0.055,0.056,0.053,0.054,23616338
ABV.AX,14-Feb-2012,0.018,0.018,0.016,0.018,751704
ABW.AX,14-Feb-2012,1.11,1.11,1.11,1.11,22500
ABY.AX,14-Feb-2012,0.84,0.84,0.8,0.81,454727
ACB.AX,14-Feb-2012,0.265,0.265,0.265,0.265,75324
ACE.AX,14-Feb-2012,0.019,0.019,0.019,0.019,0
ACG.AX,14-Feb-2012,0.09,0.095,0.09,0.095,90000
ACK.AX,14-Feb-2012,0.12,0.12,0.12,0.12,0
ACL.AX,14-Feb-2012,0.435,0.465,0.41,0.43,1791491
ACP.AX,14-Feb-2012,0.23,0.23,0.23,0.23,0
ACR.AX,14-Feb-2012,3.52,3.54,3.42,3.47,460990
ACS.AX,14-Feb-2012,0.33,0.33,0.33,0.33,2524956
ACU.AX,14-Feb-2012,0.001,0.001,0.001,0.001,4
ACW.AX,14-Feb-2012,0.041,0.052,0.041,0.052,20000
ADA.AX,14-Feb-2012,0.22,0.22,0.22,0.22,0
ADD.AX,14-Feb-2012,0.015,0.015,0.015,0.015,576667
ADN.AX,14-Feb-2012,0.07,0.074,0.07,0.074,181000
ADO.AX,14-Feb-2012,0.078,0.078,0.076,0.077,361725
ADQ.AX,14-Feb-2012,0.065,0.065,0.065,0.065,320422
ADX.AX,14-Feb-2012,0.071,0.073,0.071,0.073,1005000
ADY.AX,14-Feb-2012,0.057,0.057,0.053,0.054,2247982
AEB.AX,14-Feb-2012,0.35,0.355,0.34,0.35,315645
AED.AX,14-Feb-2012,0.145,0.145,0.145,0.145,0
AEE.AX,14-Feb-2012,0.21,0.21,0.21,0.21,3500
AEF.AX,14-Feb-2012,19.75,19.75,19.7,19.7,150
AEI.AX,14-Feb-2012,0.23,0.23,0.23,0.23,26260
AEJ.AX,14-Feb-2012,2.02,2.02,1.55,2.02,4175
AES.AX,14-Feb-2012,0.035,0.035,0.035,0.035,0
AFA.AX,14-Feb-2012,0.18,0.18,0.18,0.18,0
AFI.AX,14-Feb-2012,4.21,4.23,4.2,4.2,215208
AFIG.AX,14-Feb-2012,104.9,104.9,104.5,104.9,2962
AFR.AX,14-Feb-2012,0.415,0.415,0.39,0.39,1059727
