Symbol,Date,Open,High,Low,Close,Volume
AAC.AX,29-Feb-2012,1.36,1.37,1.355,1.355,63428
AAD.AX,29-Feb-2012,1.15,1.17,1.145,1.17,629376
AAI.AX,29-Feb-2012,9.5,9.5,9.5,9.5,250
AAJ.AX,29-Feb-2012,0.07,0.07,0.07,0.07,28071
AAK.AX,29-Feb-2012,0.002,0.002,0.002,0.002,0
AAL.AX,29-Feb-2012,0.012,0.012,0.012,0.012,0
AAR.AX,29-Feb-2012,0.01,0.01,0.01,0.01,0
AAT.AX,29-Feb-2012,0.013,0.013,0.013,0.013,0
AAU.AX,29-Feb-2012,0.18,0.185,0.18,0.185,31827
AAX.AX,29-Feb-2012,3.98,4.18,3.98,4.13,310083
ABC.AX,29-Feb-2012,3.01,3.01,2.95,3,1631188
ABP.AX,29-Feb-2012,1.92,1.93,1.895,1.91,595701
ABU.AX,29-Feb-2012,0.055,0.055,0.054,0.055,5411741
ABV.AX,29-Feb-2012,0.021,0.021,0.018,0.019,2450000
ABW.AX,29-Feb-2012,1.11,1.115,1.11,1.115,50690
ABY.AX,29-Feb-2012,0.775,0.825,0.77,0.8,847964
ACB.AX,29-Feb-2012,0.25,0.26,0.25,0.25,248595
ACE.AX,29-Feb-2012,0.019,0.019,0.019,0.019,0
ACG.AX,29-Feb-2012,0.076,0.076,0.076,0.076,0
ACK.AX,29-Feb-2012,0.115,0.115,0.115,0.115,120900
ACL.AX,29-Feb-2012,0.445,0.46,0.44,0.44,811597
ACP.AX,29-Feb-2012,0.2,0.2,0.2,0.2,0
ACR.AX,29-Feb-2012,3.73,3.86,3.72,3.79,775685
ACS.AX,29-Feb-2012,0.33,0.335,0.33,0.33,509985
ACU.AX,29-Feb-2012,0.001,0.001,0.001,0.001,1000000
ACW.AX,29-Feb-2012,0.052,0.052,0.052,0.052,0
ADA.AX,29-Feb-2012,0.31,0.31,0.31,0.31,7000
ADD.AX,29-Feb-2012,0.012,0.013,0.012,0.013,75556
ADN.AX,29-Feb-2012,0.076,0.08,0.074,0.08,2292000
ADO.AX,29-Feb-2012,0.083,0.085,0.083,0.085,1728405
ADQ.AX,29-Feb-2012,0.066,0.066,0.066,0.066,0
ADX.AX,29-Feb-2012,0.077,0.083,0.077,0.082,2757926
ADY.AX,29-Feb-2012,0.05,0.05,0.05,0.05,407593
AEB.AX,29-Feb-2012,0.375,0.375,0.365,0.37,56000
AED.AX,29-Feb-2012,0.145,0.145,0.145,0.145,0
AEE.AX,29-Feb-2012,0.215,0.22,0.21,0.21,59127
AEF.AX,29-Feb-2012,19.4,19.4,19.4,19.4,785
AEI.AX,29-Feb-2012,0.225,0.225,0.225,0.225,0
AEJ.AX,29-Feb-2012,2.65,2.65,2.25,2.25,133
AES.AX,29-Feb-2012,0.035,0.035,0.035,0.035,0
AFA.AX,29-Feb-2012,0.14,0.14,0.14,0.14,50000
AFI.AX,29-Feb-2012,4.21,4.25,4.2,4.2,264545
AFIG.AX,29-Feb-2012,104.05,104.05,103.6,104,2282
AFR.AX,29-Feb-2012,0.34,0.345,0.315,0.32,1565817
AFT.AX,29-Feb-2012,0.001,0.001,0.001,0.001,0
AGD.AX,29-Feb-2012,0.24,0.24,0.225,0.225,39050
AGE.AX,29-Feb-2012,0.15,0.15,0.15,0.15,64000
AGF.AX,29-Feb-2012,0.68,0.68,0.665,0.68,176169
AGG.AX,29-Feb-2012,8,8.07,8,8.07,794
AGI.AX,29-Feb-2012,1.095,1.1,1.075,1.09,499918
AGJ.AX,29-Feb-2012,0.145,0.145,0.145,0.145,0
AGO.AX,29-Feb-2012,3.2,3.27,3.14,3.19,14300523
AGOKOQ.AX,29-Feb-2012,0.955,0.955,0.955,0.955,0
AGR.AX,29-Feb-2012,0.53,0.54,0.525,0.54,16841
AGS.AX,29-Feb-2012,0.5,0.51,0.48,0.48,723596
AGX.AX,29-Feb-2012,0.01,0.01,0.01,0.01,22000
AGY.AX,29-Feb-2012,0.085,0.085,0.08,0.08,53191
AHD.AX,29-Feb-2012,5.99,6.06,5.93,6.05,2394
AHK.AX,29-Feb-2012,0.21,0.225,0.21,0.21,120000
AHN.AX,29-Feb-2012,0.09,0.09,0.09,0.09,0
AHR.AX,29-Feb-2012,0.2,0.2,0.2,0.2,3300
AHZ.AX,29-Feb-2012,0.032,0.033,0.032,0.033,1563056
AIA.AX,29-Feb-2012,1.89,1.89,1.89,1.89,12899
AIB.AX,29-Feb-2012,1.075,1.075,1.075,1.075,0
AIK.AX,29-Feb-2012,0.07,0.07,0.07,0.07,0
AIO.AX,29-Feb-2012,4.87,4.97,4.87,4.95,3336272
AIOKOB.AX,29-Feb-2012,0.555,0.555,0.555,0.555,0
AIQ.AX,29-Feb-2012,0.5,0.5,0.5,0.5,0
AIR.AX,29-Feb-2012,0.39,0.39,0.38,0.38,12262
AIV.AX,29-Feb-2012,0.02,0.02,0.02,0.02,0
AIY.AX,29-Feb-2012,0.01,0.01,0.01,0.01,0
AIZ.AX,29-Feb-2012,0.685,0.685,0.685,0.685,7300
AJA.AX,29-Feb-2012,2.04,2.1,2.03,2.06,37206
AJC.AX,29-Feb-2012,0.042,0.042,0.042,0.042,1407700
AJJ.AX,29-Feb-2012,0.12,0.12,0.12,0.12,0
AJL.AX,29-Feb-2012,1.15,1.22,1.12,1.22,605465
AJM.AX,29-Feb-2012,0.17,0.17,0.165,0.165,553743
AJO.AX,29-Feb-2012,1.79,1.79,1.79,1.79,0
AJX.AX,29-Feb-2012,0.08,0.08,0.08,0.08,0
AKF.AX,29-Feb-2012,0.14,0.14,0.14,0.14,0
AKG.AX,29-Feb-2012,0.6,0.6,0.6,0.6,0
