Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,15-Oct-2012,50.14,50.15,50.14,50.15,27392
AAC.AX,15-Oct-2012,1.32,1.32,1.285,1.295,175189
AAD.AX,15-Oct-2012,1.345,1.367,1.345,1.36,726214
AAI.AX,15-Oct-2012,8.5,8.5,8.5,8.5,0
AAJ.AX,15-Oct-2012,0.084,0.084,0.084,0.084,0
AAK.AX,15-Oct-2012,0.002,0.002,0.002,0.002,0
AAL.AX,15-Oct-2012,0.005,0.005,0.005,0.005,0
AAR.AX,15-Oct-2012,0.011,0.011,0.011,0.011,831570
AAT.AX,15-Oct-2012,0.013,0.013,0.013,0.013,0
AAU.AX,15-Oct-2012,0.13,0.13,0.12,0.12,189300
AAX.AX,15-Oct-2012,3.18,3.19,3.11,3.18,994348
ABC.AX,15-Oct-2012,3.07,3.155,3.07,3.13,1102135
ABP.AX,15-Oct-2012,2.03,2.06,2.02,2.03,537535
ABU.AX,15-Oct-2012,0.054,0.055,0.052,0.052,8597715
ABV.AX,15-Oct-2012,0.018,0.018,0.018,0.018,450000
ABW.AX,15-Oct-2012,1.08,1.08,1.08,1.08,0
ABY.AX,15-Oct-2012,0.44,0.465,0.44,0.45,452058
ACB.AX,15-Oct-2012,0.125,0.13,0.125,0.13,399222
ACE.AX,15-Oct-2012,0.019,0.019,0.019,0.019,0
ACG.AX,15-Oct-2012,0.064,0.064,0.064,0.064,0
ACK.AX,15-Oct-2012,0.155,0.155,0.155,0.155,32187
ACL.AX,15-Oct-2012,0.59,0.6,0.585,0.595,686870
ACP.AX,15-Oct-2012,0.16,0.16,0.16,0.16,0
ACR.AX,15-Oct-2012,3.59,3.6,3.55,3.58,849345
ACS.AX,15-Oct-2012,0.21,0.21,0.21,0.21,0
ACU.AX,15-Oct-2012,0.001,0.001,0.001,0.001,0
ACW.AX,15-Oct-2012,0.027,0.027,0.027,0.027,0
ADA.AX,15-Oct-2012,0.385,0.385,0.385,0.385,0
ADD.AX,15-Oct-2012,0.016,0.016,0.016,0.016,0
ADN.AX,15-Oct-2012,0.043,0.043,0.043,0.043,27429
ADO.AX,15-Oct-2012,0.063,0.069,0.063,0.068,1254084
ADQ.AX,15-Oct-2012,0.059,0.059,0.059,0.059,0
ADX.AX,15-Oct-2012,0.016,0.016,0.016,0.016,100000
ADY.AX,15-Oct-2012,0.034,0.034,0.033,0.033,1408685
AEB.AX,15-Oct-2012,0.305,0.305,0.3,0.3,41130
AED.AX,15-Oct-2012,0.145,0.145,0.145,0.145,0
AEE.AX,15-Oct-2012,0.12,0.12,0.12,0.12,37217
AEF.AX,15-Oct-2012,18.01,18.01,18.01,18.01,105
AEI.AX,15-Oct-2012,0.16,0.16,0.16,0.16,0
AEJ.AX,15-Oct-2012,5.86,6,5.86,6,260
AES.AX,15-Oct-2012,0.035,0.035,0.035,0.035,0
AFA.AX,15-Oct-2012,0.17,0.17,0.17,0.17,0
AFI.AX,15-Oct-2012,4.58,4.58,4.53,4.57,372209
AFIG.AX,15-Oct-2012,108,108,107.7,107.7,563
AFR.AX,15-Oct-2012,0.16,0.165,0.16,0.16,186136
AFT.AX,15-Oct-2012,0.001,0.001,0.001,0.001,0
AGD.AX,15-Oct-2012,0.19,0.19,0.19,0.19,0
AGE.AX,15-Oct-2012,0.105,0.105,0.095,0.1,52000
AGF.AX,15-Oct-2012,0.595,0.595,0.585,0.585,71751
AGG.AX,15-Oct-2012,6.6,6.6,6.6,6.6,630
AGI.AX,15-Oct-2012,2.67,2.7,2.55,2.57,335314
AGJ.AX,15-Oct-2012,0.135,0.135,0.135,0.135,18814
AGO.AX,15-Oct-2012,1.515,1.54,1.465,1.47,4749682
AGOKOQ.AX,15-Oct-2012,0.6,0.6,0.6,0.6,0
AGOKOR.AX,15-Oct-2012,0.325,0.325,0.325,0.325,0
AGR.AX,15-Oct-2012,0.14,0.14,0.14,0.14,0
AGS.AX,15-Oct-2012,0.2,0.2,0.2,0.2,10000
AGX.AX,15-Oct-2012,0.003,0.003,0.003,0.003,328000
AGY.AX,15-Oct-2012,0.05,0.05,0.05,0.05,100000
AHD.AX,15-Oct-2012,7,7.02,6.93,6.97,44424
AHK.AX,15-Oct-2012,0.12,0.12,0.115,0.115,30738
AHN.AX,15-Oct-2012,0.05,0.05,0.05,0.05,70000
AHQ.AX,15-Oct-2012,0.07,0.07,0.07,0.07,0
AHR.AX,15-Oct-2012,0.19,0.19,0.19,0.19,0
AHZ.AX,15-Oct-2012,0.025,0.026,0.025,0.025,218000
AIA.AX,15-Oct-2012,2.08,2.08,2.08,2.08,28
AIB.AX,15-Oct-2012,1,1,1,1,0
AIK.AX,15-Oct-2012,0.05,0.05,0.05,0.05,0
AIO.AX,15-Oct-2012,4.46,4.49,4.425,4.47,1484793
AIOKOB.AX,15-Oct-2012,0.555,0.555,0.555,0.555,0
AIQ.AX,15-Oct-2012,0.39,0.39,0.39,0.39,13200
AIR.AX,15-Oct-2012,0.28,0.28,0.28,0.28,0
AIV.AX,15-Oct-2012,0.019,0.019,0.017,0.019,242000
AIY.AX,15-Oct-2012,0.02,0.02,0.02,0.02,302000
AIZ.AX,15-Oct-2012,0.99,0.99,0.99,0.99,0
AJA.AX,15-Oct-2012,3.04,3.06,3,3.06,284462
AJC.AX,15-Oct-2012,0.017,0.017,0.017,0.017,415445
AJJ.AX,15-Oct-2012,0.095,0.095,0.095,0.095,0
AJL.AX,15-Oct-2012,0.825,0.825,0.825,0.825,0
AJM.AX,15-Oct-2012,0.17,0.17,0.17,0.17,109681
AJO.AX,15-Oct-2012,1.79,1.79,1.79,1.79,0
AJQ.AX,15-Oct-2012,0.255,0.255,0.235,0.24,193665
AJX.AX,15-Oct-2012,0.07,0.07,0.07,0.07,25000
AKF.AX,15-Oct-2012,0.135,0.14,0.135,0.14,37500
AKG.AX,15-Oct-2012,0.8,0.8,0.8,0.8,0
AKK.AX,15-Oct-2012,0.029,0.029,0.028,0.028,7142522
AKM.AX,15-Oct-2012,0.087,0.087,0.082,0.082,228433
AKP.AX,15-Oct-2012,5.3,5.3,5.3,5.3,0
AKY.AX,15-Oct-2012,84.27,84.27,84.27,84.27,300
ALF.AX,15-Oct-2012,1.24,1.24,1.215,1.235,174258
ALK.AX,15-Oct-2012,0.96,0.965,0.95,0.95,530588
ALL.AX,15-Oct-2012,2.91,2.92,2.87,2.92,714764
ALLKOB.AX,15-Oct-2012,1.06,1.06,1.06,1.06,0
ALQ.AX,15-Oct-2012,9.29,9.54,9.28,9.5,1418614
ALQKOB.AX,15-Oct-2012,2.14,2.14,2.14,2.14,0
ALQKOC.AX,15-Oct-2012,2.67,2.67,2.67,2.67,0
ALQKOP.AX,15-Oct-2012,2.15,2.15,2.15,2.15,0
ALQKOT.AX,15-Oct-2012,3.35,3.35,3.35,3.35,0
ALR.AX,15-Oct-2012,1.035,1.035,1.02,1.02,45286
ALT.AX,15-Oct-2012,0.022,0.022,0.021,0.021,531075
ALTOA.AX,15-Oct-2012,0.001,0.001,0.001,0.001,0
ALU.AX,15-Oct-2012,0.8,0.825,0.8,0.8,34894
ALY.AX,15-Oct-2012,0.095,0.095,0.092,0.092,73000
AMA.AX,15-Oct-2012,0.23,0.235,0.225,0.23,1054323
AMB.AX,15-Oct-2012,0.17,0.17,0.17,0.17,0
AMC.AX,15-Oct-2012,7.83,7.96,7.82,7.87,1342246
AMCKOP.AX,15-Oct-2012,1.195,1.195,1.195,1.195,0
AMCKOQ.AX,15-Oct-2012,1.43,1.43,1.43,1.43,0
AMH.AX,15-Oct-2012,0.76,0.765,0.76,0.76,104604
AMI.AX,15-Oct-2012,0.28,0.3,0.28,0.3,91100
AMO.AX,15-Oct-2012,0.21,0.21,0.21,0.21,8300
AMP.AX,15-Oct-2012,4.47,4.485,4.45,4.48,3247555
AMPKOA.AX,15-Oct-2012,1.325,1.325,1.325,1.325,0
AMPKOE.AX,15-Oct-2012,0.725,0.725,0.725,0.725,0
AMPKOQ.AX,15-Oct-2012,0.655,0.655,0.655,0.655,0
AMPKOR.AX,15-Oct-2012,0.6,0.6,0.6,0.6,0
AMPLOC.AX,15-Oct-2012,0.81,0.81,0.81,0.81,0
AMT.AX,15-Oct-2012,0.105,0.105,0.105,0.105,0
ANG.AX,15-Oct-2012,4.36,4.4,4.36,4.39,13327
ANN.AX,15-Oct-2012,16.6,16.7,16.54,16.6,768985
ANO.AX,15-Oct-2012,0.01,0.01,0.01,0.01,30000
ANP.AX,15-Oct-2012,0.017,0.018,0.017,0.018,3776868
ANQ.AX,15-Oct-2012,0.032,0.033,0.032,0.033,279000
ANW.AX,15-Oct-2012,0.02,0.02,0.02,0.02,0
ANZ.AX,15-Oct-2012,25.68,25.86,25.68,25.77,3908882
ANZHA.AX,15-Oct-2012,102.9,103.5,102.85,103.49,15611
ANZKOA.AX,15-Oct-2012,1.885,1.885,1.885,1.885,0
ANZKOB.AX,15-Oct-2012,3.53,3.53,3.53,3.53,0
