Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,06-Dec-2012,50.1,50.11,50.09,50.11,125685
AAC.AX,06-Dec-2012,1.25,1.255,1.18,1.2,356333
AAD.AX,06-Dec-2012,1.43,1.445,1.425,1.44,1245783
AAI.AX,06-Dec-2012,8.1,8.1,8.1,8.1,0
AAJ.AX,06-Dec-2012,0.064,0.064,0.064,0.064,0
AAK.AX,06-Dec-2012,0.001,0.001,0.001,0.001,0
AAL.AX,06-Dec-2012,0.005,0.005,0.005,0.005,0
AAR.AX,06-Dec-2012,0.006,0.006,0.006,0.006,130000
AAT.AX,06-Dec-2012,0.013,0.013,0.013,0.013,0
AAU.AX,06-Dec-2012,0.12,0.12,0.12,0.12,0
AAX.AX,06-Dec-2012,2.8,2.83,2.78,2.8,172333
ABC.AX,06-Dec-2012,3.23,3.23,3.18,3.2,2604352
ABP.AX,06-Dec-2012,2.04,2.05,2.03,2.05,330512
ABU.AX,06-Dec-2012,0.046,0.047,0.046,0.047,4101077
ABV.AX,06-Dec-2012,0.022,0.022,0.021,0.021,391200
ABW.AX,06-Dec-2012,1.075,1.075,1.075,1.075,0
ABY.AX,06-Dec-2012,0.47,0.485,0.47,0.485,435289
ACB.AX,06-Dec-2012,0.11,0.11,0.11,0.11,260900
ACE.AX,06-Dec-2012,0.019,0.019,0.019,0.019,0
ACG.AX,06-Dec-2012,0.075,0.075,0.075,0.075,0
ACK.AX,06-Dec-2012,0.16,0.16,0.16,0.16,0
ACL.AX,06-Dec-2012,0.595,0.6,0.58,0.59,1496882
ACP.AX,06-Dec-2012,0.205,0.205,0.205,0.205,0
ACR.AX,06-Dec-2012,2.78,2.85,2.78,2.81,804765
ACS.AX,06-Dec-2012,0.22,0.22,0.22,0.22,100
ACU.AX,06-Dec-2012,0.001,0.001,0.001,0.001,0
ACW.AX,06-Dec-2012,0.015,0.015,0.015,0.015,0
ADA.AX,06-Dec-2012,0.385,0.385,0.385,0.385,0
ADD.AX,06-Dec-2012,0.015,0.015,0.015,0.015,0
ADN.AX,06-Dec-2012,0.054,0.054,0.054,0.054,10590
ADO.AX,06-Dec-2012,0.06,0.063,0.06,0.062,1400225
ADQ.AX,06-Dec-2012,0.053,0.054,0.053,0.054,221190
ADX.AX,06-Dec-2012,0.017,0.017,0.017,0.017,1000000
ADY.AX,06-Dec-2012,0.033,0.034,0.033,0.034,90889
AEB.AX,06-Dec-2012,0.26,0.26,0.25,0.25,19379
