Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,17-Sep-2012,50.17,50.17,50.16,50.16,37521
AAC.AX,17-Sep-2012,1.27,1.295,1.27,1.28,144082
AAD.AX,17-Sep-2012,1.295,1.325,1.295,1.315,1758351
AAI.AX,17-Sep-2012,8.5,8.5,8.5,8.5,412
AAJ.AX,17-Sep-2012,0.075,0.075,0.075,0.075,72999
AAK.AX,17-Sep-2012,0.001,0.001,0.001,0.001,0
AAL.AX,17-Sep-2012,0.005,0.005,0.005,0.005,0
AAR.AX,17-Sep-2012,0.007,0.007,0.007,0.007,200000
AAT.AX,17-Sep-2012,0.013,0.013,0.013,0.013,0
AAU.AX,17-Sep-2012,0.165,0.165,0.165,0.165,45000
AAX.AX,17-Sep-2012,3.12,3.17,3.05,3.07,241341
ABC.AX,17-Sep-2012,3.04,3.04,3,3.01,1496525
ABP.AX,17-Sep-2012,2.04,2.08,2.01,2.03,281588
ABU.AX,17-Sep-2012,0.055,0.057,0.055,0.055,20304780
ABV.AX,17-Sep-2012,0.02,0.02,0.02,0.02,0
ABW.AX,17-Sep-2012,1.095,1.095,1.095,1.095,8202
ABY.AX,17-Sep-2012,0.53,0.575,0.52,0.57,1233888
ACB.AX,17-Sep-2012,0.12,0.12,0.12,0.12,50000
ACE.AX,17-Sep-2012,0.019,0.019,0.019,0.019,0
ACG.AX,17-Sep-2012,0.06,0.06,0.06,0.06,0
ACK.AX,17-Sep-2012,0.15,0.15,0.15,0.15,40000
ACL.AX,17-Sep-2012,0.56,0.575,0.54,0.545,209928
ACP.AX,17-Sep-2012,0.18,0.18,0.18,0.18,0
ACR.AX,17-Sep-2012,3.3,3.33,3.24,3.31,1339190
ACS.AX,17-Sep-2012,0.25,0.25,0.25,0.25,0
ACU.AX,17-Sep-2012,0.001,0.001,0.001,0.001,1000000
ACW.AX,17-Sep-2012,0.036,0.036,0.036,0.036,0
ADA.AX,17-Sep-2012,0.3,0.3,0.3,0.3,11000
ADD.AX,17-Sep-2012,0.016,0.016,0.016,0.016,0
ADN.AX,17-Sep-2012,0.042,0.042,0.042,0.042,13378
ADO.AX,17-Sep-2012,0.061,0.064,0.061,0.064,1162267
ADQ.AX,17-Sep-2012,0.056,0.056,0.052,0.052,35750
ADX.AX,17-Sep-2012,0.018,0.018,0.018,0.018,715947
ADY.AX,17-Sep-2012,0.041,0.041,0.04,0.04,103000
AEB.AX,17-Sep-2012,0.31,0.31,0.305,0.305,82900
AED.AX,17-Sep-2012,0.145,0.145,0.145,0.145,0
AEE.AX,17-Sep-2012,0.13,0.13,0.13,0.13,0
AEF.AX,17-Sep-2012,18.65,18.65,18.65,18.65,3466
AEI.AX,17-Sep-2012,0.18,0.18,0.18,0.18,0
AEJ.AX,17-Sep-2012,5.75,5.75,5.75,5.75,60
AES.AX,17-Sep-2012,0.035,0.035,0.035,0.035,0
AFA.AX,17-Sep-2012,0.16,0.16,0.16,0.16,0
AFI.AX,17-Sep-2012,4.45,4.5,4.45,4.48,372763
AFIG.AX,17-Sep-2012,105.5,105.5,105.05,105.5,1643
AFR.AX,17-Sep-2012,0.17,0.17,0.17,0.17,790000
AFT.AX,17-Sep-2012,0.001,0.001,0.001,0.001,0
AGD.AX,17-Sep-2012,0.2,0.2,0.2,0.2,0
AGE.AX,17-Sep-2012,0.12,0.12,0.11,0.11,355000
AGF.AX,17-Sep-2012,0.58,0.58,0.58,0.58,150425
AGG.AX,17-Sep-2012,6.73,6.73,6.73,6.73,33
AGI.AX,17-Sep-2012,2.4,2.44,2.25,2.44,747919
AGJ.AX,17-Sep-2012,0.135,0.135,0.135,0.135,0
AGO.AX,17-Sep-2012,1.69,1.7,1.63,1.685,11903374
AGOKOQ.AX,17-Sep-2012,0.955,0.955,0.955,0.955,0
AGOKOR.AX,17-Sep-2012,0.825,0.825,0.825,0.825,0
AGR.AX,17-Sep-2012,0.16,0.16,0.16,0.16,0
AGS.AX,17-Sep-2012,0.21,0.22,0.21,0.21,199624
AGX.AX,17-Sep-2012,0.003,0.003,0.003,0.003,200000
AGY.AX,17-Sep-2012,0.047,0.047,0.047,0.047,0
AHD.AX,17-Sep-2012,6.8,6.8,6.71,6.76,47267
AHK.AX,17-Sep-2012,0.1,0.1,0.1,0.1,50000
AHN.AX,17-Sep-2012,0.04,0.04,0.04,0.04,0
AHQ.AX,17-Sep-2012,0.072,0.072,0.072,0.072,0
AHR.AX,17-Sep-2012,0.19,0.19,0.19,0.19,0
AHZ.AX,17-Sep-2012,0.023,0.023,0.022,0.022,2620000
AIA.AX,17-Sep-2012,2.07,2.09,2.07,2.09,8320
AIB.AX,17-Sep-2012,1.01,1.01,1.01,1.01,0
AIK.AX,17-Sep-2012,0.046,0.046,0.046,0.046,10000
