Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,27-Dec-2012,50.21,50.22,50.21,50.22,636
AAC.AX,27-Dec-2012,1.18,1.19,1.16,1.17,385013
AAD.AX,27-Dec-2012,1.4,1.415,1.4,1.405,208343
AAI.AX,27-Dec-2012,7.95,7.95,7.95,7.95,0
AAJ.AX,27-Dec-2012,0.056,0.056,0.056,0.056,0
AAK.AX,27-Dec-2012,0.002,0.002,0.002,0.002,0
AAL.AX,27-Dec-2012,0.002,0.002,0.002,0.002,0
AAR.AX,27-Dec-2012,0.005,0.005,0.005,0.005,235500
AAT.AX,27-Dec-2012,0.013,0.013,0.013,0.013,0
AAU.AX,27-Dec-2012,0.115,0.115,0.115,0.115,0
AAX.AX,27-Dec-2012,3.14,3.14,3.09,3.12,80676
ABC.AX,27-Dec-2012,3.09,3.13,3.085,3.09,1267905
ABP.AX,27-Dec-2012,2.16,2.18,2.13,2.16,272106
ABU.AX,27-Dec-2012,0.039,0.039,0.038,0.039,2719695
ABV.AX,27-Dec-2012,0.021,0.021,0.021,0.021,450000
ABW.AX,27-Dec-2012,1.065,1.065,1.065,1.065,0
ABY.AX,27-Dec-2012,0.465,0.485,0.465,0.475,133951
ACB.AX,27-Dec-2012,0.11,0.11,0.11,0.11,11000
ACE.AX,27-Dec-2012,0.019,0.019,0.019,0.019,0
ACG.AX,27-Dec-2012,0.07,0.07,0.07,0.07,0
ACK.AX,27-Dec-2012,0.16,0.16,0.16,0.16,0
ACL.AX,27-Dec-2012,0.39,0.395,0.38,0.39,188126
ACP.AX,27-Dec-2012,0.205,0.205,0.205,0.205,0
ACR.AX,27-Dec-2012,2.79,2.88,2.79,2.86,277232
ACS.AX,27-Dec-2012,0.21,0.21,0.21,0.21,17000
ACU.AX,27-Dec-2012,0.001,0.001,0.001,0.001,1500000
ACW.AX,27-Dec-2012,0.01,0.01,0.01,0.01,5000
ADA.AX,27-Dec-2012,0.385,0.385,0.385,0.385,1220
ADD.AX,27-Dec-2012,0.016,0.016,0.016,0.016,0
ADJ.AX,27-Dec-2012,0.042,0.042,0.04,0.042,562953
ADN.AX,27-Dec-2012,0.062,0.062,0.062,0.062,6638
ADO.AX,27-Dec-2012,0.06,0.061,0.058,0.061,417000
ADQ.AX,27-Dec-2012,0.058,0.058,0.058,0.058,0
ADX.AX,27-Dec-2012,0.015,0.015,0.015,0.015,0
ADY.AX,27-Dec-2012,0.033,0.033,0.033,0.033,6000
AEB.AX,27-Dec-2012,0.3,0.31,0.29,0.3,92705
AED.AX,27-Dec-2012,0.145,0.145,0.145,0.145,0
AEE.AX,27-Dec-2012,0.12,0.12,0.12,0.12,0
AEF.AX,27-Dec-2012,19.25,19.25,19.25,19.25,0
AEI.AX,27-Dec-2012,0.165,0.165,0.165,0.165,0
AEJ.AX,27-Dec-2012,10.5,10.5,10.25,10.25,506
AES.AX,27-Dec-2012,0.035,0.035,0.035,0.035,0
AFA.AX,27-Dec-2012,0.23,0.23,0.23,0.23,0
AFI.AX,27-Dec-2012,5.01,5.08,4.99,5.08,86446
AFIG.AX,27-Dec-2012,111.9,111.9,111.7,111.9,2020
AFR.AX,27-Dec-2012,0.12,0.12,0.115,0.115,76350
AFT.AX,27-Dec-2012,0.001,0.001,0.001,0.001,0
AGD.AX,27-Dec-2012,0.17,0.17,0.17,0.17,3000
AGE.AX,27-Dec-2012,0.095,0.095,0.095,0.095,0
AGF.AX,27-Dec-2012,0.67,0.675,0.665,0.67,106586
AGG.AX,27-Dec-2012,5.83,5.9,5.83,5.9,7103
AGI.AX,27-Dec-2012,2.75,2.78,2.74,2.78,114236
AGJ.AX,27-Dec-2012,0.09,0.09,0.09,0.09,0
AGO.AX,27-Dec-2012,1.665,1.735,1.665,1.72,2861628
AGOKOQ.AX,27-Dec-2012,0.375,0.375,0.375,0.375,0
AGOKOS.AX,27-Dec-2012,0.83,0.83,0.83,0.83,0
AGR.AX,27-Dec-2012,0.165,0.165,0.165,0.165,0
AGS.AX,27-Dec-2012,0.2,0.2,0.2,0.2,3350
AGX.AX,27-Dec-2012,0.027,0.027,0.018,0.022,323534
AGY.AX,27-Dec-2012,0.08,0.08,0.08,0.08,0
AHD.AX,27-Dec-2012,6.76,6.77,6.75,6.75,4279
AHK.AX,27-Dec-2012,0.075,0.075,0.07,0.07,20000
AHN.AX,27-Dec-2012,0.045,0.045,0.045,0.045,230000
AHQ.AX,27-Dec-2012,0.065,0.065,0.065,0.065,0
AHR.AX,27-Dec-2012,0.19,0.19,0.19,0.19,0
AHZ.AX,27-Dec-2012,0.022,0.022,0.021,0.021,1114558
AIA.AX,27-Dec-2012,2.17,2.17,2.17,2.17,1103
AIB.AX,27-Dec-2012,1.03,1.03,1.03,1.03,0
AIK.AX,27-Dec-2012,0.047,0.047,0.047,0.047,0
AIO.AX,27-Dec-2012,4.65,4.72,4.62,4.72,944164
AIOKOB.AX,27-Dec-2012,0.555,0.555,0.555,0.555,0
AIQ.AX,27-Dec-2012,0.4,0.4,0.4,0.4,1000
AIR.AX,27-Dec-2012,0.21,0.21,0.21,0.21,0
AIV.AX,27-Dec-2012,0.018,0.018,0.018,0.018,0
AIY.AX,27-Dec-2012,0.075,0.075,0.075,0.075,0
AIZ.AX,27-Dec-2012,1.05,1.05,1.05,1.05,1000
AJA.AX,27-Dec-2012,2.92,3.01,2.92,3.01,35820
AJC.AX,27-Dec-2012,0.017,0.017,0.017,0.017,0
AJJ.AX,27-Dec-2012,0.16,0.16,0.16,0.16,12500
AJL.AX,27-Dec-2012,1.25,1.26,1.22,1.26,9425
AJM.AX,27-Dec-2012,0.19,0.19,0.185,0.19,360000
AJO.AX,27-Dec-2012,1.79,1.79,1.79,1.79,0
AJQ.AX,27-Dec-2012,0.26,0.26,0.25,0.25,32100
AJX.AX,27-Dec-2012,0.055,0.055,0.055,0.055,15000
AJY.AX,27-Dec-2012,0.21,0.21,0.21,0.21,0
AKF.AX,27-Dec-2012,0.15,0.15,0.15,0.15,0
AKG.AX,27-Dec-2012,0.72,0.72,0.72,0.72,0
AKK.AX,27-Dec-2012,0.021,0.021,0.021,0.021,1771817
AKM.AX,27-Dec-2012,0.069,0.07,0.069,0.07,305293
AKP.AX,27-Dec-2012,5.8,5.8,5.7,5.7,7970
AKY.AX,27-Dec-2012,79.96,79.96,79.96,79.96,0
ALF.AX,27-Dec-2012,1.375,1.38,1.375,1.375,44600
ALK.AX,27-Dec-2012,0.665,0.675,0.645,0.67,278450
ALL.AX,27-Dec-2012,3.07,3.165,3.07,3.15,450045
ALLKOB.AX,27-Dec-2012,1.06,1.06,1.06,1.06,0
ALLKOD.AX,27-Dec-2012,1.275,1.275,1.275,1.275,0
ALQ.AX,27-Dec-2012,10.58,10.99,10.5,10.99,457653
ALQKOB.AX,27-Dec-2012,2.14,2.14,2.14,2.14,0
ALQKOC.AX,27-Dec-2012,2.07,2.07,2.07,2.07,0
ALQKOP.AX,27-Dec-2012,2.15,2.15,2.15,2.15,0
ALQKOT.AX,27-Dec-2012,3.35,3.35,3.35,3.35,0
ALR.AX,27-Dec-2012,1.12,1.125,1.12,1.125,39000
ALT.AX,27-Dec-2012,0.024,0.025,0.023,0.025,565470
ALTOA.AX,27-Dec-2012,0.001,0.001,0.001,0.001,0
ALU.AX,27-Dec-2012,1.285,1.285,1.28,1.28,82050
ALY.AX,27-Dec-2012,0.075,0.075,0.075,0.075,199997
AMA.AX,27-Dec-2012,0.38,0.39,0.375,0.375,97112
AMB.AX,27-Dec-2012,0.19,0.19,0.19,0.19,0
AMC.AX,27-Dec-2012,7.96,8.06,7.96,8.05,685239
AMCKOP.AX,27-Dec-2012,1.195,1.195,1.195,1.195,0
AMCKOQ.AX,27-Dec-2012,1.43,1.43,1.43,1.43,0
AMH.AX,27-Dec-2012,0.795,0.795,0.795,0.795,27951
AMI.AX,27-Dec-2012,0.3,0.31,0.29,0.3,111000
AMO.AX,27-Dec-2012,0.29,0.29,0.29,0.29,0
AMP.AX,27-Dec-2012,4.81,4.84,4.81,4.83,1858614
AMPKOA.AX,27-Dec-2012,1.745,1.755,1.745,1.755,283000
AMPKOE.AX,27-Dec-2012,0.725,0.725,0.725,0.725,0
AMPLOC.AX,27-Dec-2012,0.81,0.81,0.81,0.81,0
AMT.AX,27-Dec-2012,0.105,0.105,0.105,0.105,0
ANG.AX,27-Dec-2012,4.2,4.35,4.2,4.3,10627
