Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,12-Oct-2012,50.14,50.14,50.12,50.14,19721
AAC.AX,12-Oct-2012,1.33,1.35,1.32,1.33,180717
AAD.AX,12-Oct-2012,1.37,1.38,1.345,1.345,487008
AAI.AX,12-Oct-2012,8.5,8.5,8.5,8.5,0
AAJ.AX,12-Oct-2012,0.084,0.084,0.084,0.084,0
AAK.AX,12-Oct-2012,0.002,0.002,0.002,0.002,0
AAL.AX,12-Oct-2012,0.005,0.005,0.005,0.005,0
AAR.AX,12-Oct-2012,0.01,0.011,0.01,0.011,452066
AAT.AX,12-Oct-2012,0.013,0.013,0.013,0.013,0
AAU.AX,12-Oct-2012,0.15,0.15,0.13,0.14,105350
AAX.AX,12-Oct-2012,3.17,3.17,3.06,3.11,165797
ABC.AX,12-Oct-2012,3.09,3.12,3.07,3.1,890915
ABP.AX,12-Oct-2012,2.06,2.07,2.04,2.05,520720
ABU.AX,12-Oct-2012,0.056,0.056,0.054,0.055,2296023
ABV.AX,12-Oct-2012,0.018,0.018,0.018,0.018,0
ABW.AX,12-Oct-2012,1.08,1.08,1.08,1.08,0
ABY.AX,12-Oct-2012,0.435,0.45,0.435,0.44,157322
ACB.AX,12-Oct-2012,0.125,0.13,0.125,0.13,345000
ACE.AX,12-Oct-2012,0.019,0.019,0.019,0.019,0
ACG.AX,12-Oct-2012,0.064,0.064,0.064,0.064,50000
ACK.AX,12-Oct-2012,0.15,0.15,0.15,0.15,0
ACL.AX,12-Oct-2012,0.585,0.595,0.585,0.59,116333
ACP.AX,12-Oct-2012,0.16,0.16,0.16,0.16,0
ACR.AX,12-Oct-2012,3.48,3.6,3.48,3.6,1462263
ACS.AX,12-Oct-2012,0.21,0.21,0.21,0.21,0
ACU.AX,12-Oct-2012,0.001,0.001,0.001,0.001,0
ACW.AX,12-Oct-2012,0.027,0.027,0.027,0.027,0
ADA.AX,12-Oct-2012,0.385,0.385,0.385,0.385,0
ADD.AX,12-Oct-2012,0.016,0.016,0.016,0.016,0
ADN.AX,12-Oct-2012,0.046,0.046,0.043,0.043,44527
