Symbol,Date,Open,High,Low,Close,Volume
AAC.AX,10-Feb-2012,1.37,1.385,1.36,1.365,1058074
AAD.AX,10-Feb-2012,1.075,1.08,1.055,1.055,295493
AAI.AX,10-Feb-2012,10.5,10.5,10.5,10.5,0
AAJ.AX,10-Feb-2012,0.07,0.07,0.07,0.07,254172
AAK.AX,10-Feb-2012,0.002,0.002,0.002,0.002,0
AAL.AX,10-Feb-2012,0.018,0.018,0.018,0.018,0
AAR.AX,10-Feb-2012,0.01,0.01,0.01,0.01,1484997
AAT.AX,10-Feb-2012,0.013,0.013,0.013,0.013,0
AAU.AX,10-Feb-2012,0.175,0.175,0.175,0.175,5000
AAX.AX,10-Feb-2012,3.21,3.27,3.17,3.27,84072
ABC.AX,10-Feb-2012,3.05,3.05,2.97,3,2291409
ABP.AX,10-Feb-2012,1.845,1.845,1.835,1.835,424253
ABU.AX,10-Feb-2012,0.055,0.055,0.054,0.055,10390376
ABV.AX,10-Feb-2012,0.018,0.018,0.018,0.018,400000
ABW.AX,10-Feb-2012,1.105,1.105,1.105,1.105,0
ABY.AX,10-Feb-2012,0.865,0.875,0.85,0.855,262065
ACB.AX,10-Feb-2012,0.285,0.29,0.27,0.27,305198
ACE.AX,10-Feb-2012,0.019,0.019,0.019,0.019,0
ACG.AX,10-Feb-2012,0.09,0.09,0.09,0.09,0
ACK.AX,10-Feb-2012,0.12,0.12,0.12,0.12,45000
ACL.AX,10-Feb-2012,0.39,0.39,0.37,0.375,518770
ACP.AX,10-Feb-2012,0.23,0.23,0.23,0.23,0
ACR.AX,10-Feb-2012,3.47,3.58,3.46,3.56,393492
ACS.AX,10-Feb-2012,0.33,0.33,0.33,0.33,1585008
ACU.AX,10-Feb-2012,0.001,0.001,0.001,0.001,0
ACW.AX,10-Feb-2012,0.05,0.05,0.05,0.05,0
ADA.AX,10-Feb-2012,0.22,0.22,0.22,0.22,0
ADD.AX,10-Feb-2012,0.015,0.015,0.015,0.015,199154
ADN.AX,10-Feb-2012,0.06,0.06,0.058,0.06,1244912
ADO.AX,10-Feb-2012,0.078,0.079,0.077,0.079,727600
ADQ.AX,10-Feb-2012,0.069,0.069,0.069,0.069,0
ADX.AX,10-Feb-2012,0.07,0.074,0.07,0.073,1898309
ADY.AX,10-Feb-2012,0.062,0.065,0.054,0.065,2067858
AEB.AX,10-Feb-2012,0.365,0.365,0.34,0.35,406505
AED.AX,10-Feb-2012,0.145,0.145,0.145,0.145,0
AEE.AX,10-Feb-2012,0.215,0.22,0.215,0.22,90637
AEF.AX,10-Feb-2012,20.2,20.2,20.2,20.2,0
AEI.AX,10-Feb-2012,0.21,0.21,0.21,0.21,0
AEJ.AX,10-Feb-2012,2,2.02,2,2.02,52
AES.AX,10-Feb-2012,0.035,0.035,0.035,0.035,0
AFA.AX,10-Feb-2012,0.18,0.18,0.18,0.18,10000
AFI.AX,10-Feb-2012,4.24,4.26,4.22,4.24,262849
AFIG.AX,10-Feb-2012,105.5,105.95,105.5,105.55,2413
AFR.AX,10-Feb-2012,0.465,0.465,0.43,0.435,2208403
AFT.AX,10-Feb-2012,0.001,0.001,0.001,0.001,0
AGD.AX,10-Feb-2012,0.22,0.22,0.22,0.22,0
AGE.AX,10-Feb-2012,0.12,0.12,0.115,0.12,151347
AGF.AX,10-Feb-2012,0.65,0.65,0.645,0.645,73930
AGG.AX,10-Feb-2012,8.31,8.4,8.31,8.4,4264
AGI.AX,10-Feb-2012,0.64,0.715,0.64,0.715,508647
AGJ.AX,10-Feb-2012,0.19,0.19,0.19,0.19,0
AGO.AX,10-Feb-2012,3.3,3.3,3.25,3.27,2637012
AGOKOQ.AX,10-Feb-2012,0.955,0.955,0.955,0.955,0
AGR.AX,10-Feb-2012,0.52,0.52,0.515,0.515,93051
AGS.AX,10-Feb-2012,0.345,0.38,0.345,0.35,4235032
AGX.AX,10-Feb-2012,0.013,0.013,0.012,0.012,79363
AGY.AX,10-Feb-2012,0.089,0.09,0.089,0.09,92088
AHD.AX,10-Feb-2012,6.04,6.05,6,6.05,22506
AHK.AX,10-Feb-2012,0.22,0.225,0.21,0.21,44800
AHN.AX,10-Feb-2012,0.09,0.09,0.09,0.09,0
AHR.AX,10-Feb-2012,0.22,0.22,0.22,0.22,0
AHZ.AX,10-Feb-2012,0.028,0.029,0.027,0.029,1007843
AIA.AX,10-Feb-2012,1.94,1.94,1.94,1.94,32903
AIB.AX,10-Feb-2012,1.07,1.07,1.07,1.07,0
AIK.AX,10-Feb-2012,0.075,0.075,0.075,0.075,0
AIO.AX,10-Feb-2012,4.64,4.66,4.56,4.61,5728544
AIOKOB.AX,10-Feb-2012,0.555,0.555,0.555,0.555,0
AIQ.AX,10-Feb-2012,0.5,0.5,0.5,0.5,0
AIR.AX,10-Feb-2012,0.55,0.55,0.55,0.55,0
AIV.AX,10-Feb-2012,0.024,0.024,0.024,0.024,12000
AIY.AX,10-Feb-2012,0.008,0.008,0.008,0.008,0
