Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,11-Apr-2012,50.08,50.08,50.08,50.08,25
AAC.AX,11-Apr-2012,1.305,1.32,1.29,1.315,269106
AAD.AX,11-Apr-2012,1.265,1.285,1.255,1.26,1313652
AAI.AX,11-Apr-2012,10.06,10.06,10.06,10.06,600
AAJ.AX,11-Apr-2012,0.07,0.07,0.07,0.07,25000
AAK.AX,11-Apr-2012,0.001,0.001,0.001,0.001,0
AAL.AX,11-Apr-2012,0.009,0.009,0.009,0.009,0
AAR.AX,11-Apr-2012,0.009,0.01,0.009,0.009,564497
AAT.AX,11-Apr-2012,0.013,0.013,0.013,0.013,0
AAU.AX,11-Apr-2012,0.18,0.18,0.18,0.18,7000
AAX.AX,11-Apr-2012,4.16,4.16,4.02,4.02,271914
ABC.AX,11-Apr-2012,2.84,2.87,2.81,2.85,1270832
ABP.AX,11-Apr-2012,1.965,1.985,1.95,1.96,474747
ABU.AX,11-Apr-2012,0.046,0.047,0.046,0.047,2382295
ABV.AX,11-Apr-2012,0.021,0.021,0.021,0.021,100000
ABW.AX,11-Apr-2012,1.095,1.095,1.095,1.095,0
ABY.AX,11-Apr-2012,0.695,0.695,0.675,0.68,254362
ACB.AX,11-Apr-2012,0.24,0.275,0.24,0.27,1911802
ACE.AX,11-Apr-2012,0.019,0.019,0.019,0.019,0
ACG.AX,11-Apr-2012,0.079,0.079,0.079,0.079,0
ACK.AX,11-Apr-2012,0.071,0.071,0.071,0.071,0
ACL.AX,11-Apr-2012,0.485,0.51,0.465,0.51,697026
ACP.AX,11-Apr-2012,0.23,0.23,0.23,0.23,0
ACR.AX,11-Apr-2012,3.85,3.92,3.82,3.87,752532
ACS.AX,11-Apr-2012,0.22,0.22,0.22,0.22,5000
ACU.AX,11-Apr-2012,0.001,0.001,0.001,0.001,0
ACW.AX,11-Apr-2012,0.023,0.023,0.023,0.023,0
ADA.AX,11-Apr-2012,0.35,0.35,0.35,0.35,10000
ADD.AX,11-Apr-2012,0.015,0.015,0.015,0.015,223846
ADN.AX,11-Apr-2012,0.09,0.09,0.09,0.09,808465
ADO.AX,11-Apr-2012,0.08,0.081,0.079,0.079,1818000
ADQ.AX,11-Apr-2012,0.08,0.08,0.08,0.08,0
ADX.AX,11-Apr-2012,0.091,0.091,0.088,0.09,925825
ADY.AX,11-Apr-2012,0.047,0.047,0.047,0.047,187300
AEB.AX,11-Apr-2012,0.405,0.405,0.385,0.4,166386
AED.AX,11-Apr-2012,0.145,0.145,0.145,0.145,0
AEE.AX,11-Apr-2012,0.145,0.145,0.14,0.14,154000
AEF.AX,11-Apr-2012,19.25,19.25,19.25,19.25,0
AEI.AX,11-Apr-2012,0.215,0.215,0.215,0.215,2330
AEJ.AX,11-Apr-2012,4.39,4.4,4.39,4.4,9549
AES.AX,11-Apr-2012,0.035,0.035,0.035,0.035,0
AFA.AX,11-Apr-2012,0.175,0.18,0.175,0.18,400000
AFI.AX,11-Apr-2012,4.16,4.2,4.15,4.2,263835
AFIG.AX,11-Apr-2012,104.98,104.98,104.55,104.9,1103
AFR.AX,11-Apr-2012,0.27,0.27,0.26,0.27,1357186
AFT.AX,11-Apr-2012,0.001,0.001,0.001,0.001,0
AGD.AX,11-Apr-2012,0.22,0.22,0.22,0.22,0
AGE.AX,11-Apr-2012,0.175,0.18,0.17,0.17,209000
AGF.AX,11-Apr-2012,0.665,0.68,0.665,0.67,61346
AGG.AX,11-Apr-2012,6.69,6.69,6.5,6.53,5937
AGI.AX,11-Apr-2012,1.56,1.56,1.455,1.48,729809
AGJ.AX,11-Apr-2012,0.14,0.14,0.14,0.14,0
AGO.AX,11-Apr-2012,2.81,2.84,2.79,2.79,4244282
AGOKOQ.AX,11-Apr-2012,0.955,0.955,0.955,0.955,0
AGR.AX,11-Apr-2012,0.3,0.3,0.29,0.3,288478
AGS.AX,11-Apr-2012,0.275,0.275,0.26,0.265,616115
AGX.AX,11-Apr-2012,0.012,0.012,0.012,0.012,500000
AGY.AX,11-Apr-2012,0.09,0.09,0.09,0.09,20750
AHD.AX,11-Apr-2012,6.27,6.4,6.23,6.23,193450
AHK.AX,11-Apr-2012,0.18,0.18,0.18,0.18,0
AHN.AX,11-Apr-2012,0.085,0.086,0.085,0.086,26857
AHR.AX,11-Apr-2012,0.2,0.2,0.2,0.2,0
AHZ.AX,11-Apr-2012,0.029,0.029,0.029,0.029,190000
AIA.AX,11-Apr-2012,1.95,1.95,1.95,1.95,400
AIB.AX,11-Apr-2012,1.05,1.05,1.05,1.05,0
AIK.AX,11-Apr-2012,0.065,0.065,0.065,0.065,0
