Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,04-Feb-2013,50.09,50.09,50.08,50.08,102106
AAC.AX,04-Feb-2013,1.22,1.28,1.22,1.22,597924
AAD.AX,04-Feb-2013,1.6,1.6,1.56,1.57,776892
AAI.AX,04-Feb-2013,7.95,7.95,7.95,7.95,0
AAJ.AX,04-Feb-2013,0.065,0.066,0.065,0.065,84994
AAK.AX,04-Feb-2013,0.002,0.002,0.002,0.002,300000
AAL.AX,04-Feb-2013,0.002,0.002,0.002,0.002,0
AAR.AX,04-Feb-2013,0.007,0.008,0.007,0.007,8836360
AAT.AX,04-Feb-2013,0.013,0.013,0.013,0.013,0
AAU.AX,04-Feb-2013,0.12,0.12,0.12,0.12,1300
AAX.AX,04-Feb-2013,3.57,3.6,3.53,3.6,131822
ABC.AX,04-Feb-2013,3.42,3.43,3.34,3.34,1956179
ABP.AX,04-Feb-2013,2.15,2.16,2.14,2.14,265652
ABU.AX,04-Feb-2013,0.042,0.043,0.041,0.043,12586368
ABV.AX,04-Feb-2013,0.023,0.024,0.023,0.024,1237958
ABW.AX,04-Feb-2013,1.06,1.06,1.06,1.06,0
ABY.AX,04-Feb-2013,0.455,0.465,0.45,0.465,87650
ACB.AX,04-Feb-2013,0.115,0.115,0.115,0.115,101700
ACE.AX,04-Feb-2013,0.019,0.019,0.019,0.019,0
ACG.AX,04-Feb-2013,0.09,0.095,0.088,0.088,654151
ACK.AX,04-Feb-2013,0.175,0.175,0.175,0.175,0
ACL.AX,04-Feb-2013,0.32,0.345,0.3,0.32,1431068
ACP.AX,04-Feb-2013,0.205,0.205,0.205,0.205,0
ACR.AX,04-Feb-2013,3.6,3.63,3.32,3.44,1284351
ACS.AX,04-Feb-2013,0.22,0.22,0.22,0.22,0
ACU.AX,04-Feb-2013,0.001,0.001,0.001,0.001,0
ACW.AX,04-Feb-2013,0.013,0.013,0.013,0.013,0
ADA.AX,04-Feb-2013,0.3,0.3,0.3,0.3,0
ADD.AX,04-Feb-2013,0.018,0.019,0.018,0.019,479000
ADJ.AX,04-Feb-2013,0.032,0.032,0.03,0.03,322827
ADN.AX,04-Feb-2013,0.04,0.042,0.04,0.042,30725
ADO.AX,04-Feb-2013,0.062,0.062,0.06,0.062,755249
ADQ.AX,04-Feb-2013,0.057,0.06,0.057,0.057,446069
ADX.AX,04-Feb-2013,0.025,0.025,0.021,0.021,2360391
ADY.AX,04-Feb-2013,0.034,0.034,0.034,0.034,122016
AEB.AX,04-Feb-2013,0.275,0.275,0.265,0.265,45794
AED.AX,04-Feb-2013,0.145,0.145,0.145,0.145,0
AEE.AX,04-Feb-2013,0.14,0.14,0.14,0.14,81131
AEF.AX,04-Feb-2013,19.6,19.6,19.6,19.6,257
