Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,06-Sep-2013,50.11,50.12,50.1,50.12,40498
AAC.AX,06-Sep-2013,1.14,1.145,1.13,1.145,331306
AAD.AX,06-Sep-2013,1.88,1.897,1.85,1.88,1201923
AAI.AX,06-Sep-2013,8.2,8.2,8.2,8.2,0
AAJ.AX,06-Sep-2013,0.022,0.022,0.022,0.022,0
AAK.AX,06-Sep-2013,0.001,0.001,0.001,0.001,0
AAL.AX,06-Sep-2013,0.002,0.002,0.002,0.002,0
AAP.AX,06-Sep-2013,0.012,0.012,0.012,0.012,0
AAR.AX,06-Sep-2013,0.004,0.004,0.004,0.004,0
AAT.AX,06-Sep-2013,0.013,0.013,0.013,0.013,0
AAU.AX,06-Sep-2013,0.071,0.071,0.069,0.069,60000
AAX.AX,06-Sep-2013,1.625,1.655,1.62,1.64,617210
ABC.AX,06-Sep-2013,3.5,3.53,3.44,3.48,1510018
ABCKOA.AX,06-Sep-2013,0.81,0.81,0.81,0.81,0
ABCKOP.AX,06-Sep-2013,1.1,1.1,1.1,1.1,0
ABP.AX,06-Sep-2013,2.26,2.27,2.23,2.25,376643
ABU.AX,06-Sep-2013,0.038,0.038,0.036,0.036,4651894
ABV.AX,06-Sep-2013,0.016,0.016,0.016,0.016,50800
ABW.AX,06-Sep-2013,1.075,1.075,1.075,1.075,17914
ABY.AX,06-Sep-2013,0.365,0.375,0.365,0.375,151000
ACB.AX,06-Sep-2013,0.06,0.06,0.06,0.06,45000
ACE.AX,06-Sep-2013,0.019,0.019,0.019,0.019,0
ACG.AX,06-Sep-2013,0.13,0.13,0.12,0.13,1132910
ACK.AX,06-Sep-2013,0.26,0.26,0.26,0.26,2500000
ACL.AX,06-Sep-2013,0.455,0.455,0.435,0.445,208009
ACP.AX,06-Sep-2013,0.09,0.09,0.09,0.09,0
ACR.AX,06-Sep-2013,3.12,3.13,3.07,3.12,380121
ACS.AX,06-Sep-2013,0.19,0.19,0.19,0.19,0
ACU.AX,06-Sep-2013,0.001,0.001,0.001,0.001,0
ACW.AX,06-Sep-2013,0.012,0.012,0.012,0.012,0
ADA.AX,06-Sep-2013,0.34,0.34,0.34,0.34,0
ADD.AX,06-Sep-2013,0.004,0.004,0.004,0.004,0
ADJ.AX,06-Sep-2013,0.058,0.059,0.055,0.059,1153000
ADN.AX,06-Sep-2013,0.073,0.073,0.073,0.073,6500
ADO.AX,06-Sep-2013,0.056,0.057,0.055,0.056,1220337
ADQ.AX,06-Sep-2013,0.023,0.023,0.022,0.022,375000
