Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,30-Aug-2013,50.23,50.23,50.21,50.21,20004
AAC.AX,30-Aug-2013,1.11,1.115,1.105,1.11,1261249
AAD.AX,30-Aug-2013,1.82,1.847,1.805,1.83,609090
AAI.AX,30-Aug-2013,8.2,8.2,8.2,8.2,0
AAJ.AX,30-Aug-2013,0.022,0.022,0.022,0.022,0
AAK.AX,30-Aug-2013,0.001,0.001,0.001,0.001,6500000
AAL.AX,30-Aug-2013,0.002,0.002,0.002,0.002,0
AAP.AX,30-Aug-2013,0.011,0.011,0.011,0.011,0
AAR.AX,30-Aug-2013,0.004,0.005,0.004,0.004,890000
AAT.AX,30-Aug-2013,0.013,0.013,0.013,0.013,0
AAU.AX,30-Aug-2013,0.095,0.095,0.065,0.065,278800
AAX.AX,30-Aug-2013,1.56,1.66,1.56,1.625,297484
ABC.AX,30-Aug-2013,3.33,3.38,3.31,3.35,2006958
ABCKOA.AX,30-Aug-2013,0.81,0.81,0.81,0.81,0
ABCKOP.AX,30-Aug-2013,1.1,1.1,1.1,1.1,0
ABP.AX,30-Aug-2013,2.23,2.265,2.23,2.25,1521145
ABU.AX,30-Aug-2013,0.036,0.037,0.035,0.037,4241850
ABV.AX,30-Aug-2013,0.017,0.017,0.017,0.017,576470
ABW.AX,30-Aug-2013,1.067,1.067,1.065,1.065,117000
ABY.AX,30-Aug-2013,0.38,0.38,0.365,0.375,141246
ACB.AX,30-Aug-2013,0.068,0.068,0.065,0.065,21138
ACE.AX,30-Aug-2013,0.019,0.019,0.019,0.019,0
ACG.AX,30-Aug-2013,0.125,0.14,0.125,0.135,2358370
ACK.AX,30-Aug-2013,0.26,0.26,0.26,0.26,100000
ACL.AX,30-Aug-2013,0.42,0.43,0.415,0.415,114500
ACP.AX,30-Aug-2013,0.09,0.09,0.09,0.09,0
ACR.AX,30-Aug-2013,3.3,3.33,3.27,3.31,405595
ACS.AX,30-Aug-2013,0.18,0.18,0.18,0.18,0
ACU.AX,30-Aug-2013,0.001,0.001,0.001,0.001,0
ACW.AX,30-Aug-2013,0.012,0.012,0.012,0.012,45520
ADA.AX,30-Aug-2013,0.385,0.385,0.34,0.34,10000
ADD.AX,30-Aug-2013,0.004,0.004,0.004,0.004,0
ADJ.AX,30-Aug-2013,0.058,0.061,0.055,0.056,1766081
ADN.AX,30-Aug-2013,0.07,0.07,0.07,0.07,16000
ADO.AX,30-Aug-2013,0.058,0.059,0.056,0.059,839250
ADQ.AX,30-Aug-2013,0.015,0.016,0.015,0.016,228432
ADX.AX,30-Aug-2013,0.018,0.019,0.018,0.018,804690
ADY.AX,30-Aug-2013,0.02,0.02,0.019,0.019,33320
AEB.AX,30-Aug-2013,0.2,0.205,0.185,0.205,59777
AED.AX,30-Aug-2013,0.145,0.145,0.145,0.145,0
AEE.AX,30-Aug-2013,0.06,0.06,0.06,0.06,30000
AEF.AX,30-Aug-2013,22.9,22.9,22.9,22.9,128
AEI.AX,30-Aug-2013,0.18,0.18,0.18,0.18,90000
AEJ.AX,30-Aug-2013,7.2,7.2,7.2,7.2,42
AES.AX,30-Aug-2013,0.035,0.035,0.035,0.035,0
AFA.AX,30-Aug-2013,0.19,0.2,0.19,0.2,25500
AFI.AX,30-Aug-2013,5.69,5.69,5.63,5.69,283691
AFIG.AX,30-Aug-2013,115.5,116.999,115.15,116.999,1930
AFR.AX,30-Aug-2013,0.078,0.08,0.078,0.08,124313
AFT.AX,30-Aug-2013,0.001,0.001,0.001,0.001,0
AGD.AX,30-Aug-2013,0.14,0.14,0.14,0.14,0
AGE.AX,30-Aug-2013,0.034,0.034,0.034,0.034,79250
AGF.AX,30-Aug-2013,0.745,0.76,0.745,0.75,860737
AGG.AX,30-Aug-2013,3.25,3.25,3.02,3.07,13900
AGI.AX,30-Aug-2013,3.99,4.09,3.96,4.06,189113
AGJ.AX,30-Aug-2013,0.095,0.095,0.091,0.095,22740
AGO.AX,30-Aug-2013,0.795,0.812,0.79,0.805,10347614
AGOKOS.AX,30-Aug-2013,0.83,0.83,0.83,0.83,0
AGOKOU.AX,30-Aug-2013,0.325,0.325,0.325,0.325,0
AGR.AX,30-Aug-2013,0.062,0.066,0.062,0.066,101190
AGS.AX,30-Aug-2013,0.145,0.15,0.145,0.145,164126
AGX.AX,30-Aug-2013,0.025,0.025,0.025,0.025,15000
AGY.AX,30-Aug-2013,0.02,0.02,0.02,0.02,0
AHD.AX,30-Aug-2013,8.1,8.2,8.02,8.02,32710
AHK.AX,30-Aug-2013,0.065,0.065,0.065,0.065,0
AHN.AX,30-Aug-2013,0.028,0.028,0.028,0.028,0
AHQ.AX,30-Aug-2013,0.02,0.02,0.02,0.02,0
AHR.AX,30-Aug-2013,0.19,0.19,0.19,0.19,0
AHZ.AX,30-Aug-2013,0.09,0.098,0.089,0.095,19656146
AIA.AX,30-Aug-2013,2.72,2.78,2.64,2.66,17869785
AIB.AX,30-Aug-2013,1,1,1,1,0
AIK.AX,30-Aug-2013,0.057,0.057,0.057,0.057,0
AIO.AX,30-Aug-2013,5.55,5.59,5.5,5.57,5529479
AIOKOB.AX,30-Aug-2013,0.645,0.645,0.645,0.645,0
AIQ.AX,30-Aug-2013,0.3,0.3,0.3,0.3,204290
AIR.AX,30-Aug-2013,0.1,0.1,0.1,0.1,99300
AIV.AX,30-Aug-2013,0.022,0.022,0.022,0.022,0
AIY.AX,30-Aug-2013,0.04,0.04,0.04,0.04,100000
AIZ.AX,30-Aug-2013,1.22,1.22,1.21,1.21,6237
AJA.AX,30-Aug-2013,3.35,3.39,3.35,3.36,28205
AJC.AX,30-Aug-2013,0.011,0.011,0.011,0.011,700000
AJD.AX,30-Aug-2013,1.11,1.115,1.1,1.115,58390
AJJ.AX,30-Aug-2013,0.135,0.135,0.135,0.135,0
AJL.AX,30-Aug-2013,1.43,1.445,1.33,1.4,227859
AJM.AX,30-Aug-2013,0.12,0.12,0.12,0.12,0
AJO.AX,30-Aug-2013,1.79,1.79,1.79,1.79,0
AJQ.AX,30-Aug-2013,0.32,0.345,0.32,0.345,283458
AJR.AX,30-Aug-2013,0.01,0.01,0.01,0.01,11500
AJX.AX,30-Aug-2013,0.115,0.115,0.11,0.115,305118
AJY.AX,30-Aug-2013,0.245,0.245,0.245,0.245,0
AKF.AX,30-Aug-2013,0.12,0.125,0.12,0.125,200000
AKG.AX,30-Aug-2013,0.96,0.96,0.96,0.96,2729
AKK.AX,30-Aug-2013,0.011,0.012,0.011,0.011,7704799
AKM.AX,30-Aug-2013,0.05,0.052,0.049,0.052,85205
AKP.AX,30-Aug-2013,3.85,4,3.85,4,6608
AKY.AX,30-Aug-2013,80.68,80.68,80.68,80.68,0
ALF.AX,30-Aug-2013,1.65,1.65,1.635,1.64,221570
ALK.AX,30-Aug-2013,0.35,0.365,0.35,0.35,218316
ALL.AX,30-Aug-2013,4.37,4.56,4.37,4.52,1765991
