Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,02-Dec-2013,50.08,50.09,50.07,50.07,29037
AAC.AX,02-Dec-2013,1.21,1.21,1.18,1.21,471034
AAD.AX,02-Dec-2013,2.01,2.01,1.952,1.985,960787
AAI.AX,02-Dec-2013,10,10,10,10,50
AAJ.AX,02-Dec-2013,0.016,0.016,0.016,0.016,0
AAK.AX,02-Dec-2013,0.002,0.002,0.002,0.002,400000
AAL.AX,02-Dec-2013,0.004,0.004,0.004,0.004,0
AAP.AX,02-Dec-2013,0.015,0.015,0.015,0.015,75000
AAR.AX,02-Dec-2013,0.004,0.004,0.004,0.004,0
AAT.AX,02-Dec-2013,0.013,0.013,0.013,0.013,0
AAU.AX,02-Dec-2013,0.068,0.068,0.068,0.068,0
AAX.AX,02-Dec-2013,0.7,0.74,0.65,0.66,4621877
ABC.AX,02-Dec-2013,3.79,3.8,3.66,3.69,1305983
ABCKOA.AX,02-Dec-2013,0.66,0.66,0.66,0.66,0
ABCKOP.AX,02-Dec-2013,1.1,1.1,1.1,1.1,0
ABP.AX,02-Dec-2013,2.26,2.26,2.25,2.25,1261068
ABU.AX,02-Dec-2013,0.026,0.026,0.025,0.026,5630000
ABV.AX,02-Dec-2013,0.015,0.015,0.015,0.015,100000
ABW.AX,02-Dec-2013,1.07,1.07,1.07,1.07,4585
ABY.AX,02-Dec-2013,0.34,0.34,0.34,0.34,6693
ACB.AX,02-Dec-2013,0.045,0.045,0.045,0.045,50000
ACE.AX,02-Dec-2013,0.019,0.019,0.019,0.019,0
ACG.AX,02-Dec-2013,0.17,0.18,0.17,0.18,228973
ACK.AX,02-Dec-2013,0.24,0.24,0.24,0.24,0
ACL.AX,02-Dec-2013,0.58,0.585,0.535,0.575,387674
ACP.AX,02-Dec-2013,0.05,0.05,0.05,0.05,0
ACR.AX,02-Dec-2013,2.51,2.58,2.48,2.5,574948
ACS.AX,02-Dec-2013,0.2,0.2,0.2,0.2,10000
ACU.AX,02-Dec-2013,0.001,0.001,0.001,0.001,0
ACW.AX,02-Dec-2013,0.013,0.026,0.013,0.026,58700
ADA.AX,02-Dec-2013,0.5,0.5,0.5,0.5,3840
ADD.AX,02-Dec-2013,0.006,0.006,0.006,0.006,0
