Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,20-Sep-2013,50.17,50.18,50.16,50.17,21605
AAC.AX,20-Sep-2013,1.1,1.11,1.08,1.11,2018976
AAD.AX,20-Sep-2013,1.83,1.83,1.79,1.805,1243716
AAI.AX,20-Sep-2013,7.9,7.9,7.9,7.9,0
AAJ.AX,20-Sep-2013,0.021,0.021,0.021,0.021,0
AAK.AX,20-Sep-2013,0.002,0.002,0.002,0.002,250000
AAL.AX,20-Sep-2013,0.002,0.002,0.002,0.002,0
AAP.AX,20-Sep-2013,0.012,0.012,0.012,0.012,350000
AAR.AX,20-Sep-2013,0.004,0.004,0.004,0.004,0
AAT.AX,20-Sep-2013,0.013,0.013,0.013,0.013,0
AAU.AX,20-Sep-2013,0.07,0.07,0.07,0.07,0
AAX.AX,20-Sep-2013,1.7,1.7,1.66,1.66,115388
ABC.AX,20-Sep-2013,3.59,3.61,3.56,3.59,1810536
ABCKOA.AX,20-Sep-2013,0.81,0.81,0.81,0.81,0
ABCKOP.AX,20-Sep-2013,1.1,1.1,1.1,1.1,0
ABP.AX,20-Sep-2013,2.26,2.275,2.24,2.27,583442
ABU.AX,20-Sep-2013,0.034,0.034,0.03,0.03,65022355
ABV.AX,20-Sep-2013,0.017,0.017,0.017,0.017,0
ABW.AX,20-Sep-2013,1.07,1.07,1.07,1.07,0
ABY.AX,20-Sep-2013,0.365,0.37,0.355,0.355,65119
ACB.AX,20-Sep-2013,0.055,0.055,0.055,0.055,110000
ACE.AX,20-Sep-2013,0.019,0.019,0.019,0.019,0
ACG.AX,20-Sep-2013,0.165,0.17,0.16,0.16,380693
ACK.AX,20-Sep-2013,0.255,0.255,0.255,0.255,0
ACL.AX,20-Sep-2013,0.54,0.57,0.54,0.565,1420053
ACP.AX,20-Sep-2013,0.039,0.039,0.039,0.039,20000
ACR.AX,20-Sep-2013,3.35,3.4,3.34,3.36,792655
ACS.AX,20-Sep-2013,0.19,0.19,0.19,0.19,2108
ACU.AX,20-Sep-2013,0.001,0.001,0.001,0.001,0
ACW.AX,20-Sep-2013,0.007,0.007,0.007,0.007,200000
ADA.AX,20-Sep-2013,0.41,0.41,0.4,0.4,68300
ADD.AX,20-Sep-2013,0.003,0.003,0.003,0.003,138890
ADJ.AX,20-Sep-2013,0.066,0.067,0.062,0.064,817666
ADN.AX,20-Sep-2013,0.07,0.072,0.07,0.071,139351
ADO.AX,20-Sep-2013,0.059,0.06,0.058,0.06,968136
ADQ.AX,20-Sep-2013,0.02,0.02,0.02,0.02,0
ADX.AX,20-Sep-2013,0.02,0.02,0.02,0.02,25000
ADY.AX,20-Sep-2013,0.021,0.021,0.02,0.02,60750
AEB.AX,20-Sep-2013,0.18,0.18,0.17,0.17,181347
AED.AX,20-Sep-2013,0.145,0.145,0.145,0.145,0
AEE.AX,20-Sep-2013,0.05,0.05,0.05,0.05,599000
AEF.AX,20-Sep-2013,22.5,22.5,22.5,22.5,100
AEI.AX,20-Sep-2013,0.18,0.18,0.18,0.18,0
AEJ.AX,20-Sep-2013,7.3,7.3,7.3,7.3,1
AES.AX,20-Sep-2013,0.035,0.035,0.035,0.035,0
AFA.AX,20-Sep-2013,0.185,0.185,0.185,0.185,0
AFI.AX,20-Sep-2013,5.82,5.87,5.8,5.82,285960
AFIG.AX,20-Sep-2013,116,116,116,116,0
AFR.AX,20-Sep-2013,0.087,0.087,0.084,0.084,46490
AFT.AX,20-Sep-2013,0.001,0.001,0.001,0.001,0
AGD.AX,20-Sep-2013,0.14,0.14,0.14,0.14,0
AGE.AX,20-Sep-2013,0.06,0.068,0.058,0.066,2295745
AGF.AX,20-Sep-2013,0.795,0.795,0.79,0.79,37412
AGG.AX,20-Sep-2013,3.11,3.11,2.97,2.97,2801
AGI.AX,20-Sep-2013,4.09,4.23,4.06,4.13,292873
AGJ.AX,20-Sep-2013,0.105,0.105,0.105,0.105,0
AGO.AX,20-Sep-2013,0.845,0.85,0.815,0.825,33694218
AGOKOS.AX,20-Sep-2013,0.83,0.83,0.83,0.83,0
AGOKOU.AX,20-Sep-2013,0.325,0.325,0.325,0.325,0
AGR.AX,20-Sep-2013,0.07,0.07,0.07,0.07,0
AGS.AX,20-Sep-2013,0.14,0.145,0.14,0.145,117150
