Symbol,Date,Open,High,Low,Close,Volume
1PG.AX,21-Nov-2014,0.58,0.68,0.55,0.68,1608383
3PL.AX,21-Nov-2014,2.35,2.36,2.31,2.35,336476
8CO.AX,21-Nov-2014,0.23,0.235,0.23,0.235,26744
AAA.AX,21-Nov-2014,50.17,50.18,50.17,50.17,20124
AAC.AX,21-Nov-2014,1.5,1.555,1.49,1.55,753405
AAD.AX,21-Nov-2014,2.94,3,2.91,2.95,1361988
AAI.AX,21-Nov-2014,19.4,19.4,19.4,19.4,500
AAJ.AX,21-Nov-2014,0.023,0.023,0.022,0.022,203444
AAK.AX,21-Nov-2014,0.002,0.002,0.002,0.002,0
AAL.AX,21-Nov-2014,0.004,0.004,0.004,0.004,0
AAP.AX,21-Nov-2014,0.008,0.008,0.008,0.008,0
AAR.AX,21-Nov-2014,0.01,0.01,0.01,0.01,185327
AAT.AX,21-Nov-2014,1.3,1.3,1.3,1.3,0
AAU.AX,21-Nov-2014,0.04,0.04,0.04,0.04,154
AAX.AX,21-Nov-2014,0.435,0.435,0.4,0.41,91453
ABC.AX,21-Nov-2014,3.42,3.43,3.38,3.38,1016745
ABCKOE.AX,21-Nov-2014,0.88,0.88,0.88,0.88,0
ABCKOP.AX,21-Nov-2014,1.365,1.365,1.365,1.365,0
ABCKOQ.AX,21-Nov-2014,0.99,0.99,0.99,0.99,0
ABP.AX,21-Nov-2014,2.85,2.87,2.8,2.8,687345
ABU.AX,21-Nov-2014,0.28,0.29,0.275,0.29,46331
ABV.AX,21-Nov-2014,0.008,0.008,0.007,0.007,157500
ABVO.AX,21-Nov-2014,0.002,0.002,0.002,0.002,0
ABW.AX,21-Nov-2014,1.01,1.01,1.01,1.01,6000
ABX.AX,21-Nov-2014,0.33,0.33,0.33,0.33,0
ABY.AX,21-Nov-2014,0.19,0.2,0.19,0.19,275313
ACB.AX,21-Nov-2014,0.059,0.059,0.059,0.059,555860
ACE.AX,21-Nov-2014,0.019,0.019,0.019,0.019,0
ACG.AX,21-Nov-2014,0.1,0.1,0.1,0.1,26000
ACK.AX,21-Nov-2014,0.36,0.36,0.36,0.36,0
ACL.AX,21-Nov-2014,0.081,0.085,0.081,0.085,286615
ACP.AX,21-Nov-2014,0.21,0.21,0.21,0.21,0
ACQ.AX,21-Nov-2014,0.845,0.845,0.845,0.845,29645
ACR.AX,21-Nov-2014,1.05,1.33,1.05,1.28,4670279
ACS.AX,21-Nov-2014,0.14,0.14,0.14,0.14,0
ACU.AX,21-Nov-2014,0.001,0.001,0.001,0.001,0
ACW.AX,21-Nov-2014,0.04,0.04,0.035,0.035,652000
ADA.AX,21-Nov-2014,0.25,0.25,0.25,0.25,0
ADD.AX,21-Nov-2014,0.002,0.002,0.002,0.002,0
ADJ.AX,21-Nov-2014,0.115,0.115,0.11,0.11,395285
ADN.AX,21-Nov-2014,0.025,0.025,0.025,0.025,81780
ADNO.AX,21-Nov-2014,0.007,0.007,0.007,0.007,0
ADO.AX,21-Nov-2014,0.125,0.125,0.11,0.115,1608915
ADQ.AX,21-Nov-2014,0.008,0.008,0.008,0.008,0
ADX.AX,21-Nov-2014,0.009,0.009,0.009,0.009,2471636
ADY.AX,21-Nov-2014,0.033,0.033,0.032,0.032,1000000
AEB.AX,21-Nov-2014,0.081,0.081,0.079,0.079,200000
AED.AX,21-Nov-2014,0.145,0.145,0.145,0.145,0
AEE.AX,21-Nov-2014,0.032,0.032,0.031,0.031,360000
AEF.AX,21-Nov-2014,41.8,41.8,41.8,41.8,480
AEI.AX,21-Nov-2014,0.22,0.22,0.22,0.22,248787
AEJ.AX,21-Nov-2014,8,8,8,8,0
AES.AX,21-Nov-2014,0.035,0.035,0.035,0.035,0
AFA.AX,21-Nov-2014,0.21,0.21,0.21,0.21,0
AFI.AX,21-Nov-2014,6.02,6.06,6,6,160997
AFIG.AX,21-Nov-2014,117.499,117.5,117,117.5,4910
AFJ.AX,21-Nov-2014,1.235,1.27,1.215,1.27,204120
AFR.AX,21-Nov-2014,0.066,0.066,0.063,0.063,261618
AFT.AX,21-Nov-2014,0.001,0.001,0.001,0.001,0
AGD.AX,21-Nov-2014,0.12,0.12,0.12,0.12,1
AGE.AX,21-Nov-2014,0.028,0.028,0.028,0.028,908403
AGF.AX,21-Nov-2014,0.835,0.84,0.83,0.84,444345
AGG.AX,21-Nov-2014,2.3,2.3,2.3,2.3,340
AGI.AX,21-Nov-2014,2.43,2.49,2.4,2.46,1593995
AGJ.AX,21-Nov-2014,0.086,0.086,0.086,0.086,10296
AGO.AX,21-Nov-2014,0.22,0.22,0.2,0.2,9032061
AGOKOQ.AX,21-Nov-2014,0.17,0.17,0.17,0.17,0
AGOKOR.AX,21-Nov-2014,0.66,0.66,0.66,0.66,0
AGOKOS.AX,21-Nov-2014,0.26,0.26,0.26,0.26,0
AGOKOU.AX,21-Nov-2014,0.255,0.255,0.255,0.255,0
AGOKOV.AX,21-Nov-2014,0.44,0.44,0.44,0.44,0
AGR.AX,21-Nov-2014,0.04,0.04,0.04,0.04,0
AGS.AX,21-Nov-2014,0.1,0.1,0.091,0.091,945988
AGX.AX,21-Nov-2014,0.013,0.013,0.013,0.013,0
AGY.AX,21-Nov-2014,0.002,0.002,0.002,0.002,0
AHA.AX,21-Nov-2014,0.05,0.05,0.05,0.05,0
AHD.AX,21-Nov-2014,10.95,11.15,10.94,11.08,65736
AHF.AX,21-Nov-2014,0.34,0.35,0.335,0.35,108136
AHK.AX,21-Nov-2014,0.079,0.079,0.079,0.079,0
AHN.AX,21-Nov-2014,0.02,0.02,0.02,0.02,0
AHQ.AX,21-Nov-2014,0.023,0.023,0.023,0.023,0
AHR.AX,21-Nov-2014,0.19,0.19,0.19,0.19,0
AHY.AX,21-Nov-2014,1.875,1.885,1.855,1.875,2170198
AHZ.AX,21-Nov-2014,0.11,0.115,0.11,0.115,1269325
AIA.AX,21-Nov-2014,3.72,3.72,3.57,3.6,42962
AIB.AX,21-Nov-2014,0.855,0.855,0.855,0.855,0
AIK.AX,21-Nov-2014,0.12,0.12,0.12,0.12,0
AIO.AX,21-Nov-2014,6,6,5.875,5.89,6578406
AIOKOB.AX,21-Nov-2014,0.76,0.76,0.76,0.76,0
AIOKOD.AX,21-Nov-2014,1.21,1.21,1.21,1.21,0
AIOKOF.AX,21-Nov-2014,1.375,1.375,1.375,1.375,0
AIOKOQ.AX,21-Nov-2014,1.92,1.92,1.92,1.92,0
AIOKOR.AX,21-Nov-2014,2.4,2.4,2.4,2.4,0
AIQ.AX,21-Nov-2014,0.14,0.14,0.14,0.14,0
AIR.AX,21-Nov-2014,0.078,0.078,0.078,0.078,0
AIV.AX,21-Nov-2014,0.02,0.02,0.02,0.02,0
AIY.AX,21-Nov-2014,0.025,0.025,0.025,0.025,0
AIZ.AX,21-Nov-2014,1.99,2.03,1.99,2.02,214151
AJA.AX,21-Nov-2014,4.55,4.67,4.55,4.59,69619
AJC.AX,21-Nov-2014,0.003,0.004,0.003,0.004,380000
AJD.AX,21-Nov-2014,1.13,1.135,1.115,1.115,279090
AJJ.AX,21-Nov-2014,0.09,0.09,0.09,0.09,0
AJL.AX,21-Nov-2014,0.8,0.82,0.8,0.82,56000
AJM.AX,21-Nov-2014,0.073,0.073,0.073,0.073,0
AJO.AX,21-Nov-2014,1.79,1.79,1.79,1.79,0
AJQ.AX,21-Nov-2014,0.073,0.073,0.072,0.072,150000
AJR.AX,21-Nov-2014,0.002,0.002,0.002,0.002,2000000
AJRO.AX,21-Nov-2014,0.001,0.001,0.001,0.001,0
AJX.AX,21-Nov-2014,0.32,0.335,0.305,0.325,4066367
AJY.AX,21-Nov-2014,0.24,0.24,0.24,0.24,0
AKF.AX,21-Nov-2014,0.096,0.096,0.096,0.096,0
AKG.AX,21-Nov-2014,1.15,1.16,1.15,1.16,8500
AKK.AX,21-Nov-2014,0.091,0.095,0.09,0.093,445229
AKM.AX,21-Nov-2014,0.039,0.042,0.039,0.04,1102561
AKP.AX,21-Nov-2014,9.91,9.91,9.51,9.8,28021
AKY.AX,21-Nov-2014,72.5,72.5,72.5,72.5,0
ALA.AX,21-Nov-2014,0.19,0.195,0.17,0.185,336732
ALAO.AX,21-Nov-2014,0.05,0.05,0.05,0.05,150000
ALF.AX,21-Nov-2014,1.53,1.545,1.53,1.53,111250
ALK.AX,21-Nov-2014,0.23,0.23,0.22,0.22,160007
ALL.AX,21-Nov-2014,6.88,6.88,6.68,6.71,1426192
ALLKOB.AX,21-Nov-2014,1.86,1.86,1.86,1.86,0
ALLKOD.AX,21-Nov-2014,3.8,3.8,3.8,3.8,0
ALLKOG.AX,21-Nov-2014,1.47,1.47,1.47,1.47,0
ALLKOS.AX,21-Nov-2014,1.465,1.465,1.465,1.465,0
ALLKOU.AX,21-Nov-2014,1.12,1.12,1.12,1.12,0
ALLKOV.AX,21-Nov-2014,1.2,1.2,1.2,1.2,0
ALQ.AX,21-Nov-2014,4.65,4.67,4.33,4.48,2307634
ALQKOA.AX,21-Nov-2014,0.96,0.96,0.96,0.96,0
ALQKOC.AX,21-Nov-2014,0.8,0.8,0.8,0.8,0
ALR.AX,21-Nov-2014,1.13,1.13,1.115,1.12,12059
ALT.AX,21-Nov-2014,0.028,0.028,0.027,0.027,431666
ALU.AX,21-Nov-2014,3.28,3.28,3.22,3.25,293715
ALY.AX,21-Nov-2014,0.015,0.015,0.015,0.015,0
AMA.AX,21-Nov-2014,0.31,0.31,0.31,0.31,0
AMB.AX,21-Nov-2014,0.1,0.1,0.1,0.1,0
AMC.AX,21-Nov-2014,12.13,12.13,11.88,11.92,2297590
AMCKOB.AX,21-Nov-2014,1.35,1.35,1.34,1.34,15000
AMCKOC.AX,21-Nov-2014,2.58,2.58,2.58,2.58,0
AMCKOT.AX,21-Nov-2014,1.415,1.415,1.415,1.415,0
AMH.AX,21-Nov-2014,0.88,0.88,0.87,0.87,90000
AMI.AX,21-Nov-2014,0.255,0.255,0.25,0.255,277300
AMO.AX,21-Nov-2014,0.13,0.13,0.13,0.13,0
AMP.AX,21-Nov-2014,5.6,5.63,5.51,5.56,7201718
AMPHA.AX,21-Nov-2014,104.25,104.25,104.08,104.199,4200
AMPKOC.AX,21-Nov-2014,1.23,1.23,1.23,1.23,0
AMPKOE.AX,21-Nov-2014,1.37,1.37,1.37,1.37,0
AMPKOR.AX,21-Nov-2014,1.165,1.165,1.165,1.165,0
AMPKOV.AX,21-Nov-2014,1.32,1.32,1.32,1.32,0
AMPLOC.AX,21-Nov-2014,0.6,0.6,0.6,0.6,0
AMPLOE.AX,21-Nov-2014,0.6,0.6,0.6,0.6,0
AMPLOR.AX,21-Nov-2014,0.13,0.13,0.13,0.13,0
AMPLOU.AX,21-Nov-2014,0.35,0.35,0.35,0.35,0
AMT.AX,21-Nov-2014,0.055,0.055,0.055,0.055,0
ANB.AX,21-Nov-2014,0.18,0.18,0.18,0.18,0
ANG.AX,21-Nov-2014,0.84,0.85,0.725,0.8,600940
ANI.AX,21-Nov-2014,2.11,2.12,2.1,2.1,14066
ANN.AX,21-Nov-2014,20.09,20.22,19.98,20.02,427225
ANO.AX,21-Nov-2014,0.024,0.025,0.024,0.025,750000
ANP.AX,21-Nov-2014,0.095,0.097,0.095,0.097,40746
ANPO.AX,21-Nov-2014,0.033,0.033,0.033,0.033,0
ANQ.AX,21-Nov-2014,0.004,0.004,0.004,0.004,725000
ANR.AX,21-Nov-2014,0.345,0.345,0.345,0.345,5000
ANW.AX,21-Nov-2014,0.003,0.003,0.003,0.003,0
ANZ.AX,21-Nov-2014,32.13,32.23,31.67,31.82,4154948
ANZHA.AX,21-Nov-2014,104.4,104.4,104.2,104.37,3901
ANZKOA.AX,21-Nov-2014,5.8,5.8,5.8,5.8,0
ANZKOD.AX,21-Nov-2014,6.3,6.3,6.3,6.3,0
ANZKOQ.AX,21-Nov-2014,4.33,4.33,4.33,4.33,0
ANZKOR.AX,21-Nov-2014,5.97,5.97,5.97,5.97,0
ANZKOV.AX,21-Nov-2014,4.22,4.22,4.22,4.22,0
ANZLOC.AX,21-Nov-2014,2.23,2.23,2.23,2.23,0
ANZLOD.AX,21-Nov-2014,0.78,0.78,0.78,0.78,0
ANZLOJ.AX,21-Nov-2014,2.6,2.6,2.6,2.6,0
ANZLOS.AX,21-Nov-2014,0.685,0.685,0.685,0.685,0
ANZLOT.AX,21-Nov-2014,1.2,1.2,1.2,1.2,0
ANZLOW.AX,21-Nov-2014,2.17,2.17,2.17,2.17,0
ANZPA.AX,21-Nov-2014,102.7,102.89,102.66,102.7,13806
ANZPC.AX,21-Nov-2014,101.35,101.5,101.27,101.4,5147
ANZPD.AX,21-Nov-2014,101.5,101.69,101.09,101.53,6602
ANZPE.AX,21-Nov-2014,99.9,99.9,99.5,99.71,13496
ANZQOR.AX,21-Nov-2014,3.24,3.24,3.24,3.24,0
ANZQOS.AX,21-Nov-2014,3.27,3.27,3.27,3.27,0
AOA.AX,21-Nov-2014,0.006,0.006,0.006,0.006,0
AOD.AX,21-Nov-2014,0.935,0.935,0.935,0.935,12000
