Symbol,Date,Open,High,Low,Close,Volume
1PG.AX,08-Dec-2014,0.875,0.905,0.87,0.89,437321
3PL.AX,08-Dec-2014,2.3,2.35,2.3,2.35,2196
8CO.AX,08-Dec-2014,0.225,0.225,0.22,0.22,20000
AAA.AX,08-Dec-2014,50.12,50.13,50.1,50.11,96270
AAC.AX,08-Dec-2014,1.42,1.45,1.41,1.42,709039
AAD.AX,08-Dec-2014,2.94,2.97,2.88,2.89,2463429
AAI.AX,08-Dec-2014,20.5,20.5,20.5,20.5,135
AAJ.AX,08-Dec-2014,0.02,0.02,0.02,0.02,0
AAK.AX,08-Dec-2014,0.002,0.002,0.002,0.002,0
AAL.AX,08-Dec-2014,0.003,0.003,0.003,0.003,0
AAP.AX,08-Dec-2014,0.01,0.01,0.01,0.01,0
AAR.AX,08-Dec-2014,0.008,0.008,0.008,0.008,291039
AAT.AX,08-Dec-2014,1.3,1.3,1.3,1.3,0
AAU.AX,08-Dec-2014,0.04,0.04,0.04,0.04,0
AAX.AX,08-Dec-2014,0.45,0.46,0.45,0.45,34346
ABC.AX,08-Dec-2014,3.58,3.605,3.55,3.59,1852962
ABCKOE.AX,08-Dec-2014,0.88,0.88,0.88,0.88,0
ABCKOP.AX,08-Dec-2014,0.815,0.815,0.815,0.815,0
ABCKOQ.AX,08-Dec-2014,1.26,1.26,1.26,1.26,0
ABP.AX,08-Dec-2014,2.95,2.95,2.91,2.93,399021
ABU.AX,08-Dec-2014,0.23,0.24,0.23,0.24,36946
ABV.AX,08-Dec-2014,0.006,0.006,0.006,0.006,0
ABVO.AX,08-Dec-2014,0.002,0.002,0.002,0.002,0
ABW.AX,08-Dec-2014,1.01,1.01,1.01,1.01,187489
ABX.AX,08-Dec-2014,0.3,0.31,0.295,0.31,220874
ABY.AX,08-Dec-2014,0.21,0.23,0.21,0.21,195653
ACB.AX,08-Dec-2014,0.054,0.054,0.054,0.054,217896
ACE.AX,08-Dec-2014,0.019,0.019,0.019,0.019,0
ACG.AX,08-Dec-2014,0.1,0.105,0.1,0.1,275150
ACK.AX,08-Dec-2014,0.355,0.355,0.355,0.355,0
ACL.AX,08-Dec-2014,0.088,0.088,0.085,0.086,560137
ACP.AX,08-Dec-2014,0.21,0.21,0.21,0.21,0
ACQ.AX,08-Dec-2014,0.8,0.8,0.77,0.77,114000
ACR.AX,08-Dec-2014,1.25,1.3,1.22,1.23,529673
ACS.AX,08-Dec-2014,0.14,0.14,0.14,0.14,0
ACU.AX,08-Dec-2014,0.001,0.001,0.001,0.001,0
ACW.AX,08-Dec-2014,0.038,0.04,0.038,0.04,375000
ADA.AX,08-Dec-2014,0.25,0.25,0.25,0.25,0
ADD.AX,08-Dec-2014,0.002,0.04,0.002,0.04,45669
ADJ.AX,08-Dec-2014,0.099,0.1,0.097,0.1,719142
ADN.AX,08-Dec-2014,0.026,0.026,0.026,0.026,0
ADNO.AX,08-Dec-2014,0.006,0.006,0.006,0.006,0
ADO.AX,08-Dec-2014,0.135,0.135,0.13,0.13,541421
ADQ.AX,08-Dec-2014,0.011,0.011,0.011,0.011,0
ADV.AX,08-Dec-2014,0.007,0.007,0.006,0.006,600000
ADX.AX,08-Dec-2014,0.006,0.007,0.006,0.007,646603
ADY.AX,08-Dec-2014,0.028,0.028,0.027,0.027,279127
AEB.AX,08-Dec-2014,0.078,0.078,0.078,0.078,1000
AED.AX,08-Dec-2014,0.145,0.145,0.145,0.145,0
AEE.AX,08-Dec-2014,0.029,0.029,0.027,0.027,810000
AEF.AX,08-Dec-2014,41.2,41.2,41.2,41.2,0
AEI.AX,08-Dec-2014,0.245,0.245,0.245,0.245,0
AEJ.AX,08-Dec-2014,8,8,8,8,0
AES.AX,08-Dec-2014,0.035,0.035,0.035,0.035,0
AFA.AX,08-Dec-2014,0.16,0.16,0.16,0.16,4000
AFI.AX,08-Dec-2014,5.98,6.03,5.97,5.98,289203
AFIG.AX,08-Dec-2014,116,116.5,116,116,352
AFJ.AX,08-Dec-2014,1.17,1.18,1.157,1.17,339386
AFR.AX,08-Dec-2014,0.054,0.054,0.051,0.051,443200
AFT.AX,08-Dec-2014,0.001,0.001,0.001,0.001,0
AGD.AX,08-Dec-2014,0.12,0.12,0.12,0.12,5
AGE.AX,08-Dec-2014,0.025,0.025,0.024,0.024,1300000
AGF.AX,08-Dec-2014,1.05,1.08,1.045,1.06,2674447
AGG.AX,08-Dec-2014,2.1,2.1,2.1,2.1,2150
AGI.AX,08-Dec-2014,2.16,2.21,2.16,2.16,818308
AGJ.AX,08-Dec-2014,0.084,0.084,0.08,0.08,88497
AGL.AX,08-Dec-2014,13.47,13.54,13.39,13.48,1178523
AGLHA.AX,08-Dec-2014,105,105,104.301,104.8,6299
AGLKOB.AX,08-Dec-2014,1.13,1.13,1.13,1.13,0
AGLKOD.AX,08-Dec-2014,2.68,2.68,2.68,2.68,0
AGLKOP.AX,08-Dec-2014,1.105,1.105,1.105,1.105,0
AGLKOR.AX,08-Dec-2014,2.74,2.74,2.74,2.74,0
AGO.AX,08-Dec-2014,0.15,0.16,0.145,0.16,6948957
AGOKOQ.AX,08-Dec-2014,0.17,0.17,0.17,0.17,0
AGOKOR.AX,08-Dec-2014,0.66,0.66,0.66,0.66,0
AGOKOS.AX,08-Dec-2014,0.26,0.26,0.26,0.26,0
AGOKOU.AX,08-Dec-2014,0.255,0.255,0.255,0.255,0
