Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,23-Jun-2014,50.18,50.19,50.18,50.19,551825
AAC.AX,23-Jun-2014,1.19,1.22,1.19,1.2,396392
AAD.AX,23-Jun-2014,2.71,2.76,2.71,2.75,427563
AAI.AX,23-Jun-2014,15.55,15.55,15.55,15.55,0
AAJ.AX,23-Jun-2014,0.044,0.044,0.044,0.044,70000
AAK.AX,23-Jun-2014,0.001,0.001,0.001,0.001,36000
AAL.AX,23-Jun-2014,0.003,0.003,0.003,0.003,0
AAP.AX,23-Jun-2014,0.01,0.01,0.01,0.01,0
AAR.AX,23-Jun-2014,0.011,0.011,0.011,0.011,0
AAT.AX,23-Jun-2014,1.3,1.3,1.3,1.3,0
AAU.AX,23-Jun-2014,0.062,0.062,0.062,0.062,0
AAX.AX,23-Jun-2014,0.505,0.51,0.485,0.49,256008
ABC.AX,23-Jun-2014,3.4,3.42,3.35,3.4,3626501
ABCKOP.AX,23-Jun-2014,1.365,1.365,1.365,1.365,0
ABCKOQ.AX,23-Jun-2014,0.99,0.99,0.99,0.99,0
ABP.AX,23-Jun-2014,2.5,2.53,2.49,2.53,807050
ABU.AX,23-Jun-2014,0.02,0.021,0.02,0.02,2578091
ABV.AX,23-Jun-2014,0.007,0.007,0.007,0.007,885715
ABVO.AX,23-Jun-2014,0.002,0.002,0.002,0.002,0
ABW.AX,23-Jun-2014,1.065,1.065,1.06,1.06,231314
ABY.AX,23-Jun-2014,0.21,0.21,0.195,0.2,113667
ACB.AX,23-Jun-2014,0.047,0.047,0.047,0.047,5000
ACE.AX,23-Jun-2014,0.019,0.019,0.019,0.019,0
ACG.AX,23-Jun-2014,0.105,0.105,0.1,0.1,162943
ACK.AX,23-Jun-2014,0.22,0.22,0.22,0.22,0
ACL.AX,23-Jun-2014,0.51,0.515,0.5,0.505,459669
ACP.AX,23-Jun-2014,0.125,0.125,0.125,0.125,0
ACQ.AX,23-Jun-2014,0.87,0.87,0.86,0.86,149515
ACR.AX,23-Jun-2014,1.02,1.13,1.02,1.115,2731101
ACS.AX,23-Jun-2014,0.2,0.2,0.19,0.19,21364
ACU.AX,23-Jun-2014,0.001,0.001,0.001,0.001,0
ACW.AX,23-Jun-2014,0.02,0.02,0.02,0.02,0
ADA.AX,23-Jun-2014,0.3,0.3,0.3,0.3,11590
ADD.AX,23-Jun-2014,0.002,0.002,0.002,0.002,0
ADJ.AX,23-Jun-2014,0.095,0.1,0.095,0.1,677168
ADN.AX,23-Jun-2014,0.04,0.04,0.04,0.04,0
ADO.AX,23-Jun-2014,0.2,0.2,0.19,0.19,1868332
ADQ.AX,23-Jun-2014,0.012,0.012,0.012,0.012,0
ADX.AX,23-Jun-2014,0.013,0.013,0.013,0.013,59365
ADY.AX,23-Jun-2014,0.012,0.012,0.012,0.012,527027
AEB.AX,23-Jun-2014,0.092,0.092,0.092,0.092,54300
AED.AX,23-Jun-2014,0.145,0.145,0.145,0.145,0
AEE.AX,23-Jun-2014,0.02,0.02,0.02,0.02,382921
AEF.AX,23-Jun-2014,34.65,34.65,34.65,34.65,0
AEI.AX,23-Jun-2014,0.105,0.105,0.105,0.105,0
AEJ.AX,23-Jun-2014,8,8,8,8,0
AES.AX,23-Jun-2014,0.035,0.035,0.035,0.035,0
AFA.AX,23-Jun-2014,0.2,0.2,0.2,0.2,3028
AFI.AX,23-Jun-2014,6.1,6.15,6.09,6.12,320143
AFIG.AX,23-Jun-2014,118,118,118,118,665
AFJ.AX,23-Jun-2014,1.23,1.23,1.167,1.2,389153
AFR.AX,23-Jun-2014,0.083,0.083,0.081,0.083,432367
AFT.AX,23-Jun-2014,0.001,0.001,0.001,0.001,0
AGD.AX,23-Jun-2014,0.08,0.08,0.08,0.08,9000
AGE.AX,23-Jun-2014,0.036,0.036,0.036,0.036,0
AGF.AX,23-Jun-2014,0.675,0.68,0.67,0.67,253616
AGG.AX,23-Jun-2014,3.56,3.56,3.56,3.56,100
AGI.AX,23-Jun-2014,3.79,3.8,3.77,3.77,149862
AGJ.AX,23-Jun-2014,0.105,0.105,0.105,0.105,33000
AGO.AX,23-Jun-2014,0.665,0.685,0.66,0.685,26978709
AGOKOQ.AX,23-Jun-2014,0.17,0.17,0.17,0.17,3500
AGOKOS.AX,23-Jun-2014,0.695,0.695,0.695,0.695,0
AGOKOU.AX,23-Jun-2014,0.375,0.375,0.375,0.375,0
AGOKOV.AX,23-Jun-2014,0.47,0.47,0.47,0.47,0
AGR.AX,23-Jun-2014,0.04,0.04,0.04,0.04,15000
AGS.AX,23-Jun-2014,0.17,0.185,0.165,0.175,690746
AGX.AX,23-Jun-2014,0.013,0.013,0.013,0.013,100
AGY.AX,23-Jun-2014,0.009,0.009,0.009,0.009,0
AHA.AX,23-Jun-2014,0.037,0.037,0.037,0.037,0
AHD.AX,23-Jun-2014,8.96,9.05,8.83,8.96,18236
AHK.AX,23-Jun-2014,0.084,0.084,0.084,0.084,0
AHN.AX,23-Jun-2014,0.037,0.037,0.037,0.037,0
AHQ.AX,23-Jun-2014,0.007,0.007,0.007,0.007,0
AHR.AX,23-Jun-2014,0.19,0.19,0.19,0.19,0
AHZ.AX,23-Jun-2014,0.135,0.14,0.135,0.135,1272830
AIA.AX,23-Jun-2014,3.49,3.51,3.48,3.48,16949
AIB.AX,23-Jun-2014,0.9,0.9,0.9,0.9,0
AIK.AX,23-Jun-2014,0.12,0.12,0.115,0.115,84348
AIO.AX,23-Jun-2014,5.58,5.63,5.52,5.54,4549352
AIOKOB.AX,23-Jun-2014,0.76,0.76,0.76,0.76,0
AIOKOD.AX,23-Jun-2014,1.21,1.21,1.21,1.21,0
AIOKOR.AX,23-Jun-2014,1.12,1.12,1.12,1.12,0
AIQ.AX,23-Jun-2014,0.13,0.13,0.13,0.13,175643
AIR.AX,23-Jun-2014,0.135,0.135,0.135,0.135,36000
AIV.AX,23-Jun-2014,0.018,0.018,0.018,0.018,55000
AIY.AX,23-Jun-2014,0.02,0.02,0.02,0.02,0
AIZ.AX,23-Jun-2014,2.11,2.11,2.1,2.11,398670
AJA.AX,23-Jun-2014,3.96,4.02,3.96,4,163609
AJC.AX,23-Jun-2014,0.006,0.006,0.006,0.006,40000
AJD.AX,23-Jun-2014,1.065,1.065,1.06,1.06,49963
AJJ.AX,23-Jun-2014,0.08,0.08,0.08,0.08,0
AJL.AX,23-Jun-2014,0.85,0.885,0.85,0.875,52103
AJM.AX,23-Jun-2014,0.145,0.15,0.145,0.15,273896
AJO.AX,23-Jun-2014,1.79,1.79,1.79,1.79,0
AJQ.AX,23-Jun-2014,0.17,0.17,0.165,0.165,2062500
AJR.AX,23-Jun-2014,0.001,0.001,0.001,0.001,0
AJX.AX,23-Jun-2014,0.115,0.115,0.11,0.11,356000
AJY.AX,23-Jun-2014,0.245,0.245,0.245,0.245,0
AKF.AX,23-Jun-2014,0.155,0.155,0.15,0.15,2085000
AKG.AX,23-Jun-2014,1.135,1.135,1.12,1.12,9046
AKK.AX,23-Jun-2014,0.01,0.011,0.01,0.011,295000
AKM.AX,23-Jun-2014,0.038,0.041,0.036,0.038,384746
AKP.AX,23-Jun-2014,4.85,4.85,4.85,4.85,1200
AKY.AX,23-Jun-2014,73.09,73.09,73.09,73.09,0
