Symbol,Date,Open,High,Low,Close,Volume
3PL.AX,08-Sep-2014,2.48,2.5,2.45,2.46,306169
8CO.AX,08-Sep-2014,0.26,0.26,0.26,0.26,25000
AAA.AX,08-Sep-2014,50.11,50.13,50.11,50.11,177330
AAC.AX,08-Sep-2014,1.25,1.25,1.235,1.235,204947
AAD.AX,08-Sep-2014,3.14,3.16,3.11,3.13,1290733
AAI.AX,08-Sep-2014,17.9,17.9,17.9,17.9,0
AAJ.AX,08-Sep-2014,0.03,0.03,0.03,0.03,0
AAK.AX,08-Sep-2014,0.002,0.002,0.002,0.002,0
AAL.AX,08-Sep-2014,0.003,0.003,0.003,0.003,0
AAP.AX,08-Sep-2014,0.01,0.01,0.01,0.01,0
AAR.AX,08-Sep-2014,0.011,0.011,0.011,0.011,1350000
AAT.AX,08-Sep-2014,1.3,1.3,1.3,1.3,0
AAU.AX,08-Sep-2014,0.05,0.05,0.05,0.05,0
AAX.AX,08-Sep-2014,0.545,0.565,0.545,0.55,126589
ABC.AX,08-Sep-2014,3.56,3.58,3.55,3.57,593318
ABCKOE.AX,08-Sep-2014,1.05,1.05,1.05,1.05,0
ABCKOP.AX,08-Sep-2014,1.365,1.365,1.365,1.365,0
ABCKOQ.AX,08-Sep-2014,0.99,0.99,0.99,0.99,0
ABP.AX,08-Sep-2014,2.74,2.75,2.71,2.72,592865
ABU.AX,08-Sep-2014,0.385,0.385,0.38,0.385,51239
ABV.AX,08-Sep-2014,0.007,0.009,0.007,0.008,3152218
ABVO.AX,08-Sep-2014,0.003,0.003,0.003,0.003,0
ABW.AX,08-Sep-2014,1.035,1.04,1.035,1.035,72005
ABX.AX,08-Sep-2014,0.245,0.255,0.245,0.25,1149021
ABY.AX,08-Sep-2014,0.27,0.27,0.27,0.27,0
ACB.AX,08-Sep-2014,0.066,0.069,0.066,0.069,42652
ACE.AX,08-Sep-2014,0.019,0.019,0.019,0.019,0
ACG.AX,08-Sep-2014,0.092,0.092,0.09,0.09,329000
ACK.AX,08-Sep-2014,0.3,0.3,0.3,0.3,53511
ACL.AX,08-Sep-2014,0.6,0.615,0.59,0.615,217276
ACP.AX,08-Sep-2014,0.16,0.16,0.16,0.16,0
ACQ.AX,08-Sep-2014,0.915,0.915,0.9,0.91,51000
ACR.AX,08-Sep-2014,1.57,1.67,1.515,1.525,4370958
ACS.AX,08-Sep-2014,0.18,0.18,0.18,0.18,16651
ACU.AX,08-Sep-2014,0.001,0.001,0.001,0.001,0
ACW.AX,08-Sep-2014,0.048,0.048,0.047,0.047,272727
ADA.AX,08-Sep-2014,0.35,0.35,0.35,0.35,0
