Symbol,Date,Open,High,Low,Close,Volume
3PL.AX,20-Aug-2014,2.33,2.4,2.31,2.35,232726
AAA.AX,20-Aug-2014,50.16,50.17,50.16,50.16,62938
AAC.AX,20-Aug-2014,1.27,1.27,1.255,1.255,232759
AAD.AX,20-Aug-2014,2.97,3.07,2.94,3.07,1771547
AAI.AX,20-Aug-2014,17.5,17.5,17.5,17.5,0
AAJ.AX,20-Aug-2014,0.037,0.037,0.037,0.037,0
AAK.AX,20-Aug-2014,0.002,0.002,0.002,0.002,0
AAL.AX,20-Aug-2014,0.003,0.003,0.003,0.003,0
AAP.AX,20-Aug-2014,0.009,0.009,0.009,0.009,603436
AAR.AX,20-Aug-2014,0.012,0.013,0.011,0.011,454545
AAT.AX,20-Aug-2014,1.3,1.3,1.3,1.3,0
AAU.AX,20-Aug-2014,0.059,0.059,0.059,0.059,0
AAX.AX,20-Aug-2014,0.63,0.63,0.55,0.59,1034058
ABC.AX,20-Aug-2014,3.57,3.69,3.57,3.66,2122998
ABCKOP.AX,20-Aug-2014,1.365,1.365,1.365,1.365,0
ABCKOQ.AX,20-Aug-2014,0.99,0.99,0.99,0.99,0
ABP.AX,20-Aug-2014,2.66,2.66,2.635,2.65,1214721
ABU.AX,20-Aug-2014,0.4,0.4,0.36,0.38,788360
ABV.AX,20-Aug-2014,0.008,0.008,0.008,0.008,0
ABVO.AX,20-Aug-2014,0.003,0.003,0.003,0.003,0
ABW.AX,20-Aug-2014,1.035,1.035,1.032,1.032,92229
ABX.AX,20-Aug-2014,0.24,0.24,0.23,0.23,163888
ABY.AX,20-Aug-2014,0.25,0.26,0.25,0.26,151654
ACB.AX,20-Aug-2014,0.06,0.06,0.06,0.06,200003
ACE.AX,20-Aug-2014,0.019,0.019,0.019,0.019,0
ACG.AX,20-Aug-2014,0.097,0.097,0.097,0.097,384639
ACK.AX,20-Aug-2014,0.295,0.295,0.295,0.295,0
ACL.AX,20-Aug-2014,0.6,0.61,0.59,0.6,346069
ACP.AX,20-Aug-2014,0.16,0.16,0.16,0.16,0
ACQ.AX,20-Aug-2014,0.93,0.93,0.915,0.92,56660
ACR.AX,20-Aug-2014,1.89,2.05,1.865,1.965,2815802
ACS.AX,20-Aug-2014,0.19,0.19,0.19,0.19,30000
ACU.AX,20-Aug-2014,0.001,0.001,0.001,0.001,0
ACW.AX,20-Aug-2014,0.018,0.018,0.018,0.018,0
ADA.AX,20-Aug-2014,0.355,0.355,0.355,0.355,0
ADD.AX,20-Aug-2014,0.004,0.004,0.004,0.004,250000
ADJ.AX,20-Aug-2014,0.14,0.14,0.135,0.14,510298
ADN.AX,20-Aug-2014,0.044,0.044,0.044,0.044,28000
ADO.AX,20-Aug-2014,0.155,0.155,0.145,0.145,1063327
ADQ.AX,20-Aug-2014,0.009,0.009,0.009,0.009,0
ADX.AX,20-Aug-2014,0.012,0.012,0.012,0.012,320000
ADY.AX,20-Aug-2014,0.029,0.032,0.029,0.032,5959260
