Symbol,Date,Open,High,Low,Close,Volume
3PL.AX,02-Sep-2014,2.49,2.52,2.48,2.49,29704
8CO.AX,02-Sep-2014,0.28,0.28,0.27,0.27,138963
AAA.AX,02-Sep-2014,50.1,50.1,50.09,50.09,38962
AAC.AX,02-Sep-2014,1.235,1.255,1.235,1.25,269286
AAD.AX,02-Sep-2014,3.13,3.15,3.1,3.15,816439
AAI.AX,02-Sep-2014,17.5,17.5,17.5,17.5,0
AAJ.AX,02-Sep-2014,0.03,0.03,0.03,0.03,0
AAK.AX,02-Sep-2014,0.002,0.002,0.002,0.002,0
AAL.AX,02-Sep-2014,0.003,0.003,0.003,0.003,0
AAP.AX,02-Sep-2014,0.009,0.009,0.009,0.009,573436
AAR.AX,02-Sep-2014,0.011,0.011,0.011,0.011,0
AAT.AX,02-Sep-2014,1.3,1.3,1.3,1.3,0
AAU.AX,02-Sep-2014,0.051,0.051,0.051,0.051,28000
AAX.AX,02-Sep-2014,0.575,0.58,0.57,0.57,83191
ABC.AX,02-Sep-2014,3.6,3.64,3.57,3.63,1041535
ABCKOE.AX,02-Sep-2014,1.05,1.05,1.05,1.05,0
ABCKOP.AX,02-Sep-2014,1.365,1.365,1.365,1.365,0
ABCKOQ.AX,02-Sep-2014,0.99,0.99,0.99,0.99,0
ABP.AX,02-Sep-2014,2.77,2.8,2.735,2.76,2640511
ABU.AX,02-Sep-2014,0.405,0.405,0.4,0.4,64356
ABV.AX,02-Sep-2014,0.008,0.008,0.008,0.008,1487619
ABVO.AX,02-Sep-2014,0.003,0.003,0.003,0.003,0
ABW.AX,02-Sep-2014,1.035,1.035,1.035,1.035,0
ABX.AX,02-Sep-2014,0.24,0.245,0.24,0.245,231283
ABY.AX,02-Sep-2014,0.26,0.275,0.26,0.265,193780
ACB.AX,02-Sep-2014,0.061,0.061,0.061,0.061,27700
ACE.AX,02-Sep-2014,0.019,0.019,0.019,0.019,0
ACG.AX,02-Sep-2014,0.094,0.094,0.094,0.094,200000
ACK.AX,02-Sep-2014,0.29,0.3,0.29,0.3,10000
ACL.AX,02-Sep-2014,0.615,0.615,0.61,0.61,279821
ACP.AX,02-Sep-2014,0.16,0.16,0.16,0.16,0
ACQ.AX,02-Sep-2014,0.92,0.92,0.92,0.92,27000
ACR.AX,02-Sep-2014,2.02,2.02,1.92,2.02,1446183
ACS.AX,02-Sep-2014,0.18,0.18,0.18,0.18,0
ACU.AX,02-Sep-2014,0.001,0.001,0.001,0.001,6000000
ACW.AX,02-Sep-2014,0.048,0.048,0.048,0.048,160000
ADA.AX,02-Sep-2014,0.38,0.38,0.37,0.37,2273
ADD.AX,02-Sep-2014,0.003,0.003,0.003,0.003,35000
ADJ.AX,02-Sep-2014,0.16,0.165,0.152,0.165,3473890
ADN.AX,02-Sep-2014,0.041,0.042,0.04,0.042,750613
ADO.AX,02-Sep-2014,0.145,0.1475,0.1425,0.1425,1422011
ADQ.AX,02-Sep-2014,0.007,0.007,0.007,0.007,0
ADX.AX,02-Sep-2014,0.01,0.01,0.01,0.01,172800
ADY.AX,02-Sep-2014,0.027,0.027,0.025,0.025,554015
AEB.AX,02-Sep-2014,0.075,0.075,0.074,0.075,160955
AED.AX,02-Sep-2014,0.145,0.145,0.145,0.145,0
AEE.AX,02-Sep-2014,0.03,0.03,0.03,0.03,0
AEF.AX,02-Sep-2014,47,47,42.1,43,1861
AEI.AX,02-Sep-2014,0.155,0.155,0.15,0.15,25000
AEJ.AX,02-Sep-2014,8,8,8,8,0
AES.AX,02-Sep-2014,0.035,0.035,0.035,0.035,0
AFA.AX,02-Sep-2014,0.205,0.205,0.205,0.205,0
AFI.AX,02-Sep-2014,6.09,6.13,6.09,6.1,267446
AFIG.AX,02-Sep-2014,117.6,117.8,117.6,117.8,650
AFJ.AX,02-Sep-2014,1.32,1.325,1.295,1.31,789929
AFR.AX,02-Sep-2014,0.063,0.063,0.063,0.063,5000
AFT.AX,02-Sep-2014,0.001,0.001,0.001,0.001,0
AGD.AX,02-Sep-2014,0.12,0.12,0.12,0.12,0
AGE.AX,02-Sep-2014,0.047,0.047,0.047,0.047,0
AGF.AX,02-Sep-2014,0.75,0.755,0.75,0.755,234812
AGG.AX,02-Sep-2014,3.79,3.79,3.79,3.79,330
AGI.AX,02-Sep-2014,3.3,3.325,3.27,3.32,1306855
AGJ.AX,02-Sep-2014,0.086,0.086,0.083,0.083,50000
AGO.AX,02-Sep-2014,0.585,0.59,0.575,0.585,4680401
AGOKOQ.AX,02-Sep-2014,0.17,0.17,0.17,0.17,0
AGOKOS.AX,02-Sep-2014,0.23,0.23,0.23,0.23,0
AGOKOU.AX,02-Sep-2014,0.375,0.375,0.375,0.375,0
AGOKOV.AX,02-Sep-2014,0.44,0.44,0.44,0.44,0
AGR.AX,02-Sep-2014,0.046,0.046,0.045,0.046,225225
AGS.AX,02-Sep-2014,0.2,0.2,0.19,0.2,112041
AGX.AX,02-Sep-2014,0.012,0.012,0.012,0.012,2000
AGY.AX,02-Sep-2014,0.003,0.003,0.003,0.003,865000
AHA.AX,02-Sep-2014,0.056,0.056,0.056,0.056,10000
AHD.AX,02-Sep-2014,9.5,9.75,9.46,9.65,45805
AHK.AX,02-Sep-2014,0.08,0.08,0.08,0.08,0
AHN.AX,02-Sep-2014,0.033,0.033,0.033,0.033,135200
AHQ.AX,02-Sep-2014,0.028,0.028,0.028,0.028,0
AHR.AX,02-Sep-2014,0.19,0.19,0.19,0.19,0
AHY.AX,02-Sep-2014,2.03,2.09,2.03,2.07,3453698
AHZ.AX,02-Sep-2014,0.155,0.155,0.15,0.15,471252
AIA.AX,02-Sep-2014,3.32,3.33,3.3,3.3,40811
AIB.AX,02-Sep-2014,0.875,0.875,0.875,0.875,0
AIK.AX,02-Sep-2014,0.12,0.12,0.12,0.12,0
AIO.AX,02-Sep-2014,6.3,6.39,6.26,6.36,3515389
AIOKOB.AX,02-Sep-2014,0.76,0.76,0.76,0.76,0
AIOKOD.AX,02-Sep-2014,1.21,1.21,1.21,1.21,0
AIOKOF.AX,02-Sep-2014,1.58,1.58,1.58,1.58,0
AIOKOR.AX,02-Sep-2014,1.12,1.12,1.12,1.12,0
AIQ.AX,02-Sep-2014,0.135,0.135,0.135,0.135,0
AIR.AX,02-Sep-2014,0.11,0.11,0.11,0.11,26652
AIV.AX,02-Sep-2014,0.018,0.018,0.018,0.018,0
AIY.AX,02-Sep-2014,0.028,0.028,0.028,0.028,300000
AIZ.AX,02-Sep-2014,1.96,1.96,1.94,1.95,86102
AJA.AX,02-Sep-2014,4.27,4.35,4.27,4.35,11856
AJC.AX,02-Sep-2014,0.006,0.006,0.006,0.006,200000
AJD.AX,02-Sep-2014,1.095,1.12,1.09,1.11,160939
AJJ.AX,02-Sep-2014,0.075,0.075,0.075,0.075,5998
AJL.AX,02-Sep-2014,0.7,0.7,0.68,0.695,50986
AJM.AX,02-Sep-2014,0.15,0.15,0.145,0.145,11000
AJO.AX,02-Sep-2014,1.79,1.79,1.79,1.79,0
AJQ.AX,02-Sep-2014,0.095,0.097,0.094,0.097,100500
AJR.AX,02-Sep-2014,0.002,0.002,0.002,0.002,1000000
AJX.AX,02-Sep-2014,0.155,0.155,0.14,0.14,1458560
AJY.AX,02-Sep-2014,0.245,0.245,0.245,0.245,0
AKF.AX,02-Sep-2014,0.12,0.12,0.12,0.12,0
AKG.AX,02-Sep-2014,1.375,1.375,1.375,1.375,13450
AKK.AX,02-Sep-2014,0.022,0.023,0.02,0.0205,62298372
AKM.AX,02-Sep-2014,0.05,0.055,0.05,0.055,234600
AKP.AX,02-Sep-2014,12.8,12.81,11.3,11.3,28622
AKY.AX,02-Sep-2014,71.5,71.5,71.5,71.5,0
ALA.AX,02-Sep-2014,0.265,0.265,0.24,0.24,530530
ALAO.AX,02-Sep-2014,0.07,0.07,0.068,0.068,161250
ALF.AX,02-Sep-2014,1.735,1.74,1.73,1.74,388205
ALK.AX,02-Sep-2014,0.23,0.24,0.23,0.23,1615019
ALL.AX,02-Sep-2014,5.43,5.49,5.23,5.47,1349079
ALLKOB.AX,02-Sep-2014,1.21,1.21,1.21,1.21,0
ALLKOD.AX,02-Sep-2014,3.21,3.21,3.21,3.21,0
ALLKOG.AX,02-Sep-2014,0.59,0.59,0.59,0.59,0
ALLKOS.AX,02-Sep-2014,1.835,1.835,1.835,1.835,0
ALLKOU.AX,02-Sep-2014,1.32,1.32,1.32,1.32,0
ALQ.AX,02-Sep-2014,7.45,7.55,7.41,7.54,258669
ALQKOA.AX,02-Sep-2014,1.685,1.685,1.685,1.685,0
ALQKOB.AX,02-Sep-2014,1.9,1.9,1.9,1.9,0
ALQKOC.AX,02-Sep-2014,1.35,1.35,1.35,1.35,0
ALR.AX,02-Sep-2014,1.22,1.22,1.22,1.22,0
ALT.AX,02-Sep-2014,0.035,0.036,0.035,0.035,129411
ALU.AX,02-Sep-2014,3.05,3.1,2.96,3.1,387560
ALY.AX,02-Sep-2014,0.022,0.022,0.022,0.022,0
AMA.AX,02-Sep-2014,0.3,0.31,0.3,0.31,263255
AMB.AX,02-Sep-2014,0.13,0.13,0.13,0.13,0
AMC.AX,02-Sep-2014,11.24,11.36,11.15,11.29,5033194
AMCKOB.AX,02-Sep-2014,2.41,2.41,2.41,2.41,0
AMCKOC.AX,02-Sep-2014,2.58,2.58,2.58,2.58,0
AMH.AX,02-Sep-2014,0.95,0.95,0.94,0.94,65060
AMI.AX,02-Sep-2014,0.415,0.415,0.4,0.4,234282
AMO.AX,02-Sep-2014,0.15,0.15,0.15,0.15,0
AMP.AX,02-Sep-2014,5.81,5.86,5.77,5.86,5414214
AMPHA.AX,02-Sep-2014,103.8,104,103.8,103.91,2434
AMPKOA.AX,02-Sep-2014,0.96,0.96,0.96,0.96,0
AMPKOC.AX,02-Sep-2014,1.365,1.365,1.365,1.365,0
AMPKOE.AX,02-Sep-2014,1.48,1.48,1.48,1.48,0
AMPKOR.AX,02-Sep-2014,1.275,1.275,1.275,1.275,0
AMPKOV.AX,02-Sep-2014,0.87,0.87,0.87,0.87,0
AMPLOC.AX,02-Sep-2014,0.145,0.145,0.145,0.145,0
AMPLOE.AX,02-Sep-2014,0.6,0.6,0.6,0.6,0
AMPLOR.AX,02-Sep-2014,0.13,0.13,0.13,0.13,0
AMPLOU.AX,02-Sep-2014,0.35,0.35,0.35,0.35,0
AMT.AX,02-Sep-2014,0.06,0.06,0.06,0.06,0
ANB.AX,02-Sep-2014,0.095,0.095,0.095,0.095,0
ANG.AX,02-Sep-2014,1.225,1.28,1.225,1.26,1050555
ANI.AX,02-Sep-2014,2.11,2.16,2.1,2.11,181657
ANN.AX,02-Sep-2014,19.74,19.79,19.59,19.79,324446
ANO.AX,02-Sep-2014,0.018,0.021,0.018,0.02,2217328
ANP.AX,02-Sep-2014,0.15,0.15,0.15,0.15,0
ANPO.AX,02-Sep-2014,0.055,0.055,0.055,0.055,0
ANQ.AX,02-Sep-2014,0.007,0.007,0.007,0.007,558571
ANW.AX,02-Sep-2014,0.007,0.007,0.007,0.007,0
ANZ.AX,02-Sep-2014,33.45,33.61,33.35,33.61,2994588
ANZHA.AX,02-Sep-2014,104.8,105,104.75,104.85,4449
ANZKOA.AX,02-Sep-2014,5.68,5.68,5.68,5.68,0
ANZKOD.AX,02-Sep-2014,1.96,1.96,1.96,1.96,0
ANZKOE.AX,02-Sep-2014,2.25,2.25,2.25,2.25,0
ANZKOF.AX,02-Sep-2014,4.34,4.34,4.34,4.34,0
ANZKOP.AX,02-Sep-2014,2.5,2.5,2.5,2.5,0
ANZKOR.AX,02-Sep-2014,5.97,5.97,5.97,5.97,0
ANZKOS.AX,02-Sep-2014,1.85,1.85,1.85,1.85,0
ANZKOV.AX,02-Sep-2014,3.13,3.13,3.13,3.13,0
ANZLOJ.AX,02-Sep-2014,0.75,0.75,0.75,0.75,0
ANZLOS.AX,02-Sep-2014,1.685,1.685,1.685,1.685,0
ANZLOT.AX,02-Sep-2014,1.17,1.17,1.17,1.17,0
ANZLOV.AX,02-Sep-2014,0.675,0.675,0.675,0.675,0
ANZLOW.AX,02-Sep-2014,0.805,0.805,0.805,0.805,0
ANZPA.AX,02-Sep-2014,101.7,101.83,101.53,101.8,9020
ANZPC.AX,02-Sep-2014,101.45,101.62,101.201,101.4,13139
ANZPD.AX,02-Sep-2014,103.25,103.25,102.91,103,8168
ANZPE.AX,02-Sep-2014,104.151,104.5,104.151,104.5,9658
ANZQOS.AX,02-Sep-2014,5.31,5.31,5.31,5.31,0
AOA.AX,02-Sep-2014,0.01,0.01,0.01,0.01,0
AOD.AX,02-Sep-2014,0.99,0.99,0.99,0.99,33609
AOG.AX,02-Sep-2014,2.26,2.28,2.22,2.24,1278625
AOH.AX,02-Sep-2014,0.22,0.225,0.22,0.225,77711
AOK.AX,02-Sep-2014,0.275,0.275,0.265,0.265,679485
AON.AX,02-Sep-2014,0.026,0.027,0.026,0.027,4811610
AOP.AX,02-Sep-2014,0.035,0.035,0.035,0.035,30000
AOU.AX,02-Sep-2014,0.042,0.042,0.042,0.042,0
AOW.AX,02-Sep-2014,0.175,0.175,0.175,0.175,13000
APA.AX,02-Sep-2014,7.82,7.88,7.79,7.88,942331
APAKOC.AX,02-Sep-2014,1.38,1.38,1.38,1.38,0
APAKOR.AX,02-Sep-2014,1.325,1.325,1.325,1.325,0
APAKOS.AX,02-Sep-2014,2.25,2.25,2.25,2.25,0
APD.AX,02-Sep-2014,0.31,0.31,0.31,0.31,188500
APE.AX,02-Sep-2014,5.81,5.81,5.75,5.8,5609
APG.AX,02-Sep-2014,0.019,0.019,0.019,0.019,213000
API.AX,02-Sep-2014,0.575,0.59,0.575,0.585,28835
APN.AX,02-Sep-2014,0.74,0.77,0.73,0.77,7981412
APW.AX,02-Sep-2014,0.12,0.12,0.12,0.12,631521
APY.AX,02-Sep-2014,0.013,0.013,0.013,0.013,250000
APZ.AX,02-Sep-2014,1.27,1.27,1.26,1.27,68630
AQC.AX,02-Sep-2014,0.004,0.004,0.004,0.004,110000
AQD.AX,02-Sep-2014,0.014,0.015,0.014,0.014,700000
AQDO.AX,02-Sep-2014,0.007,0.007,0.007,0.007,0
AQF.AX,02-Sep-2014,1.99,1.99,1.99,1.99,0
AQG.AX,02-Sep-2014,2.45,2.45,2.39,2.41,196697
AQHHA.AX,02-Sep-2014,108.45,108.55,108.35,108.35,4625
AQI.AX,02-Sep-2014,0.2,0.2,0.2,0.2,30000
AQP.AX,02-Sep-2014,0.43,0.435,0.4225,0.425,17221
AQPKOC.AX,02-Sep-2014,0.2,0.2,0.2,0.2,0
AQQ.AX,02-Sep-2014,0.015,0.015,0.015,0.015,0
AQR.AX,02-Sep-2014,0.22,0.22,0.195,0.195,373000
AQU.AX,02-Sep-2014,0.385,0.4,0.385,0.4,5807
AQZ.AX,02-Sep-2014,1.38,1.4,1.38,1.4,10000
ARA.AX,02-Sep-2014,0.41,0.41,0.41,0.41,15000
ARD.AX,02-Sep-2014,0.034,0.034,0.03,0.03,156062
ARDO.AX,02-Sep-2014,0.011,0.011,0.011,0.011,0
ARE.AX,02-Sep-2014,0.022,0.023,0.022,0.023,147926
ARF.AX,02-Sep-2014,1.33,1.39,1.33,1.39,110631
ARG.AX,02-Sep-2014,7.9,7.98,7.9,7.97,93765
ARH.AX,02-Sep-2014,0.023,0.024,0.022,0.022,1329700
ARI.AX,02-Sep-2014,0.78,0.7875,0.77,0.7825,6132522
ARIKOP.AX,02-Sep-2014,0.215,0.215,0.215,0.215,0
ARIKOT.AX,02-Sep-2014,0.325,0.325,0.325,0.325,0
ARIKOW.AX,02-Sep-2014,0.65,0.65,0.65,0.65,0
ARM.AX,02-Sep-2014,0.05,0.05,0.05,0.05,80000
ARO.AX,02-Sep-2014,0.001,0.001,0.001,0.001,0
ARU.AX,02-Sep-2014,0.08,0.082,0.078,0.08,139409
ARV.AX,02-Sep-2014,0.003,0.003,0.003,0.003,150000
ARVOA.AX,02-Sep-2014,0.002,0.002,0.002,0.002,0
ARW.AX,02-Sep-2014,0.19,0.19,0.19,0.19,950
ARX.AX,02-Sep-2014,0.005,0.005,0.005,0.005,502534
ASB.AX,02-Sep-2014,1.345,1.35,1.325,1.335,95877
ASH.AX,02-Sep-2014,1.88,1.9,1.86,1.88,314904
ASL.AX,02-Sep-2014,1.26,1.26,1.195,1.21,668374
ASP.AX,02-Sep-2014,0.03,0.03,0.03,0.03,0
AST.AX,02-Sep-2014,1.435,1.445,1.435,1.445,2995663
ASW.AX,02-Sep-2014,0.615,0.615,0.615,0.615,0
ASX.AX,02-Sep-2014,37.44,37.74,37.35,37.71,676351
ASZ.AX,02-Sep-2014,0.645,0.65,0.632,0.65,440678
ATI.AX,02-Sep-2014,0.175,0.175,0.175,0.175,0
ATM.AX,02-Sep-2014,1.1,1.1,1.1,1.1,2000
ATP.AX,02-Sep-2014,0.125,0.13,0.125,0.13,54484
ATR.AX,02-Sep-2014,0.32,0.32,0.32,0.32,0
ATU.AX,02-Sep-2014,1.49,1.49,1.455,1.48,249790
AUB.AX,02-Sep-2014,10.83,11.08,10.83,11.06,39283
AUC.AX,02-Sep-2014,0.049,0.049,0.049,0.049,0
AUF.AX,02-Sep-2014,1.08,1.08,1.08,1.08,40000
AUI.AX,02-Sep-2014,9.09,9.22,9.09,9.22,12643
AUK.AX,02-Sep-2014,0.029,0.029,0.029,0.029,0
AUP.AX,02-Sep-2014,5.43,5.43,5.43,5.43,0
AUQ.AX,02-Sep-2014,0.047,0.047,0.045,0.047,4001321
AUZ.AX,02-Sep-2014,0.016,0.017,0.016,0.017,1159262
AVB.AX,02-Sep-2014,0.092,0.092,0.091,0.091,1034416
AVD.AX,02-Sep-2014,0.205,0.205,0.2,0.2,16250
AVG.AX,02-Sep-2014,0.4,0.4,0.39,0.39,41894
AVH.AX,02-Sep-2014,0.1,0.1,0.098,0.098,14100
AVI.AX,02-Sep-2014,0.007,0.007,0.007,0.007,0
AVJ.AX,02-Sep-2014,0.67,0.67,0.65,0.66,170846
AVQ.AX,02-Sep-2014,0.018,0.018,0.016,0.017,20942378
AVX.AX,02-Sep-2014,0.018,0.018,0.018,0.018,200000
AVZ.AX,02-Sep-2014,0.008,0.008,0.008,0.008,37000
AWC.AX,02-Sep-2014,1.535,1.6,1.535,1.59,8288480
AWCKOD.AX,02-Sep-2014,0.745,0.745,0.745,0.745,0
AWCKOL.AX,02-Sep-2014,0.555,0.555,0.555,0.555,0
AWCKOR.AX,02-Sep-2014,0.4,0.4,0.4,0.4,0
AWCKOT.AX,02-Sep-2014,1.025,1.025,1.025,1.025,0
AWCKOV.AX,02-Sep-2014,0.61,0.61,0.61,0.61,0
AWD.AX,02-Sep-2014,0.001,0.001,0.001,0.001,0
AWE.AX,02-Sep-2014,1.725,1.79,1.72,1.76,3797474
AWEKOD.AX,02-Sep-2014,0.585,0.585,0.585,0.585,0
AWEKOP.AX,02-Sep-2014,0.755,0.755,0.755,0.755,0
AWEKOQ.AX,02-Sep-2014,0.54,0.54,0.54,0.54,0
AWEKOS.AX,02-Sep-2014,0.6,0.6,0.6,0.6,0
AWI.AX,02-Sep-2014,0.25,0.25,0.25,0.25,0
AWN.AX,02-Sep-2014,0.98,0.99,0.98,0.99,12001
