Symbol,Date,Open,High,Low,Close,Volume
3PL.AX,16-Sep-2014,2.41,2.48,2.41,2.46,9504
8CO.AX,16-Sep-2014,0.25,0.25,0.245,0.25,195000
AAA.AX,16-Sep-2014,50.16,50.16,50.15,50.16,54770
AAC.AX,16-Sep-2014,1.24,1.255,1.24,1.25,804910
AAD.AX,16-Sep-2014,3.1,3.13,3.09,3.12,1370893
AAI.AX,16-Sep-2014,18.5,18.5,18.5,18.5,0
AAJ.AX,16-Sep-2014,0.03,0.03,0.03,0.03,0
AAK.AX,16-Sep-2014,0.002,0.002,0.002,0.002,250000
AAL.AX,16-Sep-2014,0.003,0.003,0.003,0.003,0
AAP.AX,16-Sep-2014,0.01,0.01,0.01,0.01,0
AAR.AX,16-Sep-2014,0.013,0.013,0.013,0.013,0
AAT.AX,16-Sep-2014,1.3,1.3,1.3,1.3,0
AAU.AX,16-Sep-2014,0.05,0.05,0.05,0.05,0
AAX.AX,16-Sep-2014,0.54,0.54,0.525,0.535,310898
ABC.AX,16-Sep-2014,3.36,3.38,3.29,3.32,2546060
ABCKOE.AX,16-Sep-2014,1.05,1.05,1.05,1.05,0
ABCKOP.AX,16-Sep-2014,1.365,1.365,1.365,1.365,0
ABCKOQ.AX,16-Sep-2014,0.99,0.99,0.99,0.99,0
ABP.AX,16-Sep-2014,2.74,2.74,2.64,2.64,830712
ABU.AX,16-Sep-2014,0.37,0.37,0.36,0.365,175101
ABV.AX,16-Sep-2014,0.008,0.008,0.008,0.008,0
ABVO.AX,16-Sep-2014,0.003,0.003,0.003,0.003,0
ABW.AX,16-Sep-2014,1.03,1.03,1.03,1.03,5000
ABX.AX,16-Sep-2014,0.26,0.265,0.255,0.255,125530
ABY.AX,16-Sep-2014,0.26,0.262,0.255,0.26,130697
ACB.AX,16-Sep-2014,0.068,0.068,0.068,0.068,31941
ACE.AX,16-Sep-2014,0.019,0.019,0.019,0.019,0
ACG.AX,16-Sep-2014,0.093,0.093,0.093,0.093,100000
ACK.AX,16-Sep-2014,0.3,0.3,0.3,0.3,0
ACL.AX,16-Sep-2014,0.605,0.615,0.6,0.615,251004
ACP.AX,16-Sep-2014,0.16,0.16,0.16,0.16,0
ACQ.AX,16-Sep-2014,0.9,0.91,0.895,0.91,33117
ACR.AX,16-Sep-2014,1.605,1.625,1.585,1.615,619050
ACS.AX,16-Sep-2014,0.18,0.18,0.18,0.18,0
ACU.AX,16-Sep-2014,0.001,0.001,0.001,0.001,0
ACW.AX,16-Sep-2014,0.05,0.05,0.05,0.05,200000
ADA.AX,16-Sep-2014,0.35,0.35,0.35,0.35,0
ADD.AX,16-Sep-2014,0.003,0.003,0.003,0.003,0
ADJ.AX,16-Sep-2014,0.13,0.13,0.125,0.125,3527202
ADN.AX,16-Sep-2014,0.036,0.036,0.036,0.036,2480
ADO.AX,16-Sep-2014,0.13,0.13,0.125,0.125,1298313
ADQ.AX,16-Sep-2014,0.006,0.006,0.006,0.006,328000
ADX.AX,16-Sep-2014,0.01,0.01,0.01,0.01,0
ADY.AX,16-Sep-2014,0.024,0.024,0.024,0.024,633959
AEB.AX,16-Sep-2014,0.073,0.073,0.073,0.073,0
AED.AX,16-Sep-2014,0.145,0.145,0.145,0.145,0
AEE.AX,16-Sep-2014,0.04,0.04,0.038,0.038,319550
AEF.AX,16-Sep-2014,43,43,43,43,0
AEI.AX,16-Sep-2014,0.2,0.2,0.2,0.2,0
AEJ.AX,16-Sep-2014,8,8,8,8,0
AES.AX,16-Sep-2014,0.035,0.035,0.035,0.035,0
AFA.AX,16-Sep-2014,0.2,0.2,0.2,0.2,0
AFI.AX,16-Sep-2014,6.08,6.1,6.04,6.05,178478
AFIG.AX,16-Sep-2014,116.11,116.11,116.11,116.11,0
AFJ.AX,16-Sep-2014,1.395,1.4,1.385,1.385,401538
AFR.AX,16-Sep-2014,0.07,0.07,0.068,0.068,1390720
AFT.AX,16-Sep-2014,0.001,0.001,0.001,0.001,0
AGD.AX,16-Sep-2014,0.13,0.13,0.13,0.13,0
AGE.AX,16-Sep-2014,0.042,0.042,0.041,0.041,300000
AGF.AX,16-Sep-2014,0.785,0.79,0.78,0.785,561813
AGG.AX,16-Sep-2014,2.98,3.1,2.98,3.1,1170
AGI.AX,16-Sep-2014,3.19,3.19,3.1,3.11,857500
AGJ.AX,16-Sep-2014,0.083,0.083,0.083,0.083,0
AGO.AX,16-Sep-2014,0.6,0.605,0.59,0.59,7913340
AGOKOQ.AX,16-Sep-2014,0.17,0.17,0.17,0.17,0
AGOKOS.AX,16-Sep-2014,0.073,0.073,0.073,0.073,0
AGOKOU.AX,16-Sep-2014,0.2,0.2,0.2,0.2,0
AGOKOV.AX,16-Sep-2014,0.44,0.44,0.44,0.44,0
AGR.AX,16-Sep-2014,0.043,0.043,0.043,0.043,546000
AGS.AX,16-Sep-2014,0.23,0.23,0.22,0.23,18200
AGX.AX,16-Sep-2014,0.012,0.012,0.012,0.012,250000
AGY.AX,16-Sep-2014,0.002,0.002,0.002,0.002,0
AHA.AX,16-Sep-2014,0.063,0.063,0.063,0.063,11877
