Symbol,Date,Open,High,Low,Close,Volume
3PL.AX,26-Sep-2014,2.45,2.46,2.45,2.46,95757
8CO.AX,26-Sep-2014,0.23,0.245,0.23,0.24,139037
AAA.AX,26-Sep-2014,50.2,50.22,50.2,50.2,110542
AAC.AX,26-Sep-2014,1.345,1.345,1.32,1.33,855164
AAD.AX,26-Sep-2014,3.11,3.15,3.1,3.15,805021
AAI.AX,26-Sep-2014,18.2,18.2,18.2,18.2,0
AAJ.AX,26-Sep-2014,0.035,0.035,0.035,0.035,0
AAK.AX,26-Sep-2014,0.001,0.001,0.001,0.001,0
AAL.AX,26-Sep-2014,0.002,0.002,0.002,0.002,0
AAP.AX,26-Sep-2014,0.01,0.01,0.01,0.01,0
AAR.AX,26-Sep-2014,0.01,0.01,0.01,0.01,2000
AAT.AX,26-Sep-2014,1.3,1.3,1.3,1.3,0
AAU.AX,26-Sep-2014,0.042,0.042,0.042,0.042,10000
AAX.AX,26-Sep-2014,0.52,0.525,0.51,0.51,20670
ABC.AX,26-Sep-2014,3.28,3.31,3.28,3.29,2771048
ABCKOE.AX,26-Sep-2014,1.05,1.05,1.05,1.05,0
ABCKOP.AX,26-Sep-2014,1.365,1.365,1.365,1.365,0
ABCKOQ.AX,26-Sep-2014,0.99,0.99,0.99,0.99,0
ABP.AX,26-Sep-2014,2.55,2.56,2.54,2.55,416126
ABU.AX,26-Sep-2014,0.33,0.34,0.325,0.33,117500
ABV.AX,26-Sep-2014,0.008,0.008,0.008,0.008,0
ABVO.AX,26-Sep-2014,0.003,0.003,0.003,0.003,0
ABW.AX,26-Sep-2014,1.02,1.02,1.015,1.015,49205
ABX.AX,26-Sep-2014,0.245,0.25,0.245,0.25,61684
ABY.AX,26-Sep-2014,0.255,0.255,0.255,0.255,10000
ACB.AX,26-Sep-2014,0.058,0.058,0.058,0.058,14634
ACE.AX,26-Sep-2014,0.019,0.019,0.019,0.019,0
ACG.AX,26-Sep-2014,0.094,0.094,0.094,0.094,0
ACK.AX,26-Sep-2014,0.32,0.32,0.32,0.32,0
ACL.AX,26-Sep-2014,0.622,0.64,0.62,0.63,124624
ACP.AX,26-Sep-2014,0.16,0.16,0.16,0.16,0
ACQ.AX,26-Sep-2014,0.85,0.86,0.85,0.85,38250
ACR.AX,26-Sep-2014,1.37,1.43,1.335,1.415,764148
ACS.AX,26-Sep-2014,0.16,0.16,0.16,0.16,2547
ACU.AX,26-Sep-2014,0.001,0.001,0.001,0.001,750000
ACW.AX,26-Sep-2014,0.041,0.041,0.041,0.041,0
ADA.AX,26-Sep-2014,0.35,0.35,0.35,0.35,0
ADD.AX,26-Sep-2014,0.003,0.003,0.003,0.003,0
ADJ.AX,26-Sep-2014,0.115,0.117,0.11,0.11,1699483
ADN.AX,26-Sep-2014,0.035,0.035,0.035,0.035,0
ADO.AX,26-Sep-2014,0.12,0.125,0.12,0.12,709875
ADQ.AX,26-Sep-2014,0.007,0.007,0.007,0.007,0
ADX.AX,26-Sep-2014,0.008,0.008,0.008,0.008,302000
ADY.AX,26-Sep-2014,0.024,0.024,0.024,0.024,268232
AEB.AX,26-Sep-2014,0.07,0.082,0.07,0.082,80000
