Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,16-Jun-2014,50.15,50.16,50.15,50.16,24098
AAC.AX,16-Jun-2014,1.205,1.215,1.205,1.205,115581
AAD.AX,16-Jun-2014,2.67,2.7,2.64,2.69,924326
AAI.AX,16-Jun-2014,15.5,15.55,15.5,15.55,275
AAJ.AX,16-Jun-2014,0.042,0.042,0.042,0.042,0
AAK.AX,16-Jun-2014,0.001,0.001,0.001,0.001,0
AAL.AX,16-Jun-2014,0.003,0.003,0.003,0.003,0
AAP.AX,16-Jun-2014,0.012,0.012,0.011,0.011,235400
AAR.AX,16-Jun-2014,0.014,0.014,0.014,0.014,0
AAT.AX,16-Jun-2014,1.3,1.3,1.3,1.3,0
AAU.AX,16-Jun-2014,0.061,0.061,0.061,0.061,0
AAX.AX,16-Jun-2014,0.5,0.51,0.5,0.51,356323
ABC.AX,16-Jun-2014,3.18,3.25,3.15,3.22,2287408
ABCKOP.AX,16-Jun-2014,1.365,1.365,1.365,1.365,0
ABCKOQ.AX,16-Jun-2014,0.99,0.99,0.99,0.99,0
ABP.AX,16-Jun-2014,2.48,2.5,2.47,2.5,1104237
ABU.AX,16-Jun-2014,0.018,0.018,0.017,0.018,3585134
ABV.AX,16-Jun-2014,0.007,0.008,0.007,0.008,2860956
ABVO.AX,16-Jun-2014,0.002,0.002,0.002,0.002,0
ABW.AX,16-Jun-2014,1.06,1.06,1.06,1.06,3000
ABY.AX,16-Jun-2014,0.2,0.2,0.2,0.2,52666
ACB.AX,16-Jun-2014,0.045,0.045,0.044,0.044,129258
ACE.AX,16-Jun-2014,0.019,0.019,0.019,0.019,0
ACG.AX,16-Jun-2014,0.1,0.1,0.093,0.093,431781
ACK.AX,16-Jun-2014,0.22,0.22,0.22,0.22,0
ACL.AX,16-Jun-2014,0.495,0.495,0.49,0.49,110985
ACP.AX,16-Jun-2014,0.125,0.125,0.125,0.125,0
ACQ.AX,16-Jun-2014,0.885,0.885,0.86,0.86,121461
ACR.AX,16-Jun-2014,0.92,0.94,0.885,0.935,4009687
ACS.AX,16-Jun-2014,0.19,0.19,0.19,0.19,0
ACU.AX,16-Jun-2014,0.001,0.001,0.001,0.001,0
ACW.AX,16-Jun-2014,0.021,0.021,0.021,0.021,0
ADA.AX,16-Jun-2014,0.28,0.28,0.28,0.28,2000
ADD.AX,16-Jun-2014,0.002,0.002,0.002,0.002,0
ADJ.AX,16-Jun-2014,0.105,0.105,0.093,0.096,1993906
ADN.AX,16-Jun-2014,0.041,0.041,0.04,0.04,213603
ADO.AX,16-Jun-2014,0.2,0.2,0.185,0.19,4218798
ADQ.AX,16-Jun-2014,0.012,0.012,0.012,0.012,100000
ADX.AX,16-Jun-2014,0.012,0.012,0.012,0.012,116667
ADY.AX,16-Jun-2014,0.013,0.013,0.012,0.012,73466
AEB.AX,16-Jun-2014,0.088,0.092,0.084,0.092,145654
AED.AX,16-Jun-2014,0.145,0.145,0.145,0.145,0
AEE.AX,16-Jun-2014,0.02,0.02,0.019,0.019,124000
AEF.AX,16-Jun-2014,34.65,34.65,34.65,34.65,0
AEI.AX,16-Jun-2014,0.095,0.095,0.095,0.095,4870
AEJ.AX,16-Jun-2014,8,8,8,8,0
AES.AX,16-Jun-2014,0.035,0.035,0.035,0.035,0
AFA.AX,16-Jun-2014,0.19,0.19,0.19,0.19,1700
AFI.AX,16-Jun-2014,6.02,6.06,6.02,6.03,369476
AFIG.AX,16-Jun-2014,117.51,117.7,117.51,117.7,820
AFJ.AX,16-Jun-2014,1.29,1.29,1.265,1.265,15888
AFR.AX,16-Jun-2014,0.086,0.086,0.083,0.083,430500
AFT.AX,16-Jun-2014,0.001,0.001,0.001,0.001,0
AGD.AX,16-Jun-2014,0.065,0.065,0.065,0.065,0
AGE.AX,16-Jun-2014,0.035,0.04,0.035,0.04,200000
