Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,01-Apr-2014,50.08,50.08,50.07,50.08,78221
AAC.AX,01-Apr-2014,1.25,1.265,1.24,1.255,353302
AAD.AX,01-Apr-2014,2.48,2.495,2.46,2.48,2444422
AAI.AX,01-Apr-2014,13.5,13.5,13.5,13.5,0
AAJ.AX,01-Apr-2014,0.024,0.024,0.024,0.024,0
AAK.AX,01-Apr-2014,0.001,0.001,0.001,0.001,0
AAL.AX,01-Apr-2014,0.003,0.003,0.003,0.003,0
AAP.AX,01-Apr-2014,0.012,0.012,0.012,0.012,0
AAR.AX,01-Apr-2014,0.016,0.016,0.016,0.016,0
AAT.AX,01-Apr-2014,1.3,1.3,1.3,1.3,0
AAU.AX,01-Apr-2014,0.082,0.085,0.082,0.082,253175
AAX.AX,01-Apr-2014,0.59,0.595,0.585,0.59,643009
ABC.AX,01-Apr-2014,4.03,4.03,3.93,3.98,1861620
ABCKOP.AX,01-Apr-2014,1.365,1.365,1.365,1.365,0
ABCKOQ.AX,01-Apr-2014,0.99,0.99,0.99,0.99,0
ABP.AX,01-Apr-2014,2.35,2.35,2.31,2.32,428297
ABU.AX,01-Apr-2014,0.025,0.026,0.024,0.024,2429515
ABV.AX,01-Apr-2014,0.009,0.009,0.009,0.009,0
ABW.AX,01-Apr-2014,1.06,1.06,1.06,1.06,47169
ABY.AX,01-Apr-2014,0.295,0.295,0.295,0.295,0
ACB.AX,01-Apr-2014,0.062,0.062,0.062,0.062,0
ACE.AX,01-Apr-2014,0.019,0.019,0.019,0.019,0
ACG.AX,01-Apr-2014,0.115,0.115,0.1,0.1,1839834
ACK.AX,01-Apr-2014,0.22,0.22,0.22,0.22,5500
ACL.AX,01-Apr-2014,0.53,0.535,0.525,0.53,2175349
ACP.AX,01-Apr-2014,0.1,0.1,0.1,0.1,0
ACR.AX,01-Apr-2014,1.725,1.74,1.697,1.71,731057
ACS.AX,01-Apr-2014,0.195,0.195,0.195,0.195,0
ACU.AX,01-Apr-2014,0.001,0.001,0.001,0.001,0
ACW.AX,01-Apr-2014,0.04,0.04,0.04,0.04,211665
ADA.AX,01-Apr-2014,0.39,0.39,0.39,0.39,500
ADD.AX,01-Apr-2014,0.003,0.003,0.003,0.003,0
ADJ.AX,01-Apr-2014,0.075,0.076,0.073,0.075,1023329
ADN.AX,01-Apr-2014,0.056,0.056,0.056,0.056,12790
ADO.AX,01-Apr-2014,0.25,0.25,0.217,0.22,8209106
ADQ.AX,01-Apr-2014,0.011,0.011,0.011,0.011,549101
ADX.AX,01-Apr-2014,0.012,0.012,0.012,0.012,6667
ADY.AX,01-Apr-2014,0.013,0.013,0.013,0.013,11600
AEB.AX,01-Apr-2014,0.13,0.13,0.125,0.125,98400
AED.AX,01-Apr-2014,0.145,0.145,0.145,0.145,0
AEE.AX,01-Apr-2014,0.038,0.038,0.038,0.038,60000
AEF.AX,01-Apr-2014,31,31.05,31,31.05,427
