Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,24-Jan-2014,50.19,50.2,50.18,50.18,101725
AAC.AX,24-Jan-2014,1.23,1.245,1.225,1.245,349513
AAD.AX,24-Jan-2014,2.01,2.03,2,2,1223986
AAI.AX,24-Jan-2014,13.7,13.7,13.7,13.7,0
AAJ.AX,24-Jan-2014,0.016,0.016,0.016,0.016,0
AAK.AX,24-Jan-2014,0.001,0.001,0.001,0.001,0
AAL.AX,24-Jan-2014,0.002,0.002,0.002,0.002,0
AAP.AX,24-Jan-2014,0.013,0.013,0.013,0.013,0
AAR.AX,24-Jan-2014,0.03,0.03,0.03,0.03,50000
AAT.AX,24-Jan-2014,1.3,1.3,0.013,1.3,0
AAU.AX,24-Jan-2014,0.065,0.065,0.065,0.065,0
AAX.AX,24-Jan-2014,0.68,0.69,0.67,0.68,361382
ABC.AX,24-Jan-2014,3.67,3.72,3.66,3.68,567322
ABCKOA.AX,24-Jan-2014,0.66,0.66,0.66,0.66,0
ABCKOP.AX,24-Jan-2014,1.1,1.1,1.1,1.1,0
ABP.AX,24-Jan-2014,2.27,2.28,2.25,2.27,247529
ABU.AX,24-Jan-2014,0.028,0.028,0.027,0.028,5806019
ABV.AX,24-Jan-2014,0.015,0.015,0.015,0.015,0
ABW.AX,24-Jan-2014,1.06,1.065,1.06,1.065,100000
ABY.AX,24-Jan-2014,0.34,0.3475,0.34,0.345,158007
ACB.AX,24-Jan-2014,0.055,0.055,0.055,0.055,37313
ACE.AX,24-Jan-2014,0.019,0.019,0.019,0.019,0
ACG.AX,24-Jan-2014,0.14,0.145,0.13,0.135,2177327
ACK.AX,24-Jan-2014,0.22,0.22,0.22,0.22,100000
ACL.AX,24-Jan-2014,0.59,0.595,0.57,0.57,66960
ACP.AX,24-Jan-2014,0.14,0.14,0.14,0.14,0
ACR.AX,24-Jan-2014,2.38,2.45,2.36,2.37,1159750
ACS.AX,24-Jan-2014,0.18,0.18,0.18,0.18,0
ACU.AX,24-Jan-2014,0.001,0.001,0.001,0.001,0
ACW.AX,24-Jan-2014,0.027,0.027,0.027,0.027,0
ADA.AX,24-Jan-2014,0.49,0.49,0.49,0.49,0
ADD.AX,24-Jan-2014,0.005,0.005,0.005,0.005,0
ADJ.AX,24-Jan-2014,0.125,0.125,0.12,0.12,1864207
ADN.AX,24-Jan-2014,0.066,0.066,0.066,0.066,1883
ADO.AX,24-Jan-2014,0.18,0.185,0.18,0.18,512223
ADQ.AX,24-Jan-2014,0.012,0.012,0.012,0.012,15000
ADX.AX,24-Jan-2014,0.016,0.016,0.016,0.016,0
ADY.AX,24-Jan-2014,0.013,0.013,0.013,0.013,0
AEB.AX,24-Jan-2014,0.185,0.185,0.18,0.18,55000
AED.AX,24-Jan-2014,0.145,0.145,0.145,0.145,0
AEE.AX,24-Jan-2014,0.04,0.04,0.04,0.04,15000
AEF.AX,24-Jan-2014,29.6,29.6,29.6,29.6,1128
AEI.AX,24-Jan-2014,0.14,0.14,0.14,0.14,49888
AEJ.AX,24-Jan-2014,8,8,8,8,0
AES.AX,24-Jan-2014,0.035,0.035,0.035,0.035,0
AFA.AX,24-Jan-2014,0.1,0.1,0.1,0.1,8000
AFI.AX,24-Jan-2014,6.21,6.24,6.18,6.18,304675
AFIG.AX,24-Jan-2014,119,119,118.62,118.62,1433
AFJ.AX,24-Jan-2014,1.37,1.4,1.37,1.4,53565
AFR.AX,24-Jan-2014,0.12,0.12,0.11,0.11,941700
AFT.AX,24-Jan-2014,0.001,0.001,0.001,0.001,0
AGD.AX,24-Jan-2014,0.12,0.12,0.12,0.12,0
AGE.AX,24-Jan-2014,0.063,0.063,0.063,0.063,37500
AGF.AX,24-Jan-2014,0.8,0.805,0.79,0.8,584885
AGG.AX,24-Jan-2014,3.13,3.18,3.1,3.1,12220
AGI.AX,24-Jan-2014,4.33,4.42,4.32,4.34,75754
AGJ.AX,24-Jan-2014,0.11,0.11,0.11,0.11,59629
AGO.AX,24-Jan-2014,0.93,0.955,0.925,0.95,16893276
AGOKOS.AX,24-Jan-2014,0.33,0.33,0.33,0.33,0
AGOKOU.AX,24-Jan-2014,0.325,0.325,0.325,0.325,0
AGOKOV.AX,24-Jan-2014,0.175,0.175,0.175,0.175,0
AGR.AX,24-Jan-2014,0.062,0.062,0.062,0.062,135267
AGS.AX,24-Jan-2014,0.155,0.175,0.155,0.165,1122803
AGX.AX,24-Jan-2014,0.028,0.03,0.028,0.03,1060000
AGY.AX,24-Jan-2014,0.031,0.031,0.031,0.031,0
AHA.AX,24-Jan-2014,0.045,0.045,0.045,0.045,20000
AHD.AX,24-Jan-2014,8.15,8.15,8.11,8.11,4803
AHK.AX,24-Jan-2014,0.095,0.095,0.095,0.095,0
AHN.AX,24-Jan-2014,0.035,0.035,0.035,0.035,0
AHQ.AX,24-Jan-2014,0.015,0.015,0.015,0.015,0
AHR.AX,24-Jan-2014,0.19,0.19,0.19,0.19,0
AHZ.AX,24-Jan-2014,0.155,0.16,0.155,0.155,959621
AIA.AX,24-Jan-2014,3.41,3.45,3.38,3.45,460521
AIB.AX,24-Jan-2014,0.895,0.895,0.895,0.895,7000
AIK.AX,24-Jan-2014,0.081,0.081,0.08,0.081,135114
AIO.AX,24-Jan-2014,5.63,5.71,5.59,5.66,2244213
AIOKOR.AX,24-Jan-2014,1.485,1.485,1.485,1.485,0
AIQ.AX,24-Jan-2014,0.22,0.22,0.22,0.22,50000
AIR.AX,24-Jan-2014,0.135,0.135,0.135,0.135,10000
AIV.AX,24-Jan-2014,0.012,0.012,0.011,0.011,10800
AIY.AX,24-Jan-2014,0.026,0.026,0.026,0.026,0
AIZ.AX,24-Jan-2014,1.61,1.61,1.61,1.61,0
AJA.AX,24-Jan-2014,3.98,3.98,3.91,3.95,108870
AJC.AX,24-Jan-2014,0.01,0.01,0.01,0.01,105885
AJD.AX,24-Jan-2014,1.05,1.05,1.05,1.05,33197
AJJ.AX,24-Jan-2014,0.11,0.11,0.11,0.11,0
AJL.AX,24-Jan-2014,1.15,1.15,1.11,1.13,29732
AJM.AX,24-Jan-2014,0.165,0.165,0.165,0.165,22212
AJO.AX,24-Jan-2014,1.79,1.79,1.79,1.79,0
AJQ.AX,24-Jan-2014,0.18,0.18,0.175,0.175,65095
AJR.AX,24-Jan-2014,0.004,0.006,0.004,0.004,2449333
AJX.AX,24-Jan-2014,0.17,0.17,0.17,0.17,0
AJY.AX,24-Jan-2014,0.245,0.245,0.245,0.245,0
AKF.AX,24-Jan-2014,0.185,0.185,0.185,0.185,0
AKG.AX,24-Jan-2014,0.95,0.95,0.95,0.95,15000
AKK.AX,24-Jan-2014,0.013,0.013,0.013,0.013,3212500
AKM.AX,24-Jan-2014,0.052,0.055,0.052,0.055,71000
AKP.AX,24-Jan-2014,3.51,3.51,3.51,3.51,0
AKY.AX,24-Jan-2014,81.03,81.03,81.03,81.03,200
ALA.AX,24-Jan-2014,0.26,0.265,0.255,0.26,396561
ALF.AX,24-Jan-2014,1.67,1.675,1.655,1.66,292198
ALK.AX,24-Jan-2014,0.425,0.43,0.42,0.42,135593
ALL.AX,24-Jan-2014,4.49,4.49,4.38,4.4,984956
ALLKOD.AX,24-Jan-2014,2.42,2.42,2.42,2.42,0
ALLKOS.AX,24-Jan-2014,1.19,1.19,1.19,1.19,0
ALQ.AX,24-Jan-2014,8.37,8.51,8.36,8.37,522247
ALQKOB.AX,24-Jan-2014,1.75,1.75,1.75,1.75,0
ALR.AX,24-Jan-2014,1.32,1.365,1.32,1.365,33000
ALT.AX,24-Jan-2014,0.027,0.028,0.027,0.028,1786642
ALU.AX,24-Jan-2014,2.5,2.55,2.49,2.49,327066
ALY.AX,24-Jan-2014,0.025,0.025,0.024,0.024,12500
AMA.AX,24-Jan-2014,0.335,0.34,0.325,0.33,2590673
AMB.AX,24-Jan-2014,0.18,0.18,0.18,0.18,0
AMC.AX,24-Jan-2014,10.7,10.86,10.55,10.73,5216779
AMCKOC.AX,24-Jan-2014,1.515,1.515,1.515,1.515,0
AMCKOQ.AX,24-Jan-2014,2.08,2.08,2.08,2.08,0
AMH.AX,24-Jan-2014,0.9,0.9,0.9,0.9,3794
AMI.AX,24-Jan-2014,0.25,0.25,0.24,0.25,133500
AMO.AX,24-Jan-2014,0.2,0.2,0.2,0.2,0
AMP.AX,24-Jan-2014,4.37,4.38,4.33,4.33,9646794
AMPHA.AX,24-Jan-2014,101.2,101.29,101.02,101.29,9883
AMPKOA.AX,24-Jan-2014,1.035,1.035,1.035,1.035,0
AMPKOV.AX,24-Jan-2014,0.87,0.87,0.87,0.87,0
AMPLOC.AX,24-Jan-2014,0.645,0.645,0.645,0.645,0
AMPLOE.AX,24-Jan-2014,0.6,0.6,0.6,0.6,0
AMPLOR.AX,24-Jan-2014,0.605,0.605,0.605,0.605,0
AMT.AX,24-Jan-2014,0.05,0.05,0.05,0.05,0
ANB.AX,24-Jan-2014,0.24,0.24,0.24,0.24,0
ANG.AX,24-Jan-2014,3.55,3.58,3.46,3.46,67167
ANI.AX,24-Jan-2014,2.06,2.07,2.05,2.07,59351
ANN.AX,24-Jan-2014,19.58,19.965,19.55,19.68,768933
