Symbol,Date,Open,High,Low,Close,Volume
3PL.AX,30-Sep-2014,2.445,2.46,2.43,2.46,18644
8CO.AX,30-Sep-2014,0.235,0.235,0.235,0.235,0
AAA.AX,30-Sep-2014,50.23,50.23,50.21,50.21,101136
AAC.AX,30-Sep-2014,1.325,1.33,1.32,1.32,550301
AAD.AX,30-Sep-2014,3.09,3.11,3.04,3.1,838134
AAI.AX,30-Sep-2014,18.2,18.2,18.2,18.2,0
AAJ.AX,30-Sep-2014,0.03,0.03,0.03,0.03,50000
AAK.AX,30-Sep-2014,0.001,0.001,0.001,0.001,231500
AAL.AX,30-Sep-2014,0.002,0.002,0.002,0.002,0
AAP.AX,30-Sep-2014,0.01,0.01,0.01,0.01,0
AAR.AX,30-Sep-2014,0.011,0.011,0.01,0.01,202000
AAT.AX,30-Sep-2014,1.3,1.3,1.3,1.3,0
AAU.AX,30-Sep-2014,0.04,0.04,0.04,0.04,0
AAX.AX,30-Sep-2014,0.51,0.515,0.51,0.51,19363
ABC.AX,30-Sep-2014,3.24,3.265,3.21,3.21,1525251
ABCKOE.AX,30-Sep-2014,1.05,1.05,1.05,1.05,0
ABCKOP.AX,30-Sep-2014,1.365,1.365,1.365,1.365,0
ABCKOQ.AX,30-Sep-2014,0.99,0.99,0.99,0.99,0
ABP.AX,30-Sep-2014,2.57,2.59,2.55,2.56,691788
ABU.AX,30-Sep-2014,0.33,0.33,0.32,0.325,312890
ABV.AX,30-Sep-2014,0.007,0.007,0.007,0.007,500000
ABVO.AX,30-Sep-2014,0.003,0.003,0.003,0.003,0
ABW.AX,30-Sep-2014,1.02,1.02,1.02,1.02,90300
ABX.AX,30-Sep-2014,0.245,0.25,0.245,0.245,266446
ABY.AX,30-Sep-2014,0.255,0.255,0.25,0.25,90000
ACB.AX,30-Sep-2014,0.058,0.058,0.058,0.058,7000
ACE.AX,30-Sep-2014,0.019,0.019,0.019,0.019,0
ACG.AX,30-Sep-2014,0.092,0.092,0.092,0.092,0
ACK.AX,30-Sep-2014,0.3,0.3,0.3,0.3,0
ACL.AX,30-Sep-2014,0.665,0.675,0.66,0.665,463168
ACP.AX,30-Sep-2014,0.14,0.14,0.14,0.14,10000
ACQ.AX,30-Sep-2014,0.865,0.865,0.865,0.865,10000
ACR.AX,30-Sep-2014,1.46,1.56,1.445,1.54,1339844
ACS.AX,30-Sep-2014,0.16,0.16,0.16,0.16,0
ACU.AX,30-Sep-2014,0.001,0.001,0.001,0.001,0
ACW.AX,30-Sep-2014,0.042,0.042,0.04,0.04,940835
ADA.AX,30-Sep-2014,0.35,0.35,0.35,0.35,0
ADD.AX,30-Sep-2014,0.003,0.003,0.003,0.003,0
ADJ.AX,30-Sep-2014,0.125,0.125,0.115,0.115,4019721
ADN.AX,30-Sep-2014,0.034,0.034,0.034,0.034,61070
ADO.AX,30-Sep-2014,0.125,0.145,0.122,0.145,3097282
ADQ.AX,30-Sep-2014,0.007,0.007,0.007,0.007,204307
ADX.AX,30-Sep-2014,0.008,0.008,0.008,0.008,1075734
ADY.AX,30-Sep-2014,0.027,0.029,0.025,0.025,1353751
AEB.AX,30-Sep-2014,0.07,0.07,0.066,0.066,325000
AED.AX,30-Sep-2014,0.145,0.145,0.145,0.145,0
AEE.AX,30-Sep-2014,0.031,0.031,0.031,0.031,314306
AEF.AX,30-Sep-2014,46,46,46,46,161
