Symbol,Date,Open,High,Low,Close,Volume
3PL.AX,10-Sep-2014,2.51,2.52,2.49,2.51,33598
8CO.AX,10-Sep-2014,0.27,0.27,0.265,0.27,60000
AAA.AX,10-Sep-2014,50.14,50.14,50.13,50.14,46740
AAC.AX,10-Sep-2014,1.24,1.25,1.22,1.25,759026
AAD.AX,10-Sep-2014,3.16,3.21,3.16,3.2,1616222
AAI.AX,10-Sep-2014,18.5,19.5,18.5,19.5,991
AAJ.AX,10-Sep-2014,0.03,0.03,0.03,0.03,0
AAK.AX,10-Sep-2014,0.002,0.002,0.002,0.002,2000000
AAL.AX,10-Sep-2014,0.003,0.003,0.003,0.003,0
AAP.AX,10-Sep-2014,0.01,0.01,0.01,0.01,289764
AAR.AX,10-Sep-2014,0.011,0.011,0.011,0.011,0
AAT.AX,10-Sep-2014,1.3,1.3,1.3,1.3,0
AAU.AX,10-Sep-2014,0.05,0.05,0.05,0.05,0
AAX.AX,10-Sep-2014,0.55,0.57,0.54,0.54,81108
ABC.AX,10-Sep-2014,3.52,3.555,3.51,3.52,976158
ABCKOE.AX,10-Sep-2014,1.05,1.05,1.05,1.05,0
ABCKOP.AX,10-Sep-2014,1.365,1.365,1.365,1.365,0
ABCKOQ.AX,10-Sep-2014,0.99,0.99,0.99,0.99,0
ABP.AX,10-Sep-2014,2.75,2.76,2.71,2.71,709033
ABU.AX,10-Sep-2014,0.38,0.385,0.38,0.38,94068
ABV.AX,10-Sep-2014,0.008,0.008,0.008,0.008,643400
ABVO.AX,10-Sep-2014,0.003,0.003,0.003,0.003,0
ABW.AX,10-Sep-2014,1.035,1.035,1.035,1.035,63312
ABX.AX,10-Sep-2014,0.25,0.265,0.25,0.26,573520
ABY.AX,10-Sep-2014,0.275,0.275,0.27,0.27,57039
ACB.AX,10-Sep-2014,0.069,0.069,0.069,0.069,0
ACE.AX,10-Sep-2014,0.019,0.019,0.019,0.019,0
ACG.AX,10-Sep-2014,0.09,0.09,0.09,0.09,10000
ACK.AX,10-Sep-2014,0.3,0.3,0.3,0.3,0
ACL.AX,10-Sep-2014,0.61,0.62,0.61,0.615,399353
ACP.AX,10-Sep-2014,0.16,0.16,0.16,0.16,0
ACQ.AX,10-Sep-2014,0.91,0.91,0.9,0.9,56000
ACR.AX,10-Sep-2014,1.655,1.67,1.575,1.58,1408527
ACS.AX,10-Sep-2014,0.18,0.18,0.18,0.18,0
ACU.AX,10-Sep-2014,0.001,0.001,0.001,0.001,2913000
ACW.AX,10-Sep-2014,0.048,0.048,0.048,0.048,475000
ADA.AX,10-Sep-2014,0.35,0.35,0.35,0.35,0
ADD.AX,10-Sep-2014,0.003,0.003,0.003,0.003,35000
ADJ.AX,10-Sep-2014,0.135,0.137,0.135,0.135,396287
ADN.AX,10-Sep-2014,0.04,0.041,0.04,0.041,48000
