Symbol,Date,Open,High,Low,Close,Volume
AAA.AX,02-Apr-2014,50.09,50.09,50.08,50.09,40836
AAC.AX,02-Apr-2014,1.25,1.26,1.25,1.255,174771
AAD.AX,02-Apr-2014,2.49,2.52,2.48,2.52,971443
AAI.AX,02-Apr-2014,13.5,13.5,13.5,13.5,0
AAJ.AX,02-Apr-2014,0.024,0.024,0.024,0.024,0
AAK.AX,02-Apr-2014,0.001,0.001,0.001,0.001,0
AAL.AX,02-Apr-2014,0.003,0.003,0.003,0.003,0
AAP.AX,02-Apr-2014,0.012,0.012,0.012,0.012,0
AAR.AX,02-Apr-2014,0.014,0.014,0.014,0.014,386001
AAT.AX,02-Apr-2014,1.3,1.3,1.3,1.3,0
AAU.AX,02-Apr-2014,0.081,0.081,0.08,0.081,134000
AAX.AX,02-Apr-2014,0.585,0.59,0.57,0.57,67733
ABC.AX,02-Apr-2014,4,4.005,3.94,3.99,1881917
ABCKOP.AX,02-Apr-2014,1.365,1.365,1.365,1.365,0
ABCKOQ.AX,02-Apr-2014,0.99,0.99,0.99,0.99,0
ABP.AX,02-Apr-2014,2.34,2.36,2.33,2.34,525172
ABU.AX,02-Apr-2014,0.025,0.025,0.024,0.024,1298217
ABV.AX,02-Apr-2014,0.009,0.009,0.009,0.009,0
ABW.AX,02-Apr-2014,1.06,1.06,1.055,1.06,144378
ABY.AX,02-Apr-2014,0.295,0.295,0.295,0.295,0
ACB.AX,02-Apr-2014,0.052,0.054,0.05,0.052,162507
ACE.AX,02-Apr-2014,0.019,0.019,0.019,0.019,0
ACG.AX,02-Apr-2014,0.1,0.115,0.1,0.115,268099
ACK.AX,02-Apr-2014,0.23,0.23,0.23,0.23,78234
ACL.AX,02-Apr-2014,0.53,0.53,0.525,0.525,449315
ACP.AX,02-Apr-2014,0.1,0.1,0.1,0.1,0
ACR.AX,02-Apr-2014,1.72,1.725,1.69,1.7,1252907
ACS.AX,02-Apr-2014,0.195,0.195,0.195,0.195,0
ACU.AX,02-Apr-2014,0.001,0.001,0.001,0.001,0
ACW.AX,02-Apr-2014,0.044,0.044,0.039,0.039,146776
ADA.AX,02-Apr-2014,0.39,0.39,0.39,0.39,0
