Symbol,Date,Open,High,Low,Close,Volume
1PG.AX,16-Feb-2015,1.13,1.19,1.1,1.18,602523
3PL.AX,16-Feb-2015,2.39,2.41,2.3,2.3,52528
8CO.AX,16-Feb-2015,0.23,0.235,0.22,0.22,34708
8IH.AX,16-Feb-2015,0.41,0.41,0.385,0.385,68400
AAA.AX,16-Feb-2015,50.15,50.15,50.14,50.14,45947
AAC.AX,16-Feb-2015,1.51,1.555,1.505,1.55,696152
AAD.AX,16-Feb-2015,2.74,2.81,2.73,2.79,664500
AADKOB.AX,16-Feb-2015,0.765,0.765,0.765,0.765,0
AADKOQ.AX,16-Feb-2015,0.59,0.59,0.59,0.59,0
AAI.AX,16-Feb-2015,22.4,22.4,22.4,22.4,0
AAJ.AX,16-Feb-2015,0.009,0.009,0.009,0.009,0
AAK.AX,16-Feb-2015,0.001,0.001,0.001,0.001,0
AAL.AX,16-Feb-2015,0.002,0.002,0.002,0.002,15000
AAP.AX,16-Feb-2015,0.01,0.01,0.01,0.01,0
AAR.AX,16-Feb-2015,0.011,0.012,0.011,0.012,122816
AAT.AX,16-Feb-2015,1.3,1.3,1.3,1.3,0
AAU.AX,16-Feb-2015,0.052,0.052,0.052,0.052,0
AAX.AX,16-Feb-2015,0.415,0.415,0.4,0.415,125694
AB1.AX,16-Feb-2015,0.17,0.17,0.17,0.17,10000
ABC.AX,16-Feb-2015,3.9,3.93,3.89,3.9,1092690
ABCKOE.AX,16-Feb-2015,1.235,1.235,1.235,1.235,0
ABCKOP.AX,16-Feb-2015,0.815,0.815,0.815,0.815,0
ABCKOQ.AX,16-Feb-2015,1.075,1.075,1.075,1.075,0
ABL.AX,16-Feb-2015,0.03,0.031,0.03,0.031,42553
ABP.AX,16-Feb-2015,3.27,3.28,3.19,3.2,515061
ABU.AX,16-Feb-2015,0.28,0.285,0.27,0.27,223000
ABV.AX,16-Feb-2015,0.007,0.007,0.007,0.007,0
ABVO.AX,16-Feb-2015,0.003,0.003,0.003,0.003,0
ABW.AX,16-Feb-2015,0.965,0.97,0.965,0.97,57286
ABX.AX,16-Feb-2015,0.29,0.3,0.29,0.3,31900
ABY.AX,16-Feb-2015,0.18,0.195,0.18,0.195,600412
ACB.AX,16-Feb-2015,0.05,0.05,0.05,0.05,11161
ACE.AX,16-Feb-2015,0.019,0.019,0.019,0.019,0
ACG.AX,16-Feb-2015,0.1,0.1,0.1,0.1,14000
ACK.AX,16-Feb-2015,0.38,0.38,0.38,0.38,0
