Symbol,Date,Open,High,Low,Close,Volume
1PG.AX,29-Sep-2015,4.55,4.71,4.55,4.65,201823
1ST.AX,29-Sep-2015,0.12,0.12,0.11,0.11,48000
3DM.AX,29-Sep-2015,0.079,0.08,0.079,0.08,360381
3PL.AX,29-Sep-2015,1.87,1.9,1.85,1.865,1554421
88E.AX,29-Sep-2015,0.014,0.014,0.014,0.014,594357
88EO.AX,29-Sep-2015,0.005,0.006,0.005,0.005,4750000
8CO.AX,29-Sep-2015,0.2,0.2,0.2,0.2,0
8IH.AX,29-Sep-2015,0.8,0.8,0.79,0.79,15500
A2M.AX,29-Sep-2015,0.645,0.645,0.637,0.64,621472
AAA.AX,29-Sep-2015,50.17,50.19,50.16,50.19,205757
AAC.AX,29-Sep-2015,1.295,1.3,1.27,1.27,2270081
AACKOA.AX,29-Sep-2015,0.47,0.47,0.47,0.47,0
AACKOB.AX,29-Sep-2015,0.27,0.27,0.27,0.27,0
AAD.AX,29-Sep-2015,2.74,2.76,2.68,2.7,2649056
AADKOB.AX,29-Sep-2015,0.3,0.3,0.3,0.3,0
AADKOC.AX,29-Sep-2015,0.57,0.57,0.57,0.57,0
AADKOP.AX,29-Sep-2015,1.095,1.095,1.095,1.095,15000
AADKOQ.AX,29-Sep-2015,0.77,0.77,0.77,0.77,0
AAI.AX,29-Sep-2015,13.5,13.5,13.5,13.5,64
AAJ.AX,29-Sep-2015,0.006,0.006,0.006,0.006,0
AAK.AX,29-Sep-2015,0.001,0.001,0.001,0.001,0
AAL.AX,29-Sep-2015,0.002,0.002,0.002,0.002,0
AAP.AX,29-Sep-2015,0.012,0.012,0.012,0.012,0
AAR.AX,29-Sep-2015,0.01,0.01,0.01,0.01,0
AAT.AX,29-Sep-2015,1.3,1.3,1.3,1.3,0
AAU.AX,29-Sep-2015,0.033,0.033,0.033,0.033,0
AAX.AX,29-Sep-2015,0.3,0.3,0.29,0.29,9226
AB1.AX,29-Sep-2015,0.18,0.18,0.17,0.17,50047
