Symbol,Date,Open,High,Low,Close,Volume
1PG.AX,13-Mar-2015,1.78,1.83,1.695,1.73,550326
3DM.AX,13-Mar-2015,0.14,0.15,0.135,0.135,6012930
3PL.AX,13-Mar-2015,2.46,2.47,2.43,2.43,16206
88E.AX,13-Mar-2015,0.009,0.009,0.009,0.009,0
88EO.AX,13-Mar-2015,0.002,0.002,0.002,0.002,3800000
8CO.AX,13-Mar-2015,0.21,0.21,0.21,0.21,0
8IH.AX,13-Mar-2015,0.465,0.465,0.46,0.46,60957
AAA.AX,13-Mar-2015,50.14,50.15,50.13,50.14,81490
AAC.AX,13-Mar-2015,1.585,1.61,1.582,1.595,979299
AAD.AX,13-Mar-2015,2.11,2.15,2.07,2.14,6367308
AADKOB.AX,13-Mar-2015,0.45,0.45,0.45,0.45,0
AADKOC.AX,13-Mar-2015,0.455,0.455,0.455,0.455,20000
AADKOP.AX,13-Mar-2015,0.365,0.365,0.365,0.365,0
AADKOQ.AX,13-Mar-2015,0.59,0.59,0.59,0.59,0
AAI.AX,13-Mar-2015,23.8,23.8,23.8,23.8,0
AAJ.AX,13-Mar-2015,0.01,0.01,0.01,0.01,0
AAK.AX,13-Mar-2015,0.001,0.001,0.001,0.001,0
AAL.AX,13-Mar-2015,0.002,0.002,0.002,0.002,0
AAP.AX,13-Mar-2015,0.01,0.01,0.01,0.01,0
AAR.AX,13-Mar-2015,0.012,0.012,0.012,0.012,0
AAT.AX,13-Mar-2015,1.3,1.3,1.3,1.3,0
AAU.AX,13-Mar-2015,0.051,0.051,0.051,0.051,0
AAX.AX,13-Mar-2015,0.315,0.325,0.315,0.315,54296
AB1.AX,13-Mar-2015,0.22,0.225,0.22,0.225,3359
ABC.AX,13-Mar-2015,4.42,4.44,4.37,4.41,3491414
ABCKOE.AX,13-Mar-2015,1.59,1.59,1.59,1.59,0
ABCKOP.AX,13-Mar-2015,0.815,0.815,0.815,0.815,0
ABCKOQ.AX,13-Mar-2015,1.075,1.075,1.075,1.075,0
ABL.AX,13-Mar-2015,0.035,0.035,0.035,0.035,0
ABP.AX,13-Mar-2015,3.04,3.04,2.96,2.97,603086
ABU.AX,13-Mar-2015,0.225,0.23,0.22,0.23,584756
ABV.AX,13-Mar-2015,0.006,0.006,0.006,0.006,0
ABVO.AX,13-Mar-2015,0.003,0.003,0.003,0.003,0
ABW.AX,13-Mar-2015,0.98,0.98,0.98,0.98,19474
ABX.AX,13-Mar-2015,0.275,0.275,0.265,0.27,78181
ABY.AX,13-Mar-2015,0.18,0.18,0.18,0.18,0
ACB.AX,13-Mar-2015,0.04,0.04,0.04,0.04,0
ACE.AX,13-Mar-2015,0.019,0.019,0.019,0.019,0
ACG.AX,13-Mar-2015,0.215,0.22,0.19,0.21,2942675
ACK.AX,13-Mar-2015,0.44,0.44,0.44,0.44,0
ACL.AX,13-Mar-2015,0.058,0.058,0.056,0.056,366900
ACO.AX,13-Mar-2015,1.9,1.95,1.9,1.95,77500
ACP.AX,13-Mar-2015,0.2,0.2,0.2,0.2,0
ACQ.AX,13-Mar-2015,0.79,0.8,0.77,0.8,90526
ACQO.AX,13-Mar-2015,0.004,0.004,0.004,0.004,0
ACR.AX,13-Mar-2015,0.815,0.85,0.805,0.815,796219
ACS.AX,13-Mar-2015,0.13,0.13,0.13,0.13,0
ACU.AX,13-Mar-2015,0.025,0.025,0.025,0.025,0
ACW.AX,13-Mar-2015,0.088,0.089,0.085,0.085,1399552
ACWOA.AX,13-Mar-2015,0.005,0.005,0.005,0.005,0
ACX.AX,13-Mar-2015,1.9,1.9,1.85,1.85,18964
ADA.AX,13-Mar-2015,0.355,0.355,0.355,0.355,0
ADD.AX,13-Mar-2015,0.025,0.025,0.025,0.025,0
ADJ.AX,13-Mar-2015,0.092,0.093,0.091,0.091,135390
ADN.AX,13-Mar-2015,0.026,0.026,0.026,0.026,100000
ADNO.AX,13-Mar-2015,0.005,0.005,0.005,0.005,0
ADO.AX,13-Mar-2015,0.096,0.096,0.094,0.094,789023
ADQ.AX,13-Mar-2015,0.011,0.011,0.011,0.011,0
ADV.AX,13-Mar-2015,0.007,0.007,0.006,0.007,2333651
ADX.AX,13-Mar-2015,0.004,0.004,0.004,0.004,170000
ADY.AX,13-Mar-2015,0.029,0.029,0.029,0.029,16000
AEB.AX,13-Mar-2015,0.06,0.06,0.06,0.06,20000
AED.AX,13-Mar-2015,0.145,0.145,0.145,0.145,0
AEE.AX,13-Mar-2015,0.027,0.027,0.027,0.027,0
AEF.AX,13-Mar-2015,42,42,42,42,0
AEI.AX,13-Mar-2015,0.475,0.48,0.47,0.48,54345
AEJ.AX,13-Mar-2015,8,8,8,8,0
AEK.AX,13-Mar-2015,0.067,0.067,0.065,0.065,225000
AEKO.AX,13-Mar-2015,0.006,0.006,0.006,0.006,0
AES.AX,13-Mar-2015,0.035,0.035,0.035,0.035,0
AFA.AX,13-Mar-2015,0.32,0.33,0.31,0.31,31403
AFI.AX,13-Mar-2015,6.2,6.22,6.09,6.1,704061
AFIG.AX,13-Mar-2015,118.5,118.5,118,118,885
