Symbol,Date,Open,High,Low,Close,Volume
1PG.AX,26-May-2015,1.54,1.585,1.48,1.55,463704
3DM.AX,26-May-2015,0.13,0.13,0.12,0.12,317922
3PL.AX,26-May-2015,2.49,2.49,2.4,2.44,45983
88E.AX,26-May-2015,0.013,0.013,0.012,0.012,1603252
88EO.AX,26-May-2015,0.004,0.004,0.004,0.004,600000
8CO.AX,26-May-2015,0.18,0.18,0.18,0.18,0
8IH.AX,26-May-2015,0.97,0.97,0.9,0.935,111000
A2M.AX,26-May-2015,0.485,0.495,0.48,0.48,967695
AAA.AX,26-May-2015,50.18,50.18,50.16,50.17,40986
AAC.AX,26-May-2015,1.425,1.445,1.42,1.44,760615
AACKOA.AX,26-May-2015,0.325,0.325,0.325,0.325,0
AAD.AX,26-May-2015,2.13,2.17,2.13,2.16,1229757
AADKOB.AX,26-May-2015,0.82,0.82,0.82,0.82,0
AADKOC.AX,26-May-2015,0.47,0.47,0.47,0.47,0
AADKOP.AX,26-May-2015,0.365,0.365,0.365,0.365,0
AADKOQ.AX,26-May-2015,0.59,0.59,0.59,0.59,0
AAI.AX,26-May-2015,20.9,20.9,20.9,20.9,0
AAJ.AX,26-May-2015,0.012,0.012,0.012,0.012,141667
AAK.AX,26-May-2015,0.001,0.001,0.001,0.001,0
AAL.AX,26-May-2015,0.004,0.004,0.004,0.004,0
AAP.AX,26-May-2015,0.01,0.01,0.01,0.01,0
AAR.AX,26-May-2015,0.011,0.011,0.011,0.011,0
AAT.AX,26-May-2015,1.3,1.3,1.3,1.3,0
AAU.AX,26-May-2015,0.04,0.04,0.04,0.04,0
AAX.AX,26-May-2015,0.26,0.26,0.245,0.25,493222
AB1.AX,26-May-2015,0.19,0.19,0.18,0.18,35000
ABA.AX,26-May-2015,5.1,5.15,5.1,5.15,4005
ABC.AX,26-May-2015,4.54,4.6,4.54,4.58,2263573
ABCKOE.AX,26-May-2015,1.59,1.59,1.59,1.59,0
ABCKOP.AX,26-May-2015,0.815,0.815,0.815,0.815,0
ABCKOQ.AX,26-May-2015,1.075,1.075,1.075,1.075,0
ABL.AX,26-May-2015,0.025,0.025,0.025,0.025,0
ABP.AX,26-May-2015,2.87,2.89,2.85,2.87,937796
ABU.AX,26-May-2015,0.265,0.29,0.26,0.28,1031014
ABV.AX,26-May-2015,0.006,0.006,0.006,0.006,395502
ABVO.AX,26-May-2015,0.003,0.003,0.003,0.003,0
ABW.AX,26-May-2015,0.97,0.97,0.97,0.97,4169
ABX.AX,26-May-2015,0.325,0.325,0.31,0.315,308427
ABY.AX,26-May-2015,0.22,0.22,0.215,0.22,129575
ACB.AX,26-May-2015,0.035,0.035,0.035,0.035,0
ACE.AX,26-May-2015,0.019,0.019,0.019,0.019,0
ACG.AX,26-May-2015,0.23,0.23,0.23,0.23,36695
ACK.AX,26-May-2015,0.42,0.42,0.42,0.42,0
ACL.AX,26-May-2015,0.083,0.083,0.083,0.083,0
ACO.AX,26-May-2015,1.79,1.79,1.79,1.79,0
ACP.AX,26-May-2015,0.225,0.225,0.225,0.225,0
ACQ.AX,26-May-2015,0.77,0.78,0.77,0.78,73000
ACQO.AX,26-May-2015,0.001,0.001,0.001,0.001,0
ACR.AX,26-May-2015,0.91,0.92,0.89,0.91,93686
ACS.AX,26-May-2015,0.26,0.27,0.26,0.27,77400
ACU.AX,26-May-2015,0.15,0.16,0.13,0.135,1091284
ACW.AX,26-May-2015,0.082,0.082,0.08,0.08,887805
ACWOA.AX,26-May-2015,0.002,0.002,0.002,0.002,0
ACX.AX,26-May-2015,2.54,2.57,2.54,2.57,4066
ADA.AX,26-May-2015,0.57,0.57,0.57,0.57,11025
ADD.AX,26-May-2015,0.018,0.018,0.018,0.018,0
ADJ.AX,26-May-2015,0.11,0.11,0.11,0.11,1208341
ADN.AX,26-May-2015,0.03,0.03,0.03,0.03,40000
ADNO.AX,26-May-2015,0.008,0.008,0.008,0.008,0
ADO.AX,26-May-2015,0.089,0.09,0.088,0.088,1029541
ADQ.AX,26-May-2015,0.011,0.011,0.011,0.011,0
ADV.AX,26-May-2015,0.009,0.009,0.008,0.009,356111
ADX.AX,26-May-2015,0.004,0.004,0.004,0.004,0
ADY.AX,26-May-2015,0.023,0.023,0.021,0.021,34220
AEB.AX,26-May-2015,0.067,0.067,0.067,0.067,10000
AED.AX,26-May-2015,0.145,0.145,0.145,0.145,0
AEE.AX,26-May-2015,0.023,0.024,0.023,0.023,605430
AEF.AX,26-May-2015,50.33,50.33,50.33,50.33,32
AEI.AX,26-May-2015,0.47,0.47,0.47,0.47,0
AEJ.AX,26-May-2015,8,8,8,8,0
AEK.AX,26-May-2015,0.076,0.077,0.076,0.077,47500
AEKO.AX,26-May-2015,0.006,0.006,0.006,0.006,0
AER.AX,26-May-2015,0.21,0.21,0.2,0.21,63500
