Symbol,Date,Open,High,Low,Close,Volume
1PG.AX,06-Oct-2015,4.87,5.13,4.82,5.08,734468
1ST.AX,06-Oct-2015,0.105,0.105,0.105,0.105,15000
3DM.AX,06-Oct-2015,0.085,0.087,0.083,0.083,179604
3PL.AX,06-Oct-2015,1.88,2.09,1.84,2.06,3449150
88E.AX,06-Oct-2015,0.013,0.013,0.012,0.012,4689112
88EO.AX,06-Oct-2015,0.005,0.005,0.005,0.005,477009
8CO.AX,06-Oct-2015,0.21,0.21,0.21,0.21,0
8IH.AX,06-Oct-2015,0.81,0.81,0.8,0.8,89899
A2M.AX,06-Oct-2015,0.66,0.66,0.65,0.66,740995
AAA.AX,06-Oct-2015,50.1,50.12,50.1,50.12,50759
AAC.AX,06-Oct-2015,1.32,1.34,1.31,1.31,884243
AACKOA.AX,06-Oct-2015,0.47,0.47,0.47,0.47,0
AACKOB.AX,06-Oct-2015,0.27,0.27,0.27,0.27,0
AAD.AX,06-Oct-2015,2.79,2.79,2.75,2.78,1221414
AADKOB.AX,06-Oct-2015,0.3,0.3,0.3,0.3,0
AADKOC.AX,06-Oct-2015,0.495,0.495,0.495,0.495,25000
AADKOP.AX,06-Oct-2015,1.16,1.16,1.16,1.16,0
AADKOQ.AX,06-Oct-2015,0.77,0.77,0.77,0.77,0
AAI.AX,06-Oct-2015,13.5,13.5,13.5,13.5,0
AAJ.AX,06-Oct-2015,0.007,0.007,0.007,0.007,512999
AAK.AX,06-Oct-2015,0.001,0.001,0.001,0.001,0
AAL.AX,06-Oct-2015,0.002,0.002,0.002,0.002,0
AAP.AX,06-Oct-2015,0.015,0.016,0.015,0.016,1214000
AAR.AX,06-Oct-2015,0.01,0.01,0.01,0.01,0
AAT.AX,06-Oct-2015,1.3,1.3,1.3,1.3,0
AAU.AX,06-Oct-2015,0.033,0.033,0.033,0.033,0
AAX.AX,06-Oct-2015,0.305,0.305,0.3,0.3,3855
AB1.AX,06-Oct-2015,0.18,0.18,0.18,0.18,1736
ABA.AX,06-Oct-2015,5.18,5.21,5.18,5.2,3106
ABC.AX,06-Oct-2015,4.5,4.52,4.275,4.3,2175416
ABCKOE.AX,06-Oct-2015,0.81,0.81,0.81,0.81,0
ABCKOP.AX,06-Oct-2015,1.22,1.22,1.22,1.22,0
ABCKOQ.AX,06-Oct-2015,1.66,1.66,1.66,1.66,0
ABL.AX,06-Oct-2015,0.024,0.024,0.024,0.024,0
ABP.AX,06-Oct-2015,3.3,3.36,3.285,3.32,756460
ABU.AX,06-Oct-2015,0.21,0.23,0.21,0.225,1413798
ABV.AX,06-Oct-2015,0.007,0.007,0.007,0.007,470286
ABVO.AX,06-Oct-2015,0.003,0.003,0.003,0.003,0
ABW.AX,06-Oct-2015,0.98,0.98,0.98,0.98,0
ABX.AX,06-Oct-2015,0.27,0.285,0.265,0.27,279762
ABY.AX,06-Oct-2015,0.16,0.16,0.16,0.16,0
ACB.AX,06-Oct-2015,0.018,0.02,0.018,0.02,268034
ACE.AX,06-Oct-2015,0.76,0.76,0.76,0.76,0
ACG.AX,06-Oct-2015,0.245,0.245,0.24,0.24,10803
ACK.AX,06-Oct-2015,0.39,0.39,0.39,0.39,0
ACL.AX,06-Oct-2015,0.081,0.081,0.08,0.081,2332694
ACO.AX,06-Oct-2015,3.04,3.15,2.99,3.06,1044914
ACP.AX,06-Oct-2015,0.225,0.225,0.225,0.225,0
ACQ.AX,06-Oct-2015,0.73,0.735,0.73,0.735,45000
ACQO.AX,06-Oct-2015,0.001,0.001,0.001,0.001,0
ACR.AX,06-Oct-2015,0.59,0.59,0.58,0.58,184933
ACS.AX,06-Oct-2015,0.13,0.13,0.13,0.13,592
ACU.AX,06-Oct-2015,0.075,0.082,0.075,0.082,122919
ACW.AX,06-Oct-2015,0.054,0.054,0.053,0.054,679194
ACX.AX,06-Oct-2015,4.28,4.3,4.26,4.28,79778
ADA.AX,06-Oct-2015,1,1,1,1,0
ADD.AX,06-Oct-2015,0.017,0.017,0.017,0.017,0
ADH.AX,06-Oct-2015,2.68,2.71,2.6,2.68,186590
ADJ.AX,06-Oct-2015,0.094,0.099,0.094,0.099,1067221
ADN.AX,06-Oct-2015,0.025,0.025,0.025,0.025,0
ADNO.AX,06-Oct-2015,0.006,0.006,0.006,0.006,0
ADO.AX,06-Oct-2015,0.1,0.1,0.099,0.099,1014639
ADQ.AX,06-Oct-2015,0.011,0.011,0.011,0.011,0
ADR.AX,06-Oct-2015,0.62,0.665,0.62,0.665,292419
ADV.AX,06-Oct-2015,0.01,0.011,0.008,0.008,28300879
ADX.AX,06-Oct-2015,0.004,0.004,0.004,0.004,382882
ADY.AX,06-Oct-2015,0.024,0.024,0.024,0.024,0
AEB.AX,06-Oct-2015,0.042,0.042,0.042,0.042,0
AED.AX,06-Oct-2015,0.145,0.145,0.145,0.145,0
AEE.AX,06-Oct-2015,0.017,0.017,0.017,0.017,30370
AEEOA.AX,06-Oct-2015,0.004,0.004,0.004,0.004,0
AEF.AX,06-Oct-2015,59.49,59.5,59.49,59.5,300
AEI.AX,06-Oct-2015,0.4,0.4,0.4,0.4,89470
AEJ.AX,06-Oct-2015,8,8,8,8,0
AEK.AX,06-Oct-2015,0.055,0.058,0.055,0.056,258435
AEKO.AX,06-Oct-2015,0.006,0.006,0.006,0.006,0
AER.AX,06-Oct-2015,0.13,0.13,0.13,0.13,8000
AES.AX,06-Oct-2015,0.035,0.035,0.035,0.035,0
AFA.AX,06-Oct-2015,0.34,0.34,0.34,0.34,0
AFG.AX,06-Oct-2015,0.97,0.97,0.965,0.97,300442
AFI.AX,06-Oct-2015,5.7,5.76,5.68,5.68,412971
AFIG.AX,06-Oct-2015,111,111.1,111,111.1,700
AFJ.AX,06-Oct-2015,0.9,0.902,0.9,0.902,39226
AFR.AX,06-Oct-2015,0.058,0.058,0.056,0.056,102000
AFT.AX,06-Oct-2015,0.001,0.001,0.001,0.001,0
AGD.AX,06-Oct-2015,0.15,0.15,0.15,0.15,0
AGE.AX,06-Oct-2015,0.04,0.04,0.04,0.04,0
AGF.AX,06-Oct-2015,1.225,1.255,1.225,1.245,548853
AGG.AX,06-Oct-2015,2.39,2.39,2.38,2.38,1250
AGI.AX,06-Oct-2015,2.73,2.76,2.67,2.67,324842
AGIKOA.AX,06-Oct-2015,1.185,1.185,1.185,1.185,0
AGIKOB.AX,06-Oct-2015,1.135,1.135,1.135,1.135,0
AGJ.AX,06-Oct-2015,0.082,0.082,0.082,0.082,0
AGL.AX,06-Oct-2015,16.56,16.58,16.01,16.12,2163830
AGLHA.AX,06-Oct-2015,102.7,102.8,102.011,102.5,1754
AGLKOA.AX,06-Oct-2015,2.86,2.86,2.86,2.86,0
AGLKOB.AX,06-Oct-2015,1.13,1.13,1.13,1.13,0
AGLKOC.AX,06-Oct-2015,3.36,3.36,3.36,3.36,0
AGLKOD.AX,06-Oct-2015,1.975,1.975,1.975,1.975,0
AGLKOP.AX,06-Oct-2015,1.75,1.75,1.75,1.75,0
AGLKOR.AX,06-Oct-2015,4.04,4.04,4.04,4.04,0
AGO.AX,06-Oct-2015,0.03,0.031,0.029,0.03,4180452
AGOKOQ.AX,06-Oct-2015,0.17,0.17,0.17,0.17,0
AGOKOR.AX,06-Oct-2015,0.66,0.66,0.66,0.66,0
AGOKOS.AX,06-Oct-2015,0.26,0.26,0.26,0.26,0
AGOKOU.AX,06-Oct-2015,0.255,0.255,0.255,0.255,0
AGOKOV.AX,06-Oct-2015,0.44,0.44,0.44,0.44,0
AGOO.AX,06-Oct-2015,0.004,0.004,0.004,0.004,0
AGR.AX,06-Oct-2015,0.175,0.18,0.175,0.18,61857
AGS.AX,06-Oct-2015,0.145,0.15,0.145,0.15,222383
AGX.AX,06-Oct-2015,0.011,0.011,0.011,0.011,1080
AGY.AX,06-Oct-2015,0.003,0.003,0.003,0.003,300000
AHA.AX,06-Oct-2015,0.003,0.003,0.003,0.003,0
AHD.AX,06-Oct-2015,13.3,13.39,13.3,13.38,39154
AHF.AX,06-Oct-2015,0.165,0.17,0.165,0.17,112500
AHG.AX,06-Oct-2015,4.1,4.13,4.02,4.05,628003
AHK.AX,06-Oct-2015,0.075,0.075,0.075,0.075,0
AHL.AX,06-Oct-2015,0.42,0.42,0.42,0.42,16125
AHN.AX,06-Oct-2015,0.01,0.01,0.01,0.01,0
AHQ.AX,06-Oct-2015,0.009,0.009,0.009,0.009,0
AHR.AX,06-Oct-2015,0.025,0.025,0.025,0.025,0
AHY.AX,06-Oct-2015,1.825,1.84,1.82,1.835,2449169
AHZ.AX,06-Oct-2015,0.066,0.067,0.064,0.065,3931942
AIA.AX,06-Oct-2015,4.53,4.57,4.53,4.54,10446
AIB.AX,06-Oct-2015,0.86,0.86,0.86,0.86,0
AIK.AX,06-Oct-2015,0.11,0.11,0.11,0.11,0
AIO.AX,06-Oct-2015,8.52,8.59,8.51,8.55,5929518
AIOKOB.AX,06-Oct-2015,3.12,3.12,3.12,3.12,0
AIOKOC.AX,06-Oct-2015,1.935,1.985,1.925,1.935,170350
AIOKOD.AX,06-Oct-2015,2.58,2.58,2.58,2.58,0
AIOKOF.AX,06-Oct-2015,3.01,3.01,3.01,3.01,0
AIOKOQ.AX,06-Oct-2015,2.29,2.29,2.29,2.29,0
AIOKOR.AX,06-Oct-2015,2.4,2.4,2.4,2.4,0
AIOKOU.AX,06-Oct-2015,2.44,2.44,2.44,2.44,0
AIQ.AX,06-Oct-2015,0.11,0.11,0.11,0.11,0
AIR.AX,06-Oct-2015,0.1,0.1,0.1,0.1,20000
AIV.AX,06-Oct-2015,0.025,0.025,0.025,0.025,40000
AIY.AX,06-Oct-2015,0.01,0.01,0.01,0.01,0
AIZ.AX,06-Oct-2015,2.26,2.29,2.26,2.28,69200
AJA.AX,06-Oct-2015,5.2,5.32,5.16,5.16,9513
AJC.AX,06-Oct-2015,0.002,0.002,0.002,0.002,0
AJD.AX,06-Oct-2015,1.245,1.25,1.24,1.24,34249
AJJ.AX,06-Oct-2015,0.085,0.085,0.085,0.085,0
AJL.AX,06-Oct-2015,0.36,0.38,0.36,0.38,240769
AJM.AX,06-Oct-2015,0.036,0.036,0.035,0.035,1527288
AJMO.AX,06-Oct-2015,0.017,0.017,0.017,0.017,175086
AJO.AX,06-Oct-2015,1.79,1.79,1.79,1.79,0
AJQ.AX,06-Oct-2015,0.125,0.125,0.12,0.12,180000
AJR.AX,06-Oct-2015,0.001,0.001,0.001,0.001,0
AJRO.AX,06-Oct-2015,0.001,0.001,0.001,0.001,0
AJX.AX,06-Oct-2015,0.93,0.98,0.93,0.965,1985235
AJY.AX,06-Oct-2015,0.24,0.24,0.24,0.24,0
AKF.AX,06-Oct-2015,0.079,0.079,0.079,0.079,0
AKG.AX,06-Oct-2015,0.475,0.475,0.475,0.475,0
AKK.AX,06-Oct-2015,0.014,0.014,0.014,0.014,210530
AKM.AX,06-Oct-2015,0.016,0.016,0.016,0.016,38499
AKMO.AX,06-Oct-2015,0.004,0.004,0.004,0.004,0
AKP.AX,06-Oct-2015,8,8.01,7.69,8,5509
AKY.AX,06-Oct-2015,19.15,19.15,19.15,19.15,0
ALA.AX,06-Oct-2015,0.095,0.095,0.095,0.095,0
ALAO.AX,06-Oct-2015,0.008,0.008,0.008,0.008,0
ALF.AX,06-Oct-2015,1.435,1.44,1.43,1.43,188685
ALI.AX,06-Oct-2015,1.98,1.99,1.93,1.93,61745
ALIO.AX,06-Oct-2015,0.051,0.053,0.051,0.053,30000
ALK.AX,06-Oct-2015,0.25,0.255,0.245,0.245,199128
ALL.AX,06-Oct-2015,9.04,9.13,8.99,9.04,2138437
ALLKOB.AX,06-Oct-2015,2.29,2.29,2.29,2.29,0
ALLKOD.AX,06-Oct-2015,1.8,1.8,1.8,1.8,12500
ALLKOG.AX,06-Oct-2015,2.05,2.05,2.05,2.05,0
ALLKOP.AX,06-Oct-2015,1.29,1.29,1.29,1.29,0
ALLKOS.AX,06-Oct-2015,2.32,2.32,2.32,2.32,0
ALLKOU.AX,06-Oct-2015,2.2,2.2,2.2,2.2,0
ALLKOV.AX,06-Oct-2015,2.18,2.18,2.18,2.18,0
ALQ.AX,06-Oct-2015,5.01,5.12,4.9,4.91,1874584
ALQKOA.AX,06-Oct-2015,2.4,2.4,2.4,2.4,0
ALQKOB.AX,06-Oct-2015,1.28,1.28,1.28,1.28,0
ALQKOC.AX,06-Oct-2015,1.24,1.25,1.24,1.25,10000
ALQKOP.AX,06-Oct-2015,2.79,2.79,2.79,2.79,0
ALQKOQ.AX,06-Oct-2015,2.6,2.6,2.6,2.6,0
ALQKOR.AX,06-Oct-2015,1.715,1.715,1.715,1.715,0
ALQKOS.AX,06-Oct-2015,2.09,2.09,2.09,2.09,0
ALR.AX,06-Oct-2015,1.045,1.06,1.045,1.055,112622
ALT.AX,06-Oct-2015,0.006,0.006,0.006,0.006,328000
ALTO.AX,06-Oct-2015,0.001,0.001,0.001,0.001,0
ALTOA.AX,06-Oct-2015,0.002,0.002,0.002,0.002,108334
ALU.AX,06-Oct-2015,4.91,4.94,4.69,4.7,349648
ALY.AX,06-Oct-2015,0.02,0.02,0.02,0.02,92750
AMA.AX,06-Oct-2015,0.91,0.92,0.9,0.9,263589
AMB.AX,06-Oct-2015,0.165,0.165,0.165,0.165,0
AMC.AX,06-Oct-2015,13.7,13.75,13.45,13.5,3208134
AMCKOB.AX,06-Oct-2015,1.76,1.76,1.76,1.76,0
AMCKOC.AX,06-Oct-2015,4.82,4.82,4.82,4.82,0
AMCKOP.AX,06-Oct-2015,2.42,2.42,2.42,2.42,0
AMCKOT.AX,06-Oct-2015,2.75,2.75,2.75,2.75,0
AMH.AX,06-Oct-2015,0.845,0.85,0.845,0.85,89808
AMI.AX,06-Oct-2015,0.016,0.016,0.015,0.015,296367
AMN.AX,06-Oct-2015,0.23,0.23,0.23,0.23,0
AMNOA.AX,06-Oct-2015,0.15,0.15,0.15,0.15,0
AMO.AX,06-Oct-2015,0.135,0.135,0.135,0.135,0
AMP.AX,06-Oct-2015,5.7,5.74,5.67,5.69,4356054
AMPHA.AX,06-Oct-2015,101.1,101.35,101.1,101.33,2002
AMPKOA.AX,06-Oct-2015,1.905,1.905,1.905,1.905,0
AMPKOB.AX,06-Oct-2015,1.265,1.265,1.265,1.265,0
