Symbol,Date,Open,High,Low,Close,Volume
1PG.AX,29-Jun-2015,1.905,1.96,1.845,1.9,474303
1ST.AX,29-Jun-2015,0.155,0.155,0.13,0.13,430502
3DM.AX,29-Jun-2015,0.12,0.125,0.115,0.115,765684
3PL.AX,29-Jun-2015,2.24,2.24,2.18,2.24,10181
88E.AX,29-Jun-2015,0.015,0.015,0.014,0.014,17748640
88EO.AX,29-Jun-2015,0.005,0.006,0.005,0.006,3200000
8CO.AX,29-Jun-2015,0.22,0.22,0.22,0.22,20000
8IH.AX,29-Jun-2015,0.9,0.9,0.87,0.9,4856
A2M.AX,29-Jun-2015,0.635,0.66,0.625,0.645,645800
AAA.AX,29-Jun-2015,50.18,50.2,50.18,50.18,52612
AAC.AX,29-Jun-2015,1.25,1.26,1.24,1.24,1685880
AACKOA.AX,29-Jun-2015,0.325,0.325,0.325,0.325,0
AAD.AX,29-Jun-2015,2.15,2.2,2.1,2.17,1826507
AADKOB.AX,29-Jun-2015,0.82,0.82,0.82,0.82,0
AADKOC.AX,29-Jun-2015,0.505,0.505,0.505,0.505,10000
AADKOP.AX,29-Jun-2015,0.64,0.64,0.64,0.64,0
AADKOQ.AX,29-Jun-2015,0.59,0.59,0.59,0.59,0
AAI.AX,29-Jun-2015,18.98,18.98,18.98,18.98,1000
AAJ.AX,29-Jun-2015,0.007,0.007,0.007,0.007,0
AAK.AX,29-Jun-2015,0.001,0.001,0.001,0.001,300000
AAL.AX,29-Jun-2015,0.003,0.003,0.003,0.003,148350
AAP.AX,29-Jun-2015,0.012,0.012,0.012,0.012,0
AAR.AX,29-Jun-2015,0.007,0.008,0.007,0.008,123973
AAT.AX,29-Jun-2015,1.3,1.3,1.3,1.3,0
AAU.AX,29-Jun-2015,0.036,0.036,0.036,0.036,0
AAX.AX,29-Jun-2015,0.235,0.26,0.235,0.26,656690
AB1.AX,29-Jun-2015,0.17,0.17,0.17,0.17,0
ABA.AX,29-Jun-2015,5.09,5.09,5.04,5.05,29664
ABC.AX,29-Jun-2015,4.32,4.34,4.27,4.29,1355073
ABCKOE.AX,29-Jun-2015,1.59,1.59,1.59,1.59,0
ABCKOP.AX,29-Jun-2015,0.815,0.815,0.815,0.815,0
ABCKOQ.AX,29-Jun-2015,1.74,1.74,1.74,1.74,1000
ABL.AX,29-Jun-2015,0.026,0.026,0.025,0.025,888492
ABP.AX,29-Jun-2015,2.98,3.04,2.885,2.97,1062263
ABU.AX,29-Jun-2015,0.25,0.25,0.245,0.25,271265
ABV.AX,29-Jun-2015,0.006,0.006,0.005,0.005,214696
ABVO.AX,29-Jun-2015,0.002,0.002,0.002,0.002,357142
ABW.AX,29-Jun-2015,0.96,0.96,0.96,0.96,0
ABX.AX,29-Jun-2015,0.275,0.275,0.27,0.27,61100
ABY.AX,29-Jun-2015,0.215,0.22,0.215,0.22,25935
ACB.AX,29-Jun-2015,0.027,0.027,0.027,0.027,249522
ACE.AX,29-Jun-2015,0.76,0.76,0.76,0.76,0
