Symbol,Date,Open,High,Low,Close,Volume
1PG.AX,20-Jan-2015,1,1.01,0.9,1,750916
3PL.AX,20-Jan-2015,2.23,2.27,2.22,2.27,22720
8CO.AX,20-Jan-2015,0.2,0.2,0.2,0.2,0
8IH.AX,20-Jan-2015,0.345,0.35,0.345,0.35,199981
AAA.AX,20-Jan-2015,50.16,50.17,50.16,50.16,28135
AAC.AX,20-Jan-2015,1.58,1.585,1.555,1.57,149588
AAD.AX,20-Jan-2015,2.61,2.63,2.48,2.56,4405401
AADKOB.AX,20-Jan-2015,0.765,0.765,0.765,0.765,0
AADKOQ.AX,20-Jan-2015,0.59,0.59,0.59,0.59,0
AAI.AX,20-Jan-2015,22.95,22.95,22.95,22.95,0
AAJ.AX,20-Jan-2015,0.013,0.013,0.013,0.013,500000
AAK.AX,20-Jan-2015,0.001,0.001,0.001,0.001,0
AAL.AX,20-Jan-2015,0.003,0.003,0.003,0.003,0
AAP.AX,20-Jan-2015,0.01,0.01,0.01,0.01,0
AAR.AX,20-Jan-2015,0.012,0.012,0.012,0.012,0
AAT.AX,20-Jan-2015,1.3,1.3,1.3,1.3,0
AAU.AX,20-Jan-2015,0.049,0.049,0.049,0.049,0
AAX.AX,20-Jan-2015,0.4,0.4,0.39,0.4,213874
ABC.AX,20-Jan-2015,3.58,3.635,3.57,3.59,1369200
ABCKOE.AX,20-Jan-2015,1.085,1.085,1.085,1.085,0
ABCKOP.AX,20-Jan-2015,0.815,0.815,0.815,0.815,0
ABCKOQ.AX,20-Jan-2015,1.075,1.075,1.075,1.075,0
ABL.AX,20-Jan-2015,0.01,0.01,0.01,0.01,0
ABP.AX,20-Jan-2015,2.96,2.965,2.91,2.95,760594
ABU.AX,20-Jan-2015,0.3,0.335,0.295,0.33,251595
ABV.AX,20-Jan-2015,0.007,0.007,0.007,0.007,0
ABVO.AX,20-Jan-2015,0.002,0.002,0.002,0.002,0
ABW.AX,20-Jan-2015,0.98,0.98,0.98,0.98,0
