Symbol,Date,Open,High,Low,Close,Volume
1PG.AX,20-Apr-2015,1.98,2,1.915,1.935,450953
3DM.AX,20-Apr-2015,0.1,0.1,0.091,0.095,1738428
3PL.AX,20-Apr-2015,2.36,2.36,2.36,2.36,412090
88E.AX,20-Apr-2015,0.011,0.011,0.01,0.011,5824271
88EO.AX,20-Apr-2015,0.004,0.004,0.003,0.003,2875012
8CO.AX,20-Apr-2015,0.19,0.19,0.19,0.19,0
8IH.AX,20-Apr-2015,0.83,0.85,0.8,0.83,164350
A2M.AX,20-Apr-2015,0.535,0.535,0.52,0.52,374120
AAA.AX,20-Apr-2015,50.15,50.16,50.15,50.15,93440
AAC.AX,20-Apr-2015,1.64,1.65,1.625,1.63,850874
AACKOA.AX,20-Apr-2015,0.34,0.34,0.33,0.34,36563
AAD.AX,20-Apr-2015,2.11,2.13,2.09,2.13,1692399
AADKOB.AX,20-Apr-2015,0.835,0.835,0.835,0.835,0
AADKOC.AX,20-Apr-2015,0.475,0.475,0.475,0.475,0
AADKOP.AX,20-Apr-2015,0.365,0.365,0.365,0.365,0
AADKOQ.AX,20-Apr-2015,0.59,0.59,0.59,0.59,0
AAI.AX,20-Apr-2015,21.4,21.4,21.4,21.4,0
AAJ.AX,20-Apr-2015,0.01,0.01,0.01,0.01,0
AAK.AX,20-Apr-2015,0.001,0.001,0.001,0.001,0
AAL.AX,20-Apr-2015,0.002,0.002,0.002,0.002,0
AAP.AX,20-Apr-2015,0.008,0.008,0.008,0.008,0
AAR.AX,20-Apr-2015,0.008,0.008,0.008,0.008,0
AAT.AX,20-Apr-2015,1.3,1.3,1.3,1.3,0
AAU.AX,20-Apr-2015,0.045,0.045,0.045,0.045,50000
AAX.AX,20-Apr-2015,0.33,0.33,0.285,0.285,297154
AB1.AX,20-Apr-2015,0.17,0.17,0.17,0.17,47005
ABA.AX,20-Apr-2015,5.26,5.26,5.25,5.26,18988
ABC.AX,20-Apr-2015,4.5,4.52,4.46,4.48,1027672
ABCKOE.AX,20-Apr-2015,1.59,1.59,1.59,1.59,0
ABCKOP.AX,20-Apr-2015,0.815,0.815,0.815,0.815,0
ABCKOQ.AX,20-Apr-2015,1.075,1.075,1.075,1.075,0
ABL.AX,20-Apr-2015,0.03,0.03,0.03,0.03,12750
ABP.AX,20-Apr-2015,2.85,2.88,2.84,2.86,298027
ABU.AX,20-Apr-2015,0.245,0.245,0.245,0.245,216129
