Symbol,Date,Open,High,Low,Close,Volume
1PG.AX,14-Aug-2015,3.13,3.6,3.13,3.45,2604683
1ST.AX,14-Aug-2015,0.14,0.14,0.14,0.14,10000
3DM.AX,14-Aug-2015,0.087,0.088,0.085,0.085,334094
3PL.AX,14-Aug-2015,2.1,2.1,1.97,1.99,180547
88E.AX,14-Aug-2015,0.011,0.011,0.011,0.011,1975440
88EO.AX,14-Aug-2015,0.004,0.004,0.004,0.004,2550000
8CO.AX,14-Aug-2015,0.225,0.225,0.225,0.225,6000
8IH.AX,14-Aug-2015,0.845,0.875,0.84,0.875,24000
A2M.AX,14-Aug-2015,0.72,0.72,0.71,0.71,343558
AAA.AX,14-Aug-2015,50.13,50.14,50.12,50.14,26016
AAC.AX,14-Aug-2015,1.325,1.395,1.32,1.39,1373216
AACKOA.AX,14-Aug-2015,0.53,0.53,0.53,0.53,0
AACKOB.AX,14-Aug-2015,0.395,0.395,0.395,0.395,0
AAD.AX,14-Aug-2015,2.28,2.3,2.26,2.27,917217
AADKOB.AX,14-Aug-2015,0.485,0.485,0.485,0.485,0
AADKOC.AX,14-Aug-2015,0.57,0.57,0.57,0.57,0
AADKOP.AX,14-Aug-2015,0.64,0.64,0.64,0.64,0
AADKOQ.AX,14-Aug-2015,0.59,0.59,0.59,0.59,0
AAI.AX,14-Aug-2015,16.7,16.7,16.7,16.7,0
AAJ.AX,14-Aug-2015,0.007,0.007,0.007,0.007,67999
AAK.AX,14-Aug-2015,0.001,0.001,0.001,0.001,0
AAL.AX,14-Aug-2015,0.004,0.004,0.004,0.004,0
AAP.AX,14-Aug-2015,0.011,0.011,0.011,0.011,0
AAR.AX,14-Aug-2015,0.006,0.006,0.006,0.006,0
AAT.AX,14-Aug-2015,1.3,1.3,1.3,1.3,0
AAU.AX,14-Aug-2015,0.04,0.04,0.04,0.04,0
AAX.AX,14-Aug-2015,0.385,0.385,0.38,0.38,81945
AB1.AX,14-Aug-2015,0.185,0.185,0.185,0.185,85184
ABA.AX,14-Aug-2015,5.31,5.31,5.31,5.31,5000
ABC.AX,14-Aug-2015,4.58,4.65,4.57,4.58,765323
ABCKOE.AX,14-Aug-2015,1.12,1.12,1.12,1.12,0
ABCKOP.AX,14-Aug-2015,0.815,0.815,0.815,0.815,0
