Symbol,Date,Open,High,Low,Close,Volume
1PG.AX,08-Jul-2015,1.87,1.91,1.75,1.82,184862
1ST.AX,08-Jul-2015,0.145,0.145,0.145,0.145,90427
3DM.AX,08-Jul-2015,0.11,0.11,0.105,0.105,94130
3PL.AX,08-Jul-2015,2.14,2.14,2.1,2.1,8417
88E.AX,08-Jul-2015,0.015,0.015,0.014,0.014,1973024
88EO.AX,08-Jul-2015,0.004,0.004,0.004,0.004,750000
8CO.AX,08-Jul-2015,0.24,0.24,0.24,0.24,0
8IH.AX,08-Jul-2015,0.89,0.89,0.85,0.89,24033
A2M.AX,08-Jul-2015,0.66,0.665,0.64,0.65,645690
AAA.AX,08-Jul-2015,50.12,50.12,50.1,50.1,10678
AAC.AX,08-Jul-2015,1.21,1.255,1.21,1.25,1529275
AACKOA.AX,08-Jul-2015,0.325,0.325,0.325,0.325,0
AACKOB.AX,08-Jul-2015,0.225,0.225,0.225,0.225,0
AAD.AX,08-Jul-2015,2.26,2.28,2.22,2.25,1164487
AADKOB.AX,08-Jul-2015,0.82,0.82,0.82,0.82,0
AADKOC.AX,08-Jul-2015,0.595,0.595,0.595,0.595,0
AADKOP.AX,08-Jul-2015,0.64,0.64,0.64,0.64,0
AADKOQ.AX,08-Jul-2015,0.59,0.59,0.59,0.59,0
AAI.AX,08-Jul-2015,18.98,18.98,18.98,18.98,0
AAJ.AX,08-Jul-2015,0.009,0.009,0.009,0.009,0
AAK.AX,08-Jul-2015,0.002,0.002,0.002,0.002,0
AAL.AX,08-Jul-2015,0.004,0.004,0.004,0.004,0
AAP.AX,08-Jul-2015,0.012,0.012,0.012,0.012,0
AAR.AX,08-Jul-2015,0.007,0.007,0.007,0.007,0
AAT.AX,08-Jul-2015,1.3,1.3,1.3,1.3,0
AAU.AX,08-Jul-2015,0.036,0.036,0.036,0.036,0
AAX.AX,08-Jul-2015,0.285,0.35,0.285,0.35,202813
AB1.AX,08-Jul-2015,0.2,0.2,0.2,0.2,187796
ABA.AX,08-Jul-2015,5.11,5.11,5.06,5.06,9067
ABC.AX,08-Jul-2015,4.35,4.41,4.32,4.33,896157
ABCKOE.AX,08-Jul-2015,1.095,1.095,1.095,1.095,0
ABCKOP.AX,08-Jul-2015,0.815,0.815,0.815,0.815,0
ABCKOQ.AX,08-Jul-2015,1.74,1.74,1.74,1.74,0
ABL.AX,08-Jul-2015,0.03,0.03,0.03,0.03,0
ABP.AX,08-Jul-2015,2.92,2.96,2.89,2.89,366313
ABU.AX,08-Jul-2015,0.255,0.255,0.25,0.25,529832
ABV.AX,08-Jul-2015,0.007,0.007,0.007,0.007,0
ABVO.AX,08-Jul-2015,0.002,0.002,0.002,0.002,0
ABW.AX,08-Jul-2015,0.96,0.96,0.955,0.955,134255
ABX.AX,08-Jul-2015,0.275,0.275,0.26,0.27,249492
ABY.AX,08-Jul-2015,0.22,0.22,0.22,0.22,230234
ACB.AX,08-Jul-2015,0.026,0.026,0.026,0.026,10000
ACE.AX,08-Jul-2015,0.76,0.76,0.76,0.76,0
ACG.AX,08-Jul-2015,0.18,0.18,0.175,0.175,449858
ACK.AX,08-Jul-2015,0.43,0.43,0.43,0.43,0
ACL.AX,08-Jul-2015,0.033,0.033,0.033,0.033,1906
ACO.AX,08-Jul-2015,1.95,1.95,1.95,1.95,4397
ACP.AX,08-Jul-2015,0.225,0.225,0.225,0.225,0
ACQ.AX,08-Jul-2015,0.7,0.7,0.7,0.7,116110
ACQO.AX,08-Jul-2015,0.001,0.001,0.001,0.001,0
ACR.AX,08-Jul-2015,0.84,0.87,0.84,0.86,158172
ACS.AX,08-Jul-2015,0.135,0.135,0.135,0.135,0
ACU.AX,08-Jul-2015,0.13,0.13,0.11,0.11,1175673
ACW.AX,08-Jul-2015,0.071,0.071,0.07,0.07,400000
ACWOA.AX,08-Jul-2015,0.002,0.002,0.002,0.002,0
ACX.AX,08-Jul-2015,3.75,3.9,3.69,3.75,67408
ADA.AX,08-Jul-2015,0.62,0.62,0.6,0.6,2666
ADD.AX,08-Jul-2015,0.018,0.018,0.018,0.018,0
ADH.AX,08-Jul-2015,2.75,2.75,2.69,2.71,406829
ADJ.AX,08-Jul-2015,0.084,0.084,0.082,0.082,1240000
ADN.AX,08-Jul-2015,0.024,0.03,0.024,0.027,299772
ADNO.AX,08-Jul-2015,0.004,0.004,0.004,0.004,0
ADO.AX,08-Jul-2015,0.071,0.083,0.07,0.073,7530910
ADQ.AX,08-Jul-2015,0.011,0.011,0.011,0.011,0
ADV.AX,08-Jul-2015,0.006,0.006,0.006,0.006,4774328
ADX.AX,08-Jul-2015,0.004,0.004,0.004,0.004,400000
ADY.AX,08-Jul-2015,0.019,0.019,0.019,0.019,4600
AEB.AX,08-Jul-2015,0.057,0.057,0.057,0.057,0
AED.AX,08-Jul-2015,0.145,0.145,0.145,0.145,0
AEE.AX,08-Jul-2015,0.019,0.019,0.018,0.018,751264
AEEOA.AX,08-Jul-2015,0.004,0.004,0.004,0.004,0
AEF.AX,08-Jul-2015,60.1,61,60.1,61,759
AEI.AX,08-Jul-2015,0.47,0.47,0.45,0.45,296071
AEJ.AX,08-Jul-2015,8,8,8,8,0
AEK.AX,08-Jul-2015,0.07,0.07,0.069,0.069,76285
AEKO.AX,08-Jul-2015,0.006,0.006,0.006,0.006,0
AER.AX,08-Jul-2015,0.175,0.175,0.175,0.175,5000
AES.AX,08-Jul-2015,0.035,0.035,0.035,0.035,0
AFA.AX,08-Jul-2015,0.35,0.35,0.35,0.35,0
AFG.AX,08-Jul-2015,1.12,1.12,1.09,1.1,62069
AFI.AX,08-Jul-2015,6.18,6.2,6.13,6.14,293730
AFIG.AX,08-Jul-2015,116.5,116.5,116.37,116.5,888
AFJ.AX,08-Jul-2015,0.67,0.68,0.66,0.665,1094869
AFR.AX,08-Jul-2015,0.07,0.071,0.068,0.071,608500
AFT.AX,08-Jul-2015,0.001,0.001,0.001,0.001,0
AGD.AX,08-Jul-2015,0.15,0.15,0.15,0.15,0
AGE.AX,08-Jul-2015,0.035,0.035,0.035,0.035,338888
AGF.AX,08-Jul-2015,1.25,1.26,1.155,1.16,3864978
AGG.AX,08-Jul-2015,2.31,2.32,2.31,2.32,1000
AGI.AX,08-Jul-2015,2.67,2.75,2.63,2.68,181081
AGIKOA.AX,08-Jul-2015,1.65,1.65,1.65,1.65,0
AGIKOB.AX,08-Jul-2015,1.135,1.135,1.135,1.135,0
AGJ.AX,08-Jul-2015,0.082,0.082,0.082,0.082,0
AGL.AX,08-Jul-2015,15.63,15.94,15.56,15.6,2078155
AGLHA.AX,08-Jul-2015,105.4,105.4,104.5,104.5,2926
AGLKOB.AX,08-Jul-2015,1.13,1.13,1.13,1.13,0
AGLKOC.AX,08-Jul-2015,2.76,2.76,2.76,2.76,0
AGLKOD.AX,08-Jul-2015,2,2,2,2,0
AGLKOP.AX,08-Jul-2015,2.76,2.76,2.76,2.76,0
