Symbol,Date,Open,High,Low,Close,Volume
1PG.AX,17-Aug-2015,3.5,3.74,3.43,3.67,1277052
1ST.AX,17-Aug-2015,0.135,0.135,0.13,0.13,169823
3DM.AX,17-Aug-2015,0.085,0.085,0.083,0.083,231106
3PL.AX,17-Aug-2015,1.98,1.98,1.9,1.95,100595
88E.AX,17-Aug-2015,0.011,0.012,0.011,0.011,11990772
88EO.AX,17-Aug-2015,0.004,0.004,0.004,0.004,0
8CO.AX,17-Aug-2015,0.225,0.225,0.225,0.225,0
8IH.AX,17-Aug-2015,0.84,0.875,0.84,0.865,60000
A2M.AX,17-Aug-2015,0.71,0.715,0.7,0.7,197582
AAA.AX,17-Aug-2015,50.13,50.14,50.12,50.13,406245
AAC.AX,17-Aug-2015,1.395,1.42,1.37,1.38,841366
AACKOA.AX,17-Aug-2015,0.53,0.53,0.53,0.53,0
AACKOB.AX,17-Aug-2015,0.395,0.395,0.395,0.395,0
AAD.AX,17-Aug-2015,2.28,2.29,2.19,2.23,1756519
AADKOB.AX,17-Aug-2015,0.485,0.485,0.485,0.485,0
AADKOC.AX,17-Aug-2015,0.57,0.57,0.57,0.57,0
AADKOP.AX,17-Aug-2015,0.64,0.64,0.64,0.64,0
AADKOQ.AX,17-Aug-2015,0.59,0.59,0.59,0.59,0
AAI.AX,17-Aug-2015,16.7,16.7,16.7,16.7,0
AAJ.AX,17-Aug-2015,0.007,0.007,0.007,0.007,0
AAK.AX,17-Aug-2015,0.001,0.001,0.001,0.001,2866000
AAL.AX,17-Aug-2015,0.004,0.004,0.004,0.004,0
AAP.AX,17-Aug-2015,0.011,0.011,0.011,0.011,0
AAR.AX,17-Aug-2015,0.006,0.006,0.006,0.006,0
AAT.AX,17-Aug-2015,1.3,1.3,1.3,1.3,0
AAU.AX,17-Aug-2015,0.04,0.04,0.04,0.04,0
AAX.AX,17-Aug-2015,0.395,0.395,0.38,0.38,28618
AB1.AX,17-Aug-2015,0.19,0.19,0.18,0.185,81000
ABA.AX,17-Aug-2015,5.31,5.36,5.31,5.36,2635
ABC.AX,17-Aug-2015,4.6,4.66,4.56,4.59,767544
ABCKOE.AX,17-Aug-2015,1.12,1.12,1.12,1.12,0
ABCKOP.AX,17-Aug-2015,0.815,0.815,0.815,0.815,0
ABCKOQ.AX,17-Aug-2015,1.44,1.44,1.44,1.44,0
ABL.AX,17-Aug-2015,0.018,0.018,0.018,0.018,250
ABP.AX,17-Aug-2015,3,3.05,2.95,3.01,455304
ABU.AX,17-Aug-2015,0.22,0.225,0.215,0.225,188155
ABV.AX,17-Aug-2015,0.005,0.005,0.005,0.005,0
ABVO.AX,17-Aug-2015,0.002,0.002,0.002,0.002,0
ABW.AX,17-Aug-2015,0.975,0.98,0.975,0.98,43300
ABX.AX,17-Aug-2015,0.21,0.22,0.205,0.21,169886
ABY.AX,17-Aug-2015,0.17,0.18,0.165,0.165,26695
ACB.AX,17-Aug-2015,0.024,0.024,0.024,0.024,106604
ACE.AX,17-Aug-2015,0.76,0.76,0.76,0.76,0
ACG.AX,17-Aug-2015,0.22,0.235,0.22,0.235,159855
ACK.AX,17-Aug-2015,0.44,0.44,0.44,0.44,0
ACL.AX,17-Aug-2015,0.035,0.035,0.034,0.034,74882
ACO.AX,17-Aug-2015,2.56,2.6,2.51,2.51,158544
ACP.AX,17-Aug-2015,0.225,0.225,0.225,0.225,0
ACQ.AX,17-Aug-2015,0.735,0.735,0.735,0.735,5500
ACQO.AX,17-Aug-2015,0.001,0.001,0.001,0.001,0
ACR.AX,17-Aug-2015,0.75,0.76,0.71,0.71,848049
ACS.AX,17-Aug-2015,0.15,0.15,0.15,0.15,0
