Symbol,Date,Open,High,Low,Close,Volume
1PG.AX,23-Feb-2015,1.28,1.28,1.205,1.22,320386
3DM.AX,23-Feb-2015,0.097,0.098,0.082,0.082,5641439
3PL.AX,23-Feb-2015,2.48,2.5,2.45,2.45,19458
8CO.AX,23-Feb-2015,0.21,0.21,0.21,0.21,0
8IH.AX,23-Feb-2015,0.41,0.41,0.4,0.4,46000
AAA.AX,23-Feb-2015,50.17,50.18,50.17,50.17,46363
AAC.AX,23-Feb-2015,1.57,1.58,1.55,1.565,1434298
AAD.AX,23-Feb-2015,2.32,2.36,2.25,2.26,3451225
AADKOB.AX,23-Feb-2015,0.42,0.42,0.42,0.42,0
AADKOQ.AX,23-Feb-2015,0.59,0.59,0.59,0.59,0
AAI.AX,23-Feb-2015,24.5,24.5,24.5,24.5,30
AAJ.AX,23-Feb-2015,0.013,0.013,0.013,0.013,400000
AAK.AX,23-Feb-2015,0.001,0.001,0.001,0.001,0
AAL.AX,23-Feb-2015,0.002,0.002,0.002,0.002,0
AAP.AX,23-Feb-2015,0.008,0.008,0.008,0.008,0
AAR.AX,23-Feb-2015,0.012,0.012,0.012,0.012,0
AAT.AX,23-Feb-2015,1.3,1.3,1.3,1.3,0
AAU.AX,23-Feb-2015,0.052,0.052,0.052,0.052,0
AAX.AX,23-Feb-2015,0.395,0.395,0.36,0.365,58631
AB1.AX,23-Feb-2015,0.185,0.185,0.185,0.185,3000
ABC.AX,23-Feb-2015,3.81,3.86,3.77,3.85,1002925
ABCKOE.AX,23-Feb-2015,1.235,1.235,1.235,1.235,0
ABCKOP.AX,23-Feb-2015,0.815,0.815,0.815,0.815,0
ABCKOQ.AX,23-Feb-2015,1.075,1.075,1.075,1.075,0
ABL.AX,23-Feb-2015,0.031,0.031,0.03,0.03,35975
ABP.AX,23-Feb-2015,3.06,3.13,3.04,3.13,659805
ABU.AX,23-Feb-2015,0.235,0.24,0.225,0.225,771778
ABV.AX,23-Feb-2015,0.006,0.006,0.006,0.006,15000
ABVO.AX,23-Feb-2015,0.003,0.003,0.003,0.003,0
ABW.AX,23-Feb-2015,0.985,0.985,0.97,0.97,3709
ABX.AX,23-Feb-2015,0.285,0.285,0.27,0.27,131279
ABY.AX,23-Feb-2015,0.18,0.185,0.18,0.18,180168
ACB.AX,23-Feb-2015,0.051,0.051,0.05,0.05,19895
ACE.AX,23-Feb-2015,0.019,0.019,0.019,0.019,0
ACG.AX,23-Feb-2015,0.105,0.105,0.1,0.1,219543
ACK.AX,23-Feb-2015,0.38,0.38,0.38,0.38,0
ACL.AX,23-Feb-2015,0.067,0.069,0.065,0.067,221276
ACO.AX,23-Feb-2015,1.9,1.98,1.9,1.98,56963
ACP.AX,23-Feb-2015,0.2,0.2,0.2,0.2,0
ACQ.AX,23-Feb-2015,0.74,0.75,0.74,0.75,61176
ACQO.AX,23-Feb-2015,0.003,0.003,0.002,0.002,30000
ACR.AX,23-Feb-2015,1.345,1.345,1.32,1.32,392274
ACS.AX,23-Feb-2015,0.145,0.145,0.145,0.145,0
ACU.AX,23-Feb-2015,0.029,0.029,0.025,0.025,2152193
ACW.AX,23-Feb-2015,0.068,0.068,0.063,0.066,363878
ACWOA.AX,23-Feb-2015,0.006,0.006,0.006,0.006,0
ACX.AX,23-Feb-2015,1.935,1.96,1.925,1.95,37736
ADA.AX,23-Feb-2015,0.3,0.3,0.3,0.3,4500
ADD.AX,23-Feb-2015,0.023,0.023,0.023,0.023,0
ADJ.AX,23-Feb-2015,0.105,0.105,0.105,0.105,166363
ADN.AX,23-Feb-2015,0.027,0.027,0.027,0.027,0
ADNO.AX,23-Feb-2015,0.005,0.005,0.005,0.005,0
ADO.AX,23-Feb-2015,0.094,0.094,0.091,0.092,604296
ADQ.AX,23-Feb-2015,0.011,0.011,0.011,0.011,0
ADV.AX,23-Feb-2015,0.006,0.006,0.005,0.005,1936550
ADX.AX,23-Feb-2015,0.005,0.005,0.005,0.005,0
ADY.AX,23-Feb-2015,0.03,0.03,0.03,0.03,465565
AEB.AX,23-Feb-2015,0.065,0.065,0.065,0.065,75000
AED.AX,23-Feb-2015,0.145,0.145,0.145,0.145,0
AEE.AX,23-Feb-2015,0.029,0.029,0.026,0.027,294482
AEF.AX,23-Feb-2015,42.65,42.65,42.65,42.65,14
AEI.AX,23-Feb-2015,0.555,0.565,0.53,0.555,274045
AEJ.AX,23-Feb-2015,8,8,8,8,0
AEK.AX,23-Feb-2015,0.066,0.071,0.065,0.068,355243
AEKO.AX,23-Feb-2015,0.006,0.006,0.006,0.006,0
AES.AX,23-Feb-2015,0.035,0.035,0.035,0.035,0
AFA.AX,23-Feb-2015,0.27,0.27,0.27,0.27,30000
AFI.AX,23-Feb-2015,6.13,6.15,6.11,6.13,319024
AFIG.AX,23-Feb-2015,118.3,118.3,118.3,118.3,0
AFJ.AX,23-Feb-2015,1.38,1.415,1.38,1.4,228962
AFR.AX,23-Feb-2015,0.071,0.073,0.071,0.073,123300
AFT.AX,23-Feb-2015,0.001,0.001,0.001,0.001,0
AGD.AX,23-Feb-2015,0.13,0.13,0.13,0.13,0
AGE.AX,23-Feb-2015,0.035,0.035,0.035,0.035,92858
AGF.AX,23-Feb-2015,1.18,1.19,1.175,1.19,258975
AGG.AX,23-Feb-2015,3.03,3.03,3.03,3.03,482
AGI.AX,23-Feb-2015,2.82,2.88,2.63,2.65,1516641
AGIKOA.AX,23-Feb-2015,1.45,1.45,1.45,1.45,0
AGIKOB.AX,23-Feb-2015,0.875,0.875,0.875,0.875,0
AGJ.AX,23-Feb-2015,0.09,0.09,0.09,0.09,0
AGL.AX,23-Feb-2015,15.4,15.48,15.32,15.46,1626573
AGLHA.AX,23-Feb-2015,106.5,107,106.1,107,3347
AGLKOB.AX,23-Feb-2015,1.13,1.13,1.13,1.13,0
AGLKOC.AX,23-Feb-2015,2.49,2.49,2.49,2.49,0
AGLKOD.AX,23-Feb-2015,3.78,3.78,3.78,3.78,0
AGLKOP.AX,23-Feb-2015,1.105,1.105,1.105,1.105,0
AGLKOR.AX,23-Feb-2015,4.28,4.28,4.28,4.28,7000
AGO.AX,23-Feb-2015,0.2,0.205,0.2,0.205,3668338
AGOKOQ.AX,23-Feb-2015,0.17,0.17,0.17,0.17,0
AGOKOR.AX,23-Feb-2015,0.66,0.66,0.66,0.66,0
AGOKOS.AX,23-Feb-2015,0.26,0.26,0.26,0.26,0
AGOKOU.AX,23-Feb-2015,0.255,0.255,0.255,0.255,0
AGOKOV.AX,23-Feb-2015,0.44,0.44,0.44,0.44,0
AGR.AX,23-Feb-2015,0.036,0.036,0.036,0.036,0
AGS.AX,23-Feb-2015,0.075,0.15,0.075,0.1,5934897
AGX.AX,23-Feb-2015,0.015,0.015,0.015,0.015,40
AGY.AX,23-Feb-2015,0.001,0.001,0.001,0.001,0
AHA.AX,23-Feb-2015,0.02,0.02,0.02,0.02,25000
AHD.AX,23-Feb-2015,11.99,12.04,11.9,11.97,124039
AHF.AX,23-Feb-2015,0.265,0.265,0.245,0.25,239192
AHK.AX,23-Feb-2015,0.07,0.07,0.07,0.07,10612
AHN.AX,23-Feb-2015,0.014,0.014,0.013,0.013,300000
AHQ.AX,23-Feb-2015,0.023,0.023,0.023,0.023,0
AHR.AX,23-Feb-2015,0.11,0.11,0.11,0.11,0
AHY.AX,23-Feb-2015,1.79,1.8,1.78,1.79,475182
AHZ.AX,23-Feb-2015,0.11,0.11,0.1,0.105,3790387
AIA.AX,23-Feb-2015,4.2,4.2,4.03,4.07,175437
AIB.AX,23-Feb-2015,0.835,0.835,0.835,0.835,3881
AIK.AX,23-Feb-2015,0.11,0.11,0.11,0.11,50000
AIO.AX,23-Feb-2015,6.41,6.5,6.33,6.46,3067256
AIOKOB.AX,23-Feb-2015,0.615,0.615,0.615,0.615,0
AIOKOC.AX,23-Feb-2015,1.555,1.555,1.555,1.555,0
AIOKOD.AX,23-Feb-2015,1.21,1.21,1.21,1.21,0
AIOKOF.AX,23-Feb-2015,1.375,1.375,1.375,1.375,0
AIOKOQ.AX,23-Feb-2015,2.26,2.26,2.26,2.26,0
AIOKOR.AX,23-Feb-2015,2.4,2.4,2.4,2.4,0
AIOKOU.AX,23-Feb-2015,2.44,2.44,2.44,2.44,0
AIQ.AX,23-Feb-2015,0.15,0.15,0.15,0.15,38000
AIR.AX,23-Feb-2015,0.071,0.071,0.071,0.071,0
AIV.AX,23-Feb-2015,0.023,0.027,0.023,0.027,3619100
AIY.AX,23-Feb-2015,0.025,0.025,0.025,0.025,0
AIZ.AX,23-Feb-2015,2.46,2.47,2.46,2.47,32157
AJA.AX,23-Feb-2015,5,5.09,5,5.04,86579
